timestamp,leftDistance,rightDistance,collisionFrames,collisionEvents,currentFPS
0.085,0.0451,0.026,0,0,38.06
0.181,0.0451,0.026,0,0,166.08
0.285,0.0451,0.026,0,0,173.92
0.385,0.0451,0.026,0,0,180.49
0.482,0.0451,0.026,0,0,184.86
0.582,0.0451,0.026,0,0,190.6
0.682,0.0451,0.026,0,0,189.36
0.783,0.0451,0.026,0,0,178.68
0.885,0.0451,0.026,0,0,186.47
0.984,0.0451,0.026,0,0,191.81
1.082,0.0451,0.026,0,0,182.31
1.183,0.0451,0.026,0,0,189.08
1.284,0.0451,0.026,0,0,178.52
1.381,0.0451,0.026,0,0,174.22
1.482,0.0451,0.026,0,0,189
1.584,0.0451,0.026,0,0,185.91
1.682,0.0451,0.026,0,0,183.77
1.781,0.0451,0.026,0,0,181.4
1.882,0.0451,0.026,0,0,178.66
1.981,0.0451,0.026,0,0,182.54
2.082,0.0451,0.026,0,0,187.44
2.185,0.0451,0.026,0,0,185.3
2.281,0.0451,0.026,0,0,177.02
2.382,0.0451,0.026,0,0,187.88
2.484,0.0451,0.026,0,0,184.9
2.581,0.0451,0.026,0,0,185.69
2.682,0.0451,0.026,0,0,188.26
2.781,0.0451,0.026,0,0,182.74
2.884,0.0451,0.026,0,0,184.45
2.981,0.0451,0.026,0,0,184.65
3.083,0.0451,0.026,0,0,186.87
3.189,0.0451,0.026,0,0,170.44
3.285,0.0451,0.026,0,0,187
3.384,0.0451,0.026,0,0,191.33
3.481,0.0451,0.026,0,0,186.65
3.582,0.0451,0.026,0,0,186.75
3.681,0.0451,0.026,0,0,182.97
3.781,0.0451,0.026,0,0,179.17
3.881,0.0451,0.026,0,0,180.38
3.982,0.0451,0.026,0,0,188.2
4.081,0.0451,0.026,0,0,181.02
4.181,0.0451,0.026,0,0,181.43
4.283,0.0451,0.026,0,0,185.05
4.381,0.0451,0.026,0,0,183.74
4.484,0.0451,0.026,0,0,184.11
4.585,0.0451,0.026,0,0,189.38
4.68,0.0451,0.026,0,0,178.32
4.784,0.0451,0.026,0,0,182.42
4.88,0.0451,0.026,0,0,177.01
4.984,0.0451,0.026,0,0,172.85
5.081,0.0451,0.026,0,0,155.46
5.184,0.0451,0.026,0,0,174.73
5.284,0.0451,0.026,0,0,180.57
5.381,0.0451,0.026,0,0,184.21
5.484,0.0451,0.026,0,0,184.6
5.583,0.0451,0.026,0,0,182.36
5.684,0.0451,0.026,0,0,177.37
5.781,0.0451,0.026,0,0,185.96
5.885,0.0451,0.026,0,0,183.65
5.983,0.0451,0.026,0,0,183.02
6.083,0.0451,0.026,0,0,179.91
6.18,0.0451,0.026,0,0,184.9
6.285,0.0451,0.026,0,0,182.51
6.381,0.0451,0.026,0,0,185.95
6.485,0.0451,0.026,0,0,183.4
6.583,0.0451,0.026,0,0,184.05
6.68,0.0451,0.026,0,0,185.01
6.785,0.0451,0.026,0,0,181.2
6.885,0.0451,0.026,0,0,169.02
6.984,0.0451,0.026,0,0,183.36
7.083,0.0451,0.026,0,0,181.99
7.184,0.0451,0.026,0,0,187.34
7.281,0.0451,0.026,0,0,185.24
7.382,0.0451,0.026,0,0,179.14
7.484,0.0451,0.026,0,0,185.07
7.581,0.0451,0.026,0,0,186.4
7.681,0.0451,0.026,0,0,189.38
7.783,0.0451,0.026,0,0,186.24
7.883,0.0451,0.026,0,0,181.24
7.983,0.0451,0.026,0,0,178.79
8.081,0.0451,0.026,0,0,184.43
8.183,0.0451,0.026,0,0,176.61
8.284,0.0451,0.026,0,0,187.17
8.385,0.0451,0.026,0,0,189.35
8.481,0.0451,0.026,0,0,185.9
8.582,0.0451,0.026,0,0,178.84
8.683,0.0451,0.026,0,0,188.69
8.781,0.0451,0.026,0,0,183.51
8.882,0.0451,0.026,0,0,168.36
8.982,0.0451,0.026,0,0,188.83
9.081,0.0451,0.026,0,0,192.64
9.182,0.0451,0.026,0,0,178.9
9.283,0.0451,0.026,0,0,187.85
9.385,0.0451,0.026,0,0,186.62
9.482,0.0451,0.026,0,0,194.6
9.585,0.0451,0.026,0,0,185.3
9.681,0.0451,0.026,0,0,187.44
9.783,0.0451,0.026,0,0,175.48
9.88,0.0451,0.026,0,0,175.46
9.983,0.0451,0.026,0,0,185.81
10.085,0.0451,0.026,0,0,184.98
10.185,0.0451,0.026,0,0,180.67
10.282,0.0451,0.026,0,0,185.67
10.382,0.0451,0.026,0,0,180.3
10.481,0.0451,0.026,0,0,181.32
10.584,0.0451,0.026,0,0,175.4
10.681,0.0451,0.026,0,0,175.05
10.785,0.0451,0.026,0,0,172.8
10.881,0.0451,0.026,0,0,176.57
10.981,0.0451,0.026,0,0,169.91
11.083,0.0451,0.026,0,0,176.41
11.183,0.0451,0.026,0,0,169.79
11.284,0.0451,0.026,0,0,188.47
11.381,0.0451,0.026,0,0,185.9
11.48,0.0451,0.026,0,0,181.41
11.581,0.0451,0.026,0,0,179.04
11.682,0.0451,0.026,0,0,187.47
11.78,0.0451,0.026,0,0,173.4
11.881,0.0451,0.026,0,0,179.02
11.983,0.0451,0.026,0,0,185.42
12.081,0.0451,0.026,0,0,183.98
12.184,0.0451,0.026,0,0,185.08
12.283,0.0451,0.026,0,0,181.77
12.38,0.0451,0.026,0,0,184.18
12.485,0.0451,0.026,0,0,181.36
12.582,0.0451,0.026,0,0,186.19
12.685,0.0451,0.026,0,0,175.19
12.785,0.0451,0.026,0,0,109.33
12.884,0.0451,0.026,0,0,152.24
12.981,0.0451,0.026,0,0,154.24
13.083,0.0451,0.026,0,0,157
13.181,0.0451,0.026,0,0,142.81
13.284,0.0451,0.026,0,0,174
13.384,0.0451,0.026,0,0,181.44
13.48,0.0451,0.026,0,0,186.35
13.585,0.0451,0.026,0,0,152.09
13.683,0.0451,0.026,0,0,164.56
13.784,0.0451,0.026,0,0,157.06
13.881,0.0451,0.026,0,0,165.87
13.985,0.0451,0.026,0,0,172.84
14.083,0.0451,0.026,0,0,174.34
14.183,0.0451,0.026,0,0,179.72
14.281,0.0451,0.026,0,0,182.45
