timestamp,leftDistance,rightDistance,collisionFrames,collisionEvents,currentFPS
0.110,0.1149,0.1136,0,0,23.02
0.182,0.1149,0.1136,0,0,41.80
0.281,0.1149,0.1136,0,0,151.17
0.381,0.1149,0.1136,0,0,150.06
0.481,0.1149,0.1136,0,0,150.64
0.584,0.1150,0.1136,0,0,155.48
0.682,0.1150,0.1136,0,0,163.66
0.784,0.1151,0.1136,0,0,166.40
0.880,0.1152,0.1136,0,0,176.41
0.985,0.1154,0.1136,0,0,171.34
1.082,0.1161,0.1136,0,0,165.97
1.182,0.1163,0.1136,0,0,159.40
1.282,0.1164,0.1136,0,0,169.19
1.383,0.1162,0.1136,0,0,158.66
1.482,0.1141,0.1136,0,0,162.71
1.582,0.1124,0.1136,0,0,148.80
1.680,0.1092,0.1136,0,0,173.80
1.785,0.1074,0.1136,0,0,162.23
1.883,0.1050,0.1136,0,0,163.17
1.981,0.1025,0.1136,0,0,163.76
2.084,0.1000,0.1136,0,0,164.25
2.185,0.0973,0.1136,0,0,158.85
2.283,0.0971,0.1136,0,0,163.83
2.380,0.0970,0.1136,0,0,163.88
2.482,0.0968,0.1136,0,0,157.52
2.581,0.0968,0.1136,0,0,150.60
2.682,0.0968,0.1136,0,0,158.96
2.780,0.0968,0.1136,0,0,153.06
2.881,0.0968,0.1136,0,0,157.92
2.980,0.0989,0.1136,0,0,161.85
3.080,0.0998,0.1136,0,0,160.31
3.185,0.0998,0.1136,0,0,152.46
3.284,0.0987,0.1136,0,0,141.65
3.381,0.0974,0.1136,0,0,144.76
3.483,0.0961,0.1136,0,0,155.74
3.585,0.0959,0.1136,0,0,137.13
3.682,0.0958,0.1136,0,0,134.79
3.781,0.0956,0.1136,0,0,131.10
3.880,0.0956,0.1136,0,0,130.65
3.986,0.0956,0.1136,0,0,142.12
4.084,0.0956,0.1136,0,0,153.25
4.185,0.0956,0.1136,0,0,158.72
4.285,0.0956,0.1136,0,0,158.86
4.384,0.0956,0.1136,0,0,142.43
4.481,0.0956,0.1136,0,0,153.44
4.586,0.0957,0.1136,0,0,163.33
4.683,0.0974,0.1136,0,0,164.72
4.781,0.0990,0.1136,0,0,162.95
4.882,0.0992,0.1136,0,0,138.62
4.981,0.0993,0.1136,0,0,151.74
5.084,0.0992,0.1136,0,0,154.77
5.182,0.0990,0.1136,0,0,163.35
5.285,0.0987,0.1136,0,0,164.99
5.385,0.0988,0.1136,0,0,159.36
5.485,0.0988,0.1136,0,0,161.05
5.581,0.0988,0.1136,0,0,156.05
5.685,0.0989,0.1136,0,0,163.35
5.782,0.0989,0.1136,0,0,154.00
5.883,0.0989,0.1136,0,0,159.06
5.982,0.0990,0.1136,0,0,151.30
6.083,0.1003,0.1136,0,0,149.28
6.181,0.1016,0.1136,0,0,131.56
6.284,0.1049,0.1136,0,0,146.97
6.381,0.1064,0.1136,0,0,143.99
6.485,0.1074,0.1136,0,0,153.87
6.586,0.1075,0.1136,0,0,148.65
6.686,0.1077,0.1136,0,0,149.16
6.787,0.1077,0.1136,0,0,138.88
6.881,0.1077,0.1136,0,0,148.90
6.984,0.1077,0.1136,0,0,145.80
7.084,0.1077,0.1136,0,0,149.81
7.185,0.1077,0.1136,0,0,148.97
7.280,0.1077,0.1136,0,0,146.89
7.384,0.1081,0.1136,0,0,134.28
7.480,0.1081,0.1136,0,0,135.18
7.581,0.1080,0.1136,0,0,138.72
7.680,0.1079,0.1136,0,0,141.91
7.785,0.1079,0.1136,0,0,142.38
7.881,0.1079,0.1136,0,0,146.65
7.984,0.1066,0.1136,0,0,146.10
8.086,0.1050,0.1136,0,0,146.67
8.181,0.1042,0.1136,0,0,136.55
8.282,0.1042,0.1136,0,0,147.99
8.386,0.1042,0.1136,0,0,144.19
8.486,0.1041,0.1136,0,0,151.03
8.586,0.1039,0.1136,0,0,139.86
8.680,0.1039,0.1136,0,0,137.97
8.785,0.1039,0.1136,0,0,132.98
8.881,0.1039,0.1136,0,0,146.06
8.984,0.1039,0.1136,0,0,145.20
9.083,0.1039,0.1136,0,0,152.44
9.181,0.1039,0.1136,0,0,142.00
9.282,0.1039,0.1136,0,0,149.09
9.383,0.1039,0.1136,0,0,138.35
9.482,0.1039,0.1136,0,0,152.06
9.585,0.1037,0.1136,0,0,145.07
9.685,0.1037,0.1136,0,0,150.67
9.782,0.1037,0.1136,0,0,144.81
9.885,0.1039,0.1136,0,0,144.73
9.981,0.1041,0.1136,0,0,135.11
10.080,0.1041,0.1136,0,0,151.86
10.180,0.1041,0.1136,0,0,140.20
10.285,0.1041,0.1136,0,0,152.49
10.386,0.1041,0.1136,0,0,138.27
10.483,0.1041,0.1136,0,0,144.76
10.583,0.1042,0.1136,0,0,139.66
10.683,0.1044,0.1136,0,0,149.81
10.785,0.1046,0.1136,0,0,148.23
10.886,0.1047,0.1136,0,0,158.39
10.985,0.1047,0.1136,0,0,141.01
11.081,0.1042,0.1136,0,0,144.85
11.181,0.1036,0.1136,0,0,130.26
11.285,0.1033,0.1136,0,0,153.92
11.385,0.1028,0.1136,0,0,140.92
11.484,0.1026,0.1136,0,0,130.40
11.582,0.1024,0.1136,0,0,143.25
11.684,0.1023,0.1136,0,0,146.35
11.785,0.1023,0.1136,0,0,138.87
11.886,0.1023,0.1136,0,0,149.03
11.981,0.1023,0.1136,0,0,136.69
12.082,0.1023,0.1136,0,0,148.23
12.184,0.1023,0.1136,0,0,136.94
12.285,0.1023,0.1136,0,0,159.10
12.382,0.1023,0.1136,0,0,134.27
12.483,0.1023,0.1136,0,0,138.14
12.580,0.1023,0.1136,0,0,144.61
12.681,0.1023,0.1136,0,0,159.08
12.782,0.1023,0.1136,0,0,147.29
12.883,0.1023,0.1136,0,0,158.74
12.983,0.1023,0.1136,0,0,140.69
13.083,0.1023,0.1136,0,0,150.07
13.181,0.1023,0.1136,0,0,142.72
13.286,0.1023,0.1136,0,0,152.74
13.385,0.1023,0.1136,0,0,140.87
13.482,0.1023,0.1136,0,0,154.47
13.582,0.1023,0.1136,0,0,140.48
13.681,0.1023,0.1136,0,0,141.03
13.785,0.1023,0.1136,0,0,143.78
13.881,0.1023,0.1136,0,0,156.37
13.981,0.1023,0.1136,0,0,150.14
14.084,0.1023,0.1136,0,0,154.84
14.211,0.1023,0.1136,0,0,118.45
14.286,0.1023,0.1136,0,0,133.59
14.386,0.1023,0.1136,0,0,139.96
