timestamp,leftDistance,rightDistance,collisionFrames,collisionEvents,currentFPS
0.133,0.0451,0.026,0,0,19.66
0.187,0.0451,0.026,0,0,54.65
0.285,0.0451,0.026,0,0,71.97
0.382,0.0451,0.026,0,0,72.25
0.493,0.0451,0.026,0,0,71.71
0.59,0.0451,0.026,0,0,72.2
0.687,0.0451,0.026,0,0,72.02
0.785,0.0451,0.026,0,0,71.98
0.903,0.0451,0.026,0,0,42.35
0.983,0.0451,0.026,0,0,74.23
1.109,0.0451,0.026,0,0,39.76
1.193,0.0451,0.026,0,0,71.68
1.29,0.0451,0.026,0,0,71.8
1.388,0.0451,0.026,0,0,71.98
1.485,0.0451,0.026,0,0,72.27
1.582,0.0451,0.026,0,0,71.5
1.693,0.0451,0.026,0,0,72.14
1.791,0.0451,0.026,0,0,71.7
1.888,0.0451,0.026,0,0,72.08
1.986,0.0451,0.026,0,0,71.62
2.083,0.0451,0.026,0,0,72.33
2.18,0.0451,0.026,0,0,71.77
2.291,0.0451,0.026,0,0,72.05
2.388,0.0451,0.026,0,0,72.15
2.486,0.0451,0.026,0,0,71.72
2.583,0.0451,0.026,0,0,72
2.68,0.0451,0.026,0,0,71.95
2.792,0.0451,0.026,0,0,71.81
2.889,0.0451,0.026,0,0,72.2
2.986,0.0451,0.026,0,0,71.99
3.083,0.0451,0.026,0,0,71.82
3.181,0.0451,0.026,0,0,71.9
3.292,0.0451,0.026,0,0,72.09
3.389,0.0451,0.026,0,0,71.8
3.486,0.0451,0.026,0,0,72.09
3.584,0.0451,0.026,0,0,71.74
3.681,0.0451,0.026,0,0,71.97
3.792,0.0451,0.026,0,0,71.84
3.889,0.0451,0.026,0,0,72.25
3.987,0.0451,0.026,0,0,71.85
4.084,0.0451,0.026,0,0,72.2
4.181,0.0451,0.026,0,0,71.6
4.292,0.0451,0.026,0,0,72.25
4.389,0.0451,0.026,0,0,72.02
4.487,0.0451,0.026,0,0,71.91
4.584,0.0451,0.026,0,0,71.8
4.681,0.0451,0.026,0,0,72.22
4.793,0.0451,0.026,0,0,71.84
4.89,0.0451,0.026,0,0,72.05
4.988,0.0451,0.026,0,0,71.46
5.084,0.0451,0.026,0,0,72.33
5.182,0.0451,0.026,0,0,71.79
5.293,0.0451,0.026,0,0,72.14
5.393,0.0451,0.026,0,0,69.69
5.487,0.0451,0.026,0,0,74.44
5.585,0.0451,0.026,0,0,71.95
5.682,0.0451,0.026,0,0,72.01
5.793,0.0451,0.026,0,0,71.73
5.89,0.0451,0.026,0,0,72.28
5.987,0.0451,0.026,0,0,72.08
6.085,0.0451,0.026,0,0,71.85
6.182,0.0451,0.026,0,0,71.84
6.293,0.0451,0.026,0,0,72.17
6.39,0.0451,0.026,0,0,71.98
6.488,0.0451,0.026,0,0,71.68
6.585,0.0451,0.026,0,0,71.97
6.682,0.0451,0.026,0,0,72.03
6.793,0.0451,0.026,0,0,72.08
6.89,0.0451,0.026,0,0,72.09
6.988,0.0451,0.026,0,0,71.62
7.085,0.0451,0.026,0,0,72.15
7.182,0.0451,0.026,0,0,71.99
7.293,0.0451,0.026,0,0,72.11
7.391,0.0451,0.026,0,0,71.79
7.488,0.0451,0.026,0,0,72.07
7.585,0.0451,0.026,0,0,71.97
7.682,0.0451,0.026,0,0,72.14
7.794,0.0451,0.026,0,0,71.71
7.891,0.0451,0.026,0,0,72.26
7.988,0.0451,0.026,0,0,71.86
8.085,0.0451,0.026,0,0,72.23
8.183,0.0451,0.026,0,0,71.68
8.294,0.0451,0.026,0,0,72.11
8.391,0.0451,0.026,0,0,71.96
8.488,0.0451,0.026,0,0,72
8.586,0.0451,0.026,0,0,71.84
8.684,0.0451,0.026,0,0,71.42
8.78,0.0451,0.026,0,0,72.56
8.891,0.0451,0.026,0,0,72.1
8.989,0.0451,0.026,0,0,71.72
9.085,0.0451,0.026,0,0,72.3
9.183,0.0451,0.026,0,0,71.89
9.294,0.0451,0.026,0,0,72.27
9.391,0.0451,0.026,0,0,71.62
9.488,0.0451,0.026,0,0,72.05
9.586,0.0451,0.026,0,0,71.9
9.683,0.0451,0.026,0,0,72.09
9.78,0.0451,0.026,0,0,72.06
9.891,0.0451,0.026,0,0,71.93
9.988,0.0451,0.026,0,0,72.28
10.085,0.0451,0.026,0,0,71.93
10.183,0.0451,0.026,0,0,71.68
10.294,0.0451,0.026,0,0,72.25
10.391,0.0451,0.026,0,0,71.9
10.488,0.0451,0.026,0,0,72.46
10.586,0.0451,0.026,0,0,71.63
10.682,0.0451,0.026,0,0,72.18
10.78,0.0451,0.026,0,0,71.75
10.891,0.0451,0.026,0,0,72.2
10.988,0.0451,0.026,0,0,71.92
11.085,0.0451,0.026,0,0,72.19
11.183,0.0451,0.026,0,0,71.86
11.293,0.0451,0.026,0,0,72.16
11.391,0.0451,0.026,0,0,71.83
11.488,0.0451,0.026,0,0,72.23
11.585,0.0451,0.026,0,0,71.7
11.683,0.0451,0.026,0,0,71.86
11.794,0.0451,0.026,0,0,71.92
11.891,0.0451,0.026,0,0,72.54
11.988,0.0451,0.026,0,0,71.68
12.088,0.0451,0.026,0,0,69.89
12.183,0.0451,0.026,0,0,74.26
12.28,0.0451,0.026,0,0,71.91
12.391,0.0451,0.026,0,0,72.29
12.488,0.0451,0.026,0,0,71.85
12.585,0.0451,0.026,0,0,72.04
12.683,0.0451,0.026,0,0,71.87
12.793,0.0451,0.026,0,0,72.21
12.891,0.0451,0.026,0,0,72.02
12.988,0.0451,0.026,0,0,72
13.085,0.0451,0.026,0,0,71.95
13.183,0.0451,0.026,0,0,71.66
13.293,0.0451,0.026,0,0,72.36
13.391,0.0451,0.026,0,0,71.79
13.488,0.0451,0.026,0,0,71.88
13.585,0.0451,0.026,0,0,72.14
13.683,0.0451,0.026,0,0,72.05
13.78,0.0451,0.026,0,0,71.57
13.891,0.0451,0.026,0,0,72.52
13.988,0.0451,0.026,0,0,72.02
