timestamp,leftDistance,rightDistance,collisionFrames,collisionEvents,currentFPS
0.122,0.1177,0.1154,0,0,21.15
0.193,0.1177,0.1154,0,0,70.49
0.289,0.1177,0.1154,0,0,72.50
0.387,0.1177,0.1154,0,0,71.97
0.484,0.1177,0.1154,0,0,72.15
0.581,0.1177,0.1154,0,0,71.70
0.692,0.1177,0.1154,0,0,72.26
0.790,0.1177,0.1154,0,0,71.69
0.889,0.1177,0.1154,0,0,60.27
0.989,0.1177,0.1154,0,0,70.07
1.087,0.1177,0.1154,0,0,71.54
1.185,0.1177,0.1154,0,0,71.17
1.282,0.1177,0.1154,0,0,72.14
1.380,0.1177,0.1154,0,0,71.53
1.491,0.1177,0.1154,0,0,72.16
1.588,0.1177,0.1154,0,0,72.02
1.685,0.1177,0.1154,0,0,71.97
1.783,0.1177,0.1154,0,0,71.66
1.894,0.1177,0.1154,0,0,72.20
1.991,0.1177,0.1154,0,0,71.98
2.088,0.1177,0.1154,0,0,71.98
2.186,0.1177,0.1154,0,0,71.80
2.283,0.1177,0.1154,0,0,72.11
2.380,0.1177,0.1154,0,0,72.12
2.492,0.1177,0.1154,0,0,71.70
2.589,0.1177,0.1154,0,0,72.11
2.686,0.1177,0.1154,0,0,72.02
2.784,0.1177,0.1154,0,0,71.70
2.880,0.1177,0.1154,0,0,72.24
2.992,0.1177,0.1154,0,0,71.92
3.089,0.1177,0.1154,0,0,71.87
3.186,0.1177,0.1154,0,0,71.84
3.284,0.1177,0.1154,0,0,71.99
3.381,0.1177,0.1154,0,0,72.01
3.492,0.1177,0.1154,0,0,72.15
3.589,0.1177,0.1154,0,0,71.77
3.686,0.1177,0.1154,0,0,72.14
3.784,0.1177,0.1154,0,0,71.84
3.881,0.1177,0.1154,0,0,71.86
3.993,0.1177,0.1154,0,0,71.86
4.090,0.1177,0.1154,0,0,72.18
4.187,0.1177,0.1154,0,0,71.91
4.284,0.1177,0.1154,0,0,71.87
4.381,0.1177,0.1154,0,0,72.34
4.493,0.1177,0.1154,0,0,71.71
4.590,0.1177,0.1154,0,0,71.97
4.687,0.1177,0.1154,0,0,72.18
4.785,0.1177,0.1154,0,0,71.56
4.882,0.1177,0.1154,0,0,72.18
4.993,0.1177,0.1154,0,0,72.03
5.090,0.1177,0.1154,0,0,72.09
5.187,0.1177,0.1154,0,0,72.03
5.285,0.1177,0.1154,0,0,71.74
5.382,0.1177,0.1154,0,0,71.96
5.497,0.1177,0.1154,0,0,34.86
5.590,0.1177,0.1154,0,0,74.76
5.687,0.1177,0.1154,0,0,72.15
5.785,0.1177,0.1154,0,0,71.73
5.882,0.1177,0.1154,0,0,72.04
5.994,0.1177,0.1154,0,0,71.55
6.091,0.1177,0.1154,0,0,72.01
6.188,0.1177,0.1154,0,0,71.91
6.285,0.1177,0.1154,0,0,72.09
6.383,0.1177,0.1154,0,0,71.90
6.480,0.1177,0.1154,0,0,72.03
6.592,0.1177,0.1154,0,0,71.69
6.688,0.1177,0.1154,0,0,72.31
6.786,0.1177,0.1154,0,0,71.83
6.883,0.1177,0.1154,0,0,72.01
6.981,0.1177,0.1154,0,0,71.80
7.091,0.1177,0.1154,0,0,72.34
7.189,0.1177,0.1154,0,0,71.84
7.286,0.1177,0.1154,0,0,72.11
7.383,0.1177,0.1154,0,0,71.63
7.480,0.1177,0.1154,0,0,72.28
7.592,0.1177,0.1154,0,0,71.65
7.689,0.1177,0.1154,0,0,72.46
7.786,0.1177,0.1154,0,0,71.84
7.883,0.1177,0.1154,0,0,72.08
7.994,0.1177,0.1154,0,0,71.86
8.091,0.1177,0.1154,0,0,72.36
8.188,0.1177,0.1154,0,0,72.10
8.285,0.1177,0.1154,0,0,72.10
8.383,0.1177,0.1154,0,0,71.84
8.494,0.1177,0.1154,0,0,72.05
8.591,0.1177,0.1154,0,0,71.94
8.688,0.1177,0.1154,0,0,72.21
8.786,0.1177,0.1154,0,0,71.78
8.883,0.1177,0.1154,0,0,72.07
8.980,0.1177,0.1154,0,0,71.87
9.091,0.1177,0.1154,0,0,72.17
9.189,0.1177,0.1154,0,0,71.59
9.285,0.1177,0.1154,0,0,72.50
9.383,0.1177,0.1154,0,0,71.77
9.494,0.1177,0.1154,0,0,72.11
9.591,0.1177,0.1154,0,0,71.92
9.688,0.1177,0.1154,0,0,72.33
