timestamp,time_elapsed,position_x,position_y,velocity_x,velocity_y,velocity_magnitude,distance_to_boundary,timestamp_camera,fsr_analog,fsr_digital,fsr_force_N,timestamp_fsr,error_x_L,error_y_L,error_x_R,error_y_R,timestamp_geomagic,geomagic_velocity_x_L,geomagic_velocity_y_L,geomagic_velocity_x_R,geomagic_velocity_y_R,timestamp_velocity
1768235101.044348,0.017704,14.428420,-14.991379,0.000000,0.000000,0.000000,0.096948,1768235101.044348,750,0,2.169082,1768235101.044348,,,,,,,,,,
1768235101.073729,0.047085,14.428420,-14.991379,0.000000,0.000000,0.000000,0.096948,1768235101.073729,771,0,1.887583,1768235101.072729,,,7.398507,7.486498,1768235101.049973,,,0.000000,0.000000,1768235101.025644
1768235101.105950,0.079307,14.428420,-14.991379,0.000000,0.000000,0.000000,0.096948,1768235101.105950,933,0,0.000000,1768235101.105950,,,7.398507,7.486498,1768235101.049973,,,0.000000,0.000000,1768235101.025644
1768235101.134626,0.107982,14.428420,-14.991379,0.000000,0.000000,0.000000,0.096948,1768235101.134626,943,0,0.000000,1768235101.134626,,,7.556773,7.535861,1768235101.126609,,,0.000000,0.000000,1768235101.025644
1768235101.170731,0.144087,14.428420,-14.991379,0.000000,0.000000,0.000000,0.096948,1768235101.170731,982,0,0.000000,1768235101.170731,,,7.556773,7.535861,1768235101.126609,,,1.583229,0.493828,1768235101.125608
1768235101.199616,0.172973,14.428420,-14.991379,0.000000,0.000000,0.000000,0.096948,1768235101.199616,975,0,0.000000,1768235101.199616,,,7.556773,7.535861,1768235101.126609,,,1.583229,0.493828,1768235101.125608
1768235101.234522,0.207878,14.428420,-14.991379,0.000000,0.000000,0.000000,0.096948,1768235101.234522,954,0,0.000000,1768235101.232522,,,7.556773,7.535861,1768235101.126609,,,1.583229,0.493828,1768235101.125608
1768235101.261732,0.235088,14.428420,-14.991379,0.000000,0.000000,0.000000,0.096948,1768235101.261732,905,0,0.254090,1768235101.260731,,,7.499285,7.567606,1768235101.236653,,,-0.570337,0.336529,1768235101.226489
1768235101.304898,0.278254,14.428420,-14.991379,0.000000,0.000000,0.000000,0.096948,1768235101.304898,905,0,0.254090,1768235101.302863,,,7.499285,7.567606,1768235101.236653,,,-0.570337,0.336529,1768235101.226489
1768235101.338892,0.312248,14.428420,-14.991379,0.000000,0.000000,0.000000,0.096948,1768235101.338892,898,0,0.333242,1768235101.338892,,,7.499285,7.567606,1768235101.236653,,,-0.570337,0.336529,1768235101.226489
1768235101.377516,0.350872,14.428420,-14.991379,0.000000,0.000000,0.000000,0.096948,1768235101.377516,881,0,0.528067,1768235101.376012,,,7.385064,7.561883,1768235101.345117,,,0.148231,0.282084,1768235101.326322
1768235101.399343,0.372699,14.428420,-14.991379,0.000000,0.000000,0.000000,0.096948,1768235101.399343,884,0,0.493415,1768235101.399343,,,7.385064,7.561883,1768235101.345117,,,0.148231,0.282084,1768235101.326322
1768235101.441150,0.414506,14.428420,-14.991379,0.000000,0.000000,0.000000,0.096948,1768235101.441150,879,0,0.551234,1768235101.441150,,,7.384268,7.678180,1768235101.427425,,,0.139243,1.442435,1768235101.426424
1768235101.478492,0.451848,14.355139,-14.921731,-1.962420,1.865117,2.707352,0.032316,1768235101.478492,868,0,0.679605,1768235101.477407,,,7.384268,7.678180,1768235101.427425,,,0.139243,1.442435,1768235101.426424
1768235101.508867,0.482224,14.355139,-14.921731,-1.373694,1.305582,1.895146,0.032316,1768235101.508867,866,0,0.703119,1768235101.507349,,,7.384268,7.678180,1768235101.427425,,,0.139243,1.442435,1768235101.426424
1768235101.538836,0.512192,14.355139,-14.921731,-0.961586,0.913907,1.326602,0.032316,1768235101.538836,823,0,1.222268,1768235101.538836,,,7.426386,8.113272,1768235101.527747,,,0.139243,1.442435,1768235101.426424
1768235101.570620,0.543976,14.355139,-14.921731,-0.673110,0.639735,0.928622,0.032316,1768235101.570620,778,0,1.795452,1768235101.568620,,,7.426386,8.113272,1768235101.527747,,,0.556104,5.111363,1768235101.527130
1768235101.600902,0.574259,14.282781,-14.888128,-1.188003,0.780704,1.421566,0.016158,1768235101.600902,742,0,2.278398,1768235101.600902,,,7.426386,8.113272,1768235101.527747,,,0.556104,5.111363,1768235101.527130
1768235101.633278,0.606635,14.282781,-14.888128,-0.831602,0.546493,0.995096,0.016158,1768235101.633278,702,0,2.843287,1768235101.630279,,,7.534768,8.182255,1768235101.629274,,,1.408309,4.947606,1768235101.628762
1768235101.662222,0.635578,14.282781,-14.888128,-0.582121,0.382545,0.696567,0.016158,1768235101.662222,681,0,3.152878,1768235101.662222,,,7.534768,8.182255,1768235101.629274,,,1.408309,4.947606,1768235101.628762
