timestamp,leftDistance,rightDistance,collisionFrames,collisionEvents,currentFPS
0.17,0.1149,0.1136,0,0,15.79
0.192,0.1149,0.1136,0,0,45.33
0.282,0.1149,0.1136,0,0,66.81
0.394,0.1149,0.1136,0,0,71.09
0.49,0.1149,0.1136,0,0,73.11
0.587,0.1149,0.1136,0,0,72.05
0.684,0.1149,0.1136,0,0,72.16
0.782,0.1149,0.1136,0,0,71.61
0.888,0.1149,0.1136,0,0,66.04
0.98,0.1149,0.1136,0,0,64.91
1.093,0.1149,0.1136,0,0,70.98
1.191,0.1149,0.1136,0,0,71.69
1.288,0.1149,0.1136,0,0,72.03
1.386,0.1149,0.1136,0,0,71.66
1.483,0.1149,0.1136,0,0,72.11
1.58,0.1149,0.1136,0,0,71.69
1.691,0.1149,0.1136,0,0,72.09
1.789,0.1149,0.1136,0,0,71.54
1.886,0.1149,0.1136,0,0,71.98
1.984,0.1149,0.1136,0,0,71.72
2.081,0.1149,0.1136,0,0,72.06
2.192,0.1149,0.1136,0,0,71.97
2.29,0.1149,0.1136,0,0,72.02
2.387,0.1149,0.1136,0,0,71.72
2.484,0.1149,0.1136,0,0,72.14
2.583,0.1149,0.1136,0,0,71.05
2.692,0.1149,0.1136,0,0,72.87
2.79,0.1149,0.1136,0,0,71.77
2.887,0.1149,0.1136,0,0,72.15
2.985,0.1149,0.1136,0,0,71.7
3.082,0.1149,0.1136,0,0,71.91
3.183,0.1149,0.1136,0,0,69.57
3.29,0.1149,0.1136,0,0,74.38
3.388,0.1149,0.1136,0,0,71.48
3.485,0.1149,0.1136,0,0,72.23
3.582,0.1149,0.1136,0,0,72.05
3.693,0.1149,0.1136,0,0,72.11
3.791,0.1149,0.1136,0,0,71.87
3.888,0.1149,0.1136,0,0,72.12
3.985,0.1149,0.1136,0,0,71.85
4.083,0.1149,0.1136,0,0,71.36
4.18,0.1149,0.1136,0,0,71.94
4.291,0.1149,0.1136,0,0,72.21
4.388,0.1149,0.1136,0,0,72.39
4.485,0.1149,0.1136,0,0,72.09
4.583,0.1149,0.1136,0,0,71.63
4.695,0.1149,0.1136,0,0,71.28
4.791,0.1149,0.1136,0,0,72.57
4.89,0.1149,0.1136,0,0,61.13
4.987,0.1149,0.1136,0,0,71.96
5.083,0.1149,0.1136,0,0,72.89
5.181,0.1149,0.1136,0,0,71.07
5.291,0.1149,0.1136,0,0,72.84
5.389,0.1149,0.1136,0,0,71.7
5.486,0.1149,0.1136,0,0,72.13
5.583,0.1149,0.1136,0,0,71.69
5.681,0.1149,0.1136,0,0,72.13
5.791,0.1149,0.1136,0,0,72.13
5.889,0.1149,0.1136,0,0,71.68
5.986,0.1149,0.1136,0,0,72.04
6.084,0.1149,0.1136,0,0,71.97
6.181,0.1149,0.1136,0,0,72.1
6.292,0.1149,0.1136,0,0,71.96
6.39,0.1149,0.1136,0,0,71.53
6.486,0.1149,0.1136,0,0,72.29
6.584,0.1149,0.1136,0,0,72.12
6.681,0.1149,0.1136,0,0,71.9
6.792,0.1149,0.1136,0,0,71.94
6.889,0.1149,0.1136,0,0,72.21
6.986,0.1149,0.1136,0,0,71.83
7.084,0.1149,0.1136,0,0,72.04
7.182,0.1149,0.1136,0,0,71.28
7.293,0.1149,0.1136,0,0,71.79
7.39,0.1149,0.1136,0,0,72.51
7.486,0.1149,0.1136,0,0,72.62
7.585,0.1149,0.1136,0,0,70.98
7.681,0.1149,0.1136,0,0,72.99
7.792,0.1149,0.1136,0,0,71.74
7.889,0.1149,0.1136,0,0,72.22
7.987,0.1149,0.1136,0,0,71.9
8.084,0.1149,0.1136,0,0,72.15
8.182,0.1149,0.1136,0,0,71.27
8.292,0.1149,0.1136,0,0,72.73
