timestamp,leftDistance,rightDistance,collisionFrames,collisionEvents,currentFPS
0.09,0.1149,0.1136,0,0,27.27
0.186,0.1149,0.1136,0,0,93.44
0.281,0.1149,0.1136,0,0,127.26
0.384,0.1149,0.1136,0,0,154.84
0.486,0.1149,0.1136,0,0,147.2
0.581,0.1149,0.1136,0,0,157.05
0.682,0.1149,0.1136,0,0,159.39
0.785,0.1149,0.1136,0,0,155.13
0.894,0.1149,0.1136,0,0,156.05
0.984,0.1149,0.1136,0,0,144.31
1.083,0.1149,0.1136,0,0,131.38
1.184,0.1149,0.1136,0,0,158.13
1.281,0.1149,0.1136,0,0,165.65
1.383,0.1149,0.1136,0,0,146.03
1.485,0.1149,0.1136,0,0,147.51
1.582,0.1149,0.1136,0,0,144.24
1.682,0.1149,0.1136,0,0,149.5
1.785,0.1149,0.1136,0,0,156.17
1.884,0.1149,0.1136,0,0,161.28
1.985,0.1149,0.1136,0,0,169.12
2.085,0.1149,0.1136,0,0,170.13
2.182,0.1149,0.1136,0,0,173.93
2.284,0.1149,0.1136,0,0,157.3
2.382,0.1149,0.1136,0,0,163.54
2.48,0.1149,0.1136,0,0,162.71
2.584,0.1149,0.1136,0,0,164.15
2.683,0.1149,0.1136,0,0,160.56
2.786,0.1149,0.1136,0,0,155.44
2.88,0.1149,0.1136,0,0,169.92
2.98,0.1149,0.1136,0,0,150.37
3.08,0.1149,0.1136,0,0,159.82
3.185,0.1149,0.1136,0,0,152.27
3.284,0.1149,0.1136,0,0,172.48
3.381,0.1149,0.1136,0,0,175.83
3.483,0.1149,0.1136,0,0,175.22
3.585,0.1149,0.1136,0,0,157.88
3.68,0.1149,0.1136,0,0,167.67
3.783,0.1149,0.1136,0,0,175.61
3.882,0.1149,0.1136,0,0,170.9
3.985,0.1149,0.1136,0,0,165.22
4.081,0.1149,0.1136,0,0,166.71
4.184,0.1149,0.1136,0,0,165.52
4.281,0.1149,0.1136,0,0,164.65
4.386,0.1149,0.1136,0,0,152.89
4.481,0.1149,0.1136,0,0,167.14
4.58,0.1149,0.1136,0,0,151.89
4.684,0.1149,0.1136,0,0,144.48
4.783,0.1149,0.1136,0,0,151.66
4.88,0.1149,0.1136,0,0,153.51
4.982,0.1149,0.1136,0,0,167.34
5.083,0.1149,0.1136,0,0,168.61
5.185,0.1149,0.1136,0,0,175.43
5.284,0.1149,0.1136,0,0,172.76
5.386,0.1149,0.1136,0,0,156.54
5.486,0.1149,0.1136,0,0,160.47
5.582,0.115,0.1136,0,0,166.54
5.683,0.115,0.1136,0,0,178.67
5.783,0.115,0.1136,0,0,160.02
5.885,0.115,0.1136,0,0,165.48
5.981,0.115,0.1136,0,0,167.36
6.082,0.115,0.1136,0,0,167.57
