timestamp,dx,dy
1769358539.7944093,0.0,0.0
1769358539.8251362,0.0,0.0
1769358539.856132,0.0,0.0
1769358539.8877165,0.0,0.0
1769358539.9182796,0.0,0.0
1769358539.9495196,0.0,0.0
1769358539.9831178,-1.9532226609442103e-08,0.0
1769358540.0107849,0.0,0.0
1769358540.0421038,0.0,0.0
1769358540.0728,0.0,0.0
1769358540.1037502,0.0,0.0
1769358540.1351876,0.0,0.0
1769358540.1666348,0.0,0.0
1769358540.197412,1.9532226609442103e-08,0.0
1769358540.2274356,0.0,0.0
1769358540.2583704,0.0,0.0
1769358540.288626,0.0,0.0
1769358540.3198879,0.0,0.0
1769358540.352045,0.0,0.0
1769358540.383266,0.0,0.0
1769358540.414094,-1.9532226609442103e-08,0.0
1769358540.4442332,0.0,0.0
1769358540.4750545,0.0,0.0
1769358540.5067117,0.0,0.0
1769358540.5370853,0.0,0.0
1769358540.5676534,0.0,0.0
1769358540.5990474,0.0,0.0
1769358540.630671,0.0,1.9532226609442103e-08
1769358540.661946,0.0,0.0
1769358540.6928275,0.0,0.0
1769358540.7230818,0.0,0.0
1769358540.754272,0.0,0.0
1769358540.7857413,0.0,0.0
1769358540.818086,0.0,0.0
1769358540.8498864,0.0,-1.9532226609442103e-08
1769358540.8801644,0.0,0.0
1769358540.911875,0.0,0.0
1769358540.9433198,0.0,0.0
1769358540.9744978,0.0,0.0
1769358541.005333,0.0,0.0
1769358541.0373373,0.0,0.0
1769358541.0692618,0.0,0.0
1769358541.0981097,0.0,0.0
1769358541.1296866,0.0,0.0
1769358541.1613483,0.0,0.0
1769358541.192058,0.0,0.0
1769358541.223285,0.0,0.0
1769358541.2544253,0.0,0.0
1769358541.2866135,0.0,0.0
1769358541.3169959,0.0,0.0
1769358541.347316,0.0,0.0
1769358541.3776748,0.0,0.0
1769358541.4086695,0.0,0.0
1769358541.438745,0.0,0.0
1769358541.4694195,0.0,0.0
1769358541.5145876,0.0,0.0
1769358541.5296366,0.0,0.0
1769358541.559659,0.0,0.0
1769358541.5908923,0.0,0.0
1769358541.6219332,0.0,0.0
1769358541.653173,0.0,0.0
1769358541.683383,0.0,0.0
1769358541.7143512,0.0,0.0
1769358541.7455943,0.0,0.0
1769358541.7775774,0.0,0.0
1769358541.8086748,0.0,0.0
1769358541.8397892,0.0,0.0
1769358541.8711164,0.0,0.0
1769358541.9018266,0.0,0.0
1769358541.9337094,0.0,1.9532226609442103e-08
1769358541.9625137,0.0,0.0
1769358541.993892,0.0,0.0
1769358542.025364,0.0,0.0
1769358542.0559492,0.0,0.0
1769358542.0866585,0.0,0.0
1769358542.117647,0.0,0.0
1769358542.150742,0.0,-1.9532226609442103e-08
1769358542.1802607,0.0,0.0
1769358542.2120447,0.0,0.0
1769358542.2427185,0.0,0.0
1769358542.2730823,0.0,0.0
1769358542.3030043,0.0,0.0
1769358542.333199,0.0,0.0
1769358542.3656657,-1.9532226609442103e-08,1.9532226609442103e-08
1769358542.3953662,0.0,0.0
1769358542.4265945,0.0,0.0
1769358542.4571474,0.0,0.0
1769358542.488988,0.0,0.0
1769358542.5197487,0.0,0.0
1769358542.5513659,0.0,0.0
1769358542.5818973,1.9532226609442103e-08,-1.9532226609442103e-08
1769358542.6119041,0.0,0.0
1769358542.6417572,0.0,0.0
1769358542.6737874,0.0,0.0
1769358542.704702,0.0,0.0
1769358542.7350798,0.0,0.0
1769358542.7660635,0.0,0.0
1769358542.7992284,0.0,0.0
1769358542.82933,0.0,0.0
1769358542.8603888,0.0,0.0
1769358542.891955,0.0,0.0
1769358542.9220328,0.0,0.0
1769358542.9535742,0.0,0.0
1769358542.9840393,0.0,0.0
1769358543.0153582,0.0,0.0
1769358543.0466592,0.0,0.0
1769358543.0776527,0.0,0.0
1769358543.1081142,0.0,0.0
1769358543.1383169,0.0,0.0
1769358543.1680865,0.0,0.0
1769358543.198846,0.0,0.0
1769358543.2313142,0.0,0.0
1769358543.2618883,0.0,0.0
1769358543.292907,0.0,0.0
1769358543.324511,0.0,0.0
1769358543.3558528,0.0,0.0
1769358543.3873577,0.0,0.0
1769358543.418303,0.0,0.0
1769358543.450442,0.0,0.0
