timestamp,leftDistance,rightDistance,collisionFrames,collisionEvents,currentFPS
0.124,0.1149,0.1136,0,0,20.83
0.181,0.1149,0.1136,0,0,70.81
0.291,0.1149,0.1136,0,0,72.61
0.388,0.1149,0.1136,0,0,71.96
0.485,0.1149,0.1136,0,0,72.17
0.582,0.1149,0.1136,0,0,71.91
0.693,0.1149,0.1136,0,0,72.12
0.791,0.1149,0.1136,0,0,71.72
0.918,0.1149,0.1136,0,0,39.31
0.991,0.1149,0.1136,0,0,68.96
1.088,0.1149,0.1136,0,0,71.77
1.186,0.1149,0.1136,0,0,71.33
1.283,0.1149,0.1136,0,0,51.4
1.381,0.1149,0.1136,0,0,71.78
1.492,0.1149,0.1136,0,0,71.93
1.59,0.1149,0.1136,0,0,71.66
1.687,0.1149,0.1136,0,0,72.06
1.784,0.1149,0.1136,0,0,71.88
1.881,0.1149,0.1136,0,0,72.19
1.982,0.1149,0.1136,0,0,69.42
2.09,0.1149,0.1136,0,0,74.44
2.187,0.1149,0.1136,0,0,71.72
2.284,0.1149,0.1136,0,0,72.17
2.382,0.1149,0.1136,0,0,71.75
2.493,0.1149,0.1136,0,0,72.09
2.59,0.1149,0.1136,0,0,71.75
2.687,0.1149,0.1136,0,0,72.15
2.785,0.1149,0.1136,0,0,71.62
2.881,0.1149,0.1136,0,0,72.77
2.993,0.1149,0.1136,0,0,71.59
3.09,0.1149,0.1136,0,0,72.09
3.187,0.1149,0.1136,0,0,72
3.284,0.1149,0.1136,0,0,72.1
3.382,0.1149,0.1136,0,0,71.92
3.493,0.1149,0.1136,0,0,72.1
3.59,0.1149,0.1136,0,0,71.63
3.688,0.1149,0.1136,0,0,72.11
3.785,0.1149,0.1136,0,0,72.03
3.882,0.1149,0.1136,0,0,71.61
3.994,0.1149,0.1136,0,0,72.06
4.09,0.1149,0.1136,0,0,72.55
4.188,0.1149,0.1136,0,0,71.54
4.285,0.1149,0.1136,0,0,72.34
4.382,0.1149,0.1136,0,0,71.89
4.493,0.1149,0.1136,0,0,72.17
4.591,0.1149,0.1136,0,0,71.59
4.687,0.1149,0.1136,0,0,72.29
4.785,0.1149,0.1136,0,0,71.66
4.882,0.1149,0.1136,0,0,72.28
4.993,0.1149,0.1136,0,0,71.82
5.09,0.1149,0.1136,0,0,72.11
5.188,0.1149,0.1136,0,0,71.72
5.285,0.1149,0.1136,0,0,72.16
5.383,0.1149,0.1136,0,0,71.59
5.494,0.1149,0.1136,0,0,72.24
5.591,0.1149,0.1136,0,0,71.75
5.688,0.1149,0.1136,0,0,72.18
5.785,0.1149,0.1136,0,0,71.98
5.883,0.1149,0.1136,0,0,72.02
5.994,0.1149,0.1136,0,0,71.78
6.091,0.1149,0.1136,0,0,71.89
6.189,0.1149,0.1136,0,0,71.92
6.285,0.1149,0.1136,0,0,72.41
6.383,0.1149,0.1136,0,0,71.82
6.48,0.1149,0.1136,0,0,71.92
6.592,0.1149,0.1136,0,0,71.76
6.688,0.1149,0.1136,0,0,72.33
6.786,0.1149,0.1136,0,0,71.87
6.883,0.1149,0.1136,0,0,71.86
6.981,0.1149,0.1136,0,0,71.89
7.092,0.1149,0.1136,0,0,71.93
7.188,0.1149,0.1136,0,0,72.43
7.286,0.1149,0.1136,0,0,71.89
7.383,0.1149,0.1136,0,0,71.74
7.481,0.1149,0.1136,0,0,71.96
7.592,0.1149,0.1136,0,0,72.09
7.689,0.1149,0.1136,0,0,72.13
7.786,0.1149,0.1136,0,0,71.62
7.883,0.1149,0.1136,0,0,72.27
7.981,0.1149,0.1136,0,0,71.73
8.092,0.1149,0.1136,0,0,72.29
8.189,0.1149,0.1136,0,0,71.89
8.286,0.1149,0.1136,0,0,71.93
8.384,0.1149,0.1136,0,0,71.92
8.481,0.1149,0.1136,0,0,72.02
8.593,0.1149,0.1136,0,0,71.56
8.692,0.1149,0.1136,0,0,70.26
8.787,0.1149,0.1136,0,0,74.18
8.884,0.1149,0.1136,0,0,72.04
8.981,0.1149,0.1136,0,0,71.92
9.092,0.1149,0.1136,0,0,72.08
9.189,0.1149,0.1136,0,0,71.86
9.287,0.1149,0.1136,0,0,72.07
9.384,0.1149,0.1136,0,0,71.73
9.481,0.1149,0.1136,0,0,72.3
9.592,0.1149,0.1136,0,0,71.82
9.689,0.1149,0.1136,0,0,72.14
9.787,0.1149,0.1136,0,0,71.7
9.884,0.1149,0.1136,0,0,71.97
9.981,0.1149,0.1136,0,0,72.13
10.092,0.1149,0.1136,0,0,72.16
10.19,0.1149,0.1136,0,0,71.87
10.287,0.1149,0.1136,0,0,71.95
10.384,0.1149,0.1136,0,0,72.11
10.481,0.1149,0.1136,0,0,71.97
10.593,0.1149,0.1136,0,0,71.85
10.689,0.1149,0.1136,0,0,72.26
10.787,0.1149,0.1136,0,0,71.76
10.884,0.1149,0.1136,0,0,72.11
10.981,0.1149,0.1136,0,0,71.94
11.092,0.1149,0.1136,0,0,72.12
11.19,0.1149,0.1136,0,0,71.9
11.287,0.1149,0.1136,0,0,72.1
11.384,0.1149,0.1136,0,0,72.16
11.481,0.1149,0.1136,0,0,72.03
11.592,0.1149,0.1136,0,0,71.88
11.689,0.1149,0.1136,0,0,72.2
11.787,0.1149,0.1136,0,0,71.89
11.884,0.1149,0.1136,0,0,72.08
11.981,0.1149,0.1136,0,0,71.93
12.092,0.1149,0.1136,0,0,71.97
12.19,0.1149,0.1136,0,0,71.92
12.287,0.1149,0.1136,0,0,72.1
12.384,0.1149,0.1136,0,0,71.83
12.481,0.1149,0.1136,0,0,72.28
12.592,0.1149,0.1136,0,0,71.76
12.689,0.1149,0.1136,0,0,72.17
12.787,0.1149,0.1136,0,0,71.74
12.884,0.1149,0.1136,0,0,72.29
12.981,0.1149,0.1136,0,0,72.07
13.092,0.1149,0.1136,0,0,72
13.19,0.1149,0.1136,0,0,71.78
13.287,0.1149,0.1136,0,0,72.15
13.384,0.1149,0.1136,0,0,71.96
13.482,0.1149,0.1136,0,0,71.61
13.592,0.1149,0.1136,0,0,72.17
13.689,0.1149,0.1136,0,0,72.35
13.787,0.1149,0.1136,0,0,71.7
13.884,0.1149,0.1136,0,0,72.26
13.981,0.1149,0.1136,0,0,71.81
14.092,0.1149,0.1136,0,0,71.98
14.189,0.1149,0.1136,0,0,72.15
14.286,0.1149,0.1136,0,0,72.06
14.384,0.1149,0.1136,0,0,71.39
14.481,0.1149,0.1136,0,0,72.65
14.592,0.1149,0.1136,0,0,71.74
14.69,0.1149,0.1136,0,0,71.6
14.787,0.1149,0.1136,0,0,72.6
14.883,0.1149,0.1136,0,0,72.31
14.981,0.1149,0.1136,0,0,71.69
15.092,0.1149,0.1136,0,0,72.13
15.189,0.1149,0.1136,0,0,71.84
15.286,0.1149,0.1136,0,0,72.05
15.384,0.1149,0.1136,0,0,72.04
15.481,0.1149,0.1136,0,0,71.95
15.592,0.1149,0.1136,0,0,71.99
15.689,0.1149,0.1136,0,0,71.98
15.787,0.1149,0.1136,0,0,71.89
15.884,0.1149,0.1136,0,0,72.26
15.981,0.1149,0.1136,0,0,71.79
16.092,0.1149,0.1136,0,0,72.17
16.189,0.1149,0.1136,0,0,71.97
16.287,0.1149,0.1136,0,0,71.7
16.384,0.1149,0.1136,0,0,71.99
16.481,0.1149,0.1136,0,0,72.15
16.592,0.1149,0.1136,0,0,71.95
16.689,0.1149,0.1136,0,0,72.14
16.787,0.1149,0.1136,0,0,71.8
16.883,0.1149,0.1136,0,0,72.37
16.981,0.1149,0.1136,0,0,71.7
17.092,0.1149,0.1136,0,0,72.26
17.19,0.1149,0.1136,0,0,71.58
17.286,0.1149,0.1136,0,0,72.29
17.384,0.1149,0.1136,0,0,72.02
17.481,0.1149,0.1136,0,0,72.03
17.592,0.1149,0.1136,0,0,71.77
17.689,0.1149,0.1136,0,0,72.26
17.787,0.1149,0.1136,0,0,71.84
17.884,0.1149,0.1136,0,0,72.09
17.981,0.1149,0.1136,0,0,71.83
18.092,0.1149,0.1136,0,0,72.02
18.189,0.1149,0.1136,0,0,72.05
18.286,0.1149,0.1136,0,0,72.26
18.384,0.1149,0.1136,0,0,71.62
18.481,0.1149,0.1136,0,0,72.13
18.592,0.1149,0.1136,0,0,71.89
18.689,0.1149,0.1136,0,0,72.08
18.79,0.1149,0.1136,0,0,69.35
18.884,0.1149,0.1136,0,0,74.91
18.981,0.1149,0.1136,0,0,72.08
19.092,0.1149,0.1136,0,0,72.03
19.189,0.1149,0.1136,0,0,72.04
19.287,0.1149,0.1136,0,0,71.74
19.384,0.1149,0.1136,0,0,72.25
19.481,0.1149,0.1136,0,0,72.05
19.593,0.1149,0.1136,0,0,71.6
19.689,0.1149,0.1136,0,0,72.56
19.786,0.1149,0.1136,0,0,71.87
19.883,0.1149,0.1136,0,0,72.2
19.981,0.1149,0.1136,0,0,71.79
20.092,0.1149,0.1136,0,0,72.05
