timestamp,leftDistance,rightDistance,collisionFrames,collisionEvents,currentFPS
0.082,0.0974,0.0774,0,0,39.39
0.184,0.0974,0.0774,0,0,155.88
0.282,0.0974,0.0774,0,0,163.81
0.381,0.0974,0.0774,0,0,172.02
0.485,0.0974,0.0774,0,0,182.45
0.581,0.0974,0.0774,0,0,176.91
0.680,0.0974,0.0774,0,0,170.99
0.781,0.0974,0.0774,0,0,168.53
0.882,0.0974,0.0774,0,0,158.50
0.984,0.0974,0.0774,0,0,166.83
1.082,0.0974,0.0774,0,0,153.28
1.181,0.0974,0.0774,0,0,150.84
1.283,0.0974,0.0774,0,0,157.63
1.386,0.0974,0.0774,0,0,164.31
1.485,0.0974,0.0774,0,0,162.63
1.581,0.0974,0.0774,0,0,166.69
1.681,0.0974,0.0774,0,0,159.63
1.781,0.0974,0.0774,0,0,160.67
1.882,0.0974,0.0774,0,0,158.39
1.986,0.0974,0.0774,0,0,143.84
2.083,0.0974,0.0774,0,0,153.66
2.181,0.0974,0.0774,0,0,143.34
2.284,0.0974,0.0774,0,0,154.80
2.381,0.0974,0.0774,0,0,154.72
2.486,0.0974,0.0774,0,0,162.30
2.586,0.0974,0.0774,0,0,150.68
2.684,0.0974,0.0774,0,0,132.56
2.783,0.0974,0.0774,0,0,141.29
2.886,0.0974,0.0774,0,0,135.78
2.983,0.0974,0.0774,0,0,164.16
3.083,0.0974,0.0774,0,0,170.95
3.183,0.0974,0.0774,0,0,160.58
3.284,0.0974,0.0774,0,0,147.17
3.382,0.0974,0.0774,0,0,132.82
3.487,0.0974,0.0774,0,0,143.40
3.586,0.0974,0.0774,0,0,152.06
3.682,0.0974,0.0774,0,0,144.53
3.784,0.0974,0.0774,0,0,158.06
3.885,0.0974,0.0774,0,0,128.93
3.984,0.0974,0.0774,0,0,161.45
4.083,0.0974,0.0774,0,0,160.20
4.185,0.0974,0.0774,0,0,167.04
4.284,0.0974,0.0774,0,0,172.40
4.383,0.0974,0.0774,0,0,161.55
4.483,0.0974,0.0774,0,0,159.53
4.582,0.0974,0.0774,0,0,161.79
4.681,0.0974,0.0774,0,0,161.34
4.784,0.0974,0.0774,0,0,164.79
4.881,0.0974,0.0774,0,0,165.19
4.985,0.0974,0.0774,0,0,164.69
5.085,0.0974,0.0774,0,0,168.38
5.183,0.0974,0.0774,0,0,164.74
5.280,0.0974,0.0774,0,0,163.88
5.385,0.0974,0.0774,0,0,162.96
5.481,0.0974,0.0774,0,0,165.49
5.584,0.0974,0.0774,0,0,174.68
5.684,0.0974,0.0774,0,0,170.67
5.783,0.0974,0.0774,0,0,130.72
5.883,0.0974,0.0774,0,0,149.76
5.985,0.0974,0.0774,0,0,166.78
6.086,0.0974,0.0774,0,0,159.76
6.181,0.0974,0.0774,0,0,146.42
6.285,0.0974,0.0774,0,0,144.30
6.385,0.0974,0.0774,0,0,150.20
6.484,0.0974,0.0774,0,0,141.53
6.582,0.0974,0.0774,0,0,163.91
6.685,0.0974,0.0774,0,0,164.47
6.783,0.0974,0.0774,0,0,163.68
6.885,0.0974,0.0774,0,0,166.03
6.983,0.0974,0.0774,0,0,162.57
7.085,0.0974,0.0774,0,0,147.74
7.186,0.0974,0.0774,0,0,159.05
