timestamp,leftDistance,rightDistance,collisionFrames,collisionEvents,currentFPS
0.08,0.1149,0.1136,0,0,49.89
0.181,0.1149,0.1136,0,0,159.48
0.28,0.1149,0.1136,0,0,160.4
0.386,0.1149,0.1136,0,0,160.99
0.485,0.1149,0.1136,0,0,161.19
0.584,0.1149,0.1136,0,0,152.49
0.681,0.1149,0.1136,0,0,153.32
0.783,0.1149,0.1136,0,0,176.65
0.88,0.1149,0.1136,0,0,185.72
0.98,0.1149,0.1136,0,0,169.76
1.084,0.1149,0.1136,0,0,164.05
1.185,0.1149,0.1136,0,0,148.31
1.283,0.1149,0.1136,0,0,163.35
1.382,0.1149,0.1136,0,0,171.64
1.483,0.1149,0.1136,0,0,178.1
1.582,0.1149,0.1136,0,0,171.48
1.684,0.1149,0.1136,0,0,177.11
1.783,0.1149,0.1136,0,0,171.7
1.882,0.1149,0.1136,0,0,170.77
1.982,0.1149,0.1136,0,0,170.95
2.082,0.1149,0.1136,0,0,169.27
2.183,0.1149,0.1136,0,0,159.73
2.284,0.1149,0.1136,0,0,148.22
2.386,0.1149,0.1136,0,0,156.51
2.484,0.1149,0.1136,0,0,173.92
2.582,0.1149,0.1136,0,0,163.18
2.684,0.1149,0.1136,0,0,175.67
2.784,0.1149,0.1136,0,0,170.78
2.881,0.1149,0.1136,0,0,164.71
2.981,0.1149,0.1136,0,0,179.47
3.08,0.1149,0.1136,0,0,171.82
3.183,0.1149,0.1136,0,0,175.22
3.283,0.1149,0.1136,0,0,170.53
3.384,0.1149,0.1136,0,0,157.22
3.481,0.1149,0.1136,0,0,144.36
3.58,0.1149,0.1136,0,0,151.89
3.681,0.1149,0.1136,0,0,168.61
3.781,0.1149,0.1136,0,0,169.05
3.882,0.1149,0.1136,0,0,178.96
3.984,0.1149,0.1136,0,0,166.72
4.083,0.1149,0.1136,0,0,181.59
4.184,0.1149,0.1136,0,0,178.79
4.284,0.1149,0.1136,0,0,170.03
4.384,0.1149,0.1136,0,0,169.51
4.482,0.1149,0.1136,0,0,183.15
4.582,0.1149,0.1136,0,0,180.27
4.682,0.1149,0.1136,0,0,180.86
4.782,0.1149,0.1136,0,0,168.9
4.881,0.1149,0.1136,0,0,152.76
4.982,0.1149,0.1136,0,0,168.32
5.081,0.1149,0.1136,0,0,171.62
5.184,0.1149,0.1136,0,0,164.67
5.282,0.1149,0.1136,0,0,173.45
5.384,0.1149,0.1136,0,0,166.35
5.482,0.1149,0.1136,0,0,184.02
5.584,0.1149,0.1144,0,0,176.68
5.682,0.1149,0.1143,0,0,183.33
5.781,0.1149,0.1141,0,0,160.81
5.88,0.1149,0.1129,0,0,182.43
5.98,0.1149,0.1119,0,0,179.29
6.082,0.1149,0.1114,0,0,168.24
6.182,0.1149,0.1109,0,0,168.69
6.281,0.1149,0.1105,0,0,182.49
6.383,0.1149,0.1105,0,0,186.29
6.481,0.1149,0.1106,0,0,183.81
6.582,0.1149,0.1106,0,0,178.12
6.681,0.1149,0.1106,0,0,171.56
6.785,0.1149,0.1106,0,0,173.33
6.884,0.1149,0.1108,0,0,181.72
6.981,0.1149,0.112,0,0,175.52
7.083,0.1149,0.1128,0,0,176.81
7.185,0.1149,0.1133,0,0,176.55
7.282,0.1149,0.1137,0,0,164.51
7.384,0.1149,0.1141,0,0,175.83
7.485,0.1149,0.1144,0,0,179.04
7.585,0.1149,0.1147,0,0,170.12
7.685,0.1149,0.1148,0,0,179.63
7.785,0.1149,0.1149,0,0,180.18
7.882,0.1149,0.115,0,0,185.05
7.981,0.1149,0.1151,0,0,180.97
8.084,0.1149,0.1154,0,0,184.84
8.183,0.1149,0.1157,0,0,181.42
8.281,0.1149,0.1158,0,0,184.56
8.38,0.1149,0.1158,0,0,171.46
8.484,0.1149,0.1158,0,0,163.07
8.582,0.1149,0.1158,0,0,184.49
8.683,0.1149,0.1158,0,0,188.61
8.78,0.1149,0.1159,0,0,184.22
8.883,0.1149,0.1159,0,0,184.37
8.985,0.1149,0.1159,0,0,187.93
9.081,0.1149,0.1159,0,0,187.44
9.181,0.1149,0.1159,0,0,189.9
9.281,0.1149,0.1159,0,0,179.26
9.381,0.1149,0.1159,0,0,180.4
9.482,0.1149,0.1159,0,0,187.65
9.585,0.1149,0.1159,0,0,174.8
9.684,0.1149,0.1159,0,0,171.59
9.785,0.1149,0.1159,0,0,178.88
9.882,0.1149,0.116,0,0,185.31
9.981,0.1149,0.116,0,0,182.29
10.084,0.1149,0.1161,0,0,183.03
10.182,0.1149,0.1162,0,0,173.92
10.283,0.1149,0.1164,0,0,187.79
10.383,0.1149,0.1164,0,0,179.83
10.481,0.1149,0.1165,0,0,184.94
10.585,0.1149,0.1167,0,0,182.5
10.683,0.1149,0.117,0,0,184.36
10.781,0.1149,0.1173,0,0,173.48
10.881,0.1149,0.1179,0,0,169.94
10.982,0.1149,0.1181,0,0,177.2
11.082,0.1149,0.1184,0,0,180.16
11.181,0.1149,0.1189,0,0,181.5
11.283,0.1149,0.1195,0,0,187.1
11.383,0.1149,0.1197,0,0,180.1
11.484,0.1149,0.1201,0,0,187.69
11.584,0.1149,0.1203,0,0,180.62
11.684,0.1149,0.1207,0,0,189.56
11.782,0.1149,0.1209,0,0,182.44
11.883,0.1149,0.1209,0,0,179.61
11.981,0.1149,0.1209,0,0,162.05
12.084,0.1149,0.1209,0,0,175.59
12.184,0.1149,0.1208,0,0,180.81
12.281,0.1149,0.1208,0,0,185
12.383,0.1149,0.1208,0,0,185.34
12.48,0.1149,0.1208,0,0,186
12.583,0.1149,0.1208,0,0,183.95
12.684,0.1149,0.1208,0,0,188.52
12.784,0.1149,0.1208,0,0,180.12
12.883,0.1149,0.1208,0,0,181.92
12.982,0.1149,0.1208,0,0,181.58
13.083,0.1149,0.1208,0,0,188.76
13.183,0.1149,0.1208,0,0,169.13
13.282,0.1149,0.1208,0,0,172.59
13.381,0.1149,0.1208,0,0,181.09
13.483,0.1149,0.1208,0,0,186.98
13.584,0.1149,0.1208,0,0,187.19
13.682,0.1149,0.1208,0,0,173.93
13.785,0.1149,0.1208,0,0,184.99
13.885,0.1149,0.1207,0,0,190.05
13.981,0.1149,0.1208,0,0,176.06
14.083,0.1149,0.1209,0,0,177.04
14.181,0.1149,0.1211,0,0,183
14.285,0.1149,0.1214,0,0,183.21
14.38,0.1149,0.1216,0,0,168.14
14.48,0.1149,0.1218,0,0,170.07
14.587,0.1149,0.1219,0,0,168.17
14.684,0.1149,0.1224,0,0,186.52
14.783,0.1149,0.1227,0,0,181.98
14.885,0.1149,0.1229,0,0,186.38
14.983,0.1149,0.1232,0,0,183.27
15.08,0.1149,0.1236,0,0,184.5
15.182,0.1149,0.1239,0,0,176.37
15.282,0.1149,0.1244,0,0,181.55
15.381,0.1149,0.1247,0,0,180.78
15.483,0.1149,0.1256,0,0,167.5
15.584,0.1149,0.126,0,0,167.69
15.681,0.1149,0.1264,0,0,174.93
15.784,0.1149,0.1267,0,0,185.32
15.88,0.1149,0.1269,0,0,186.94
15.982,0.1149,0.1271,0,0,186.26
16.083,0.1149,0.1274,0,0,188.85
16.182,0.1149,0.1278,0,0,181.11
16.282,0.1149,0.1283,0,0,180.61
16.383,0.1149,0.129,0,0,176.8
16.482,0.1149,0.1295,0,0,182.59
16.585,0.1149,0.1298,0,0,185.08
16.681,0.1149,0.1299,0,0,186.3
16.785,0.1149,0.1302,0,0,163.37
16.881,0.1149,0.1304,0,0,167.95
16.985,0.1149,0.1307,0,0,173.07
17.082,0.1149,0.1308,0,0,184.77
17.182,0.1149,0.1308,0,0,180.57
17.285,0.1149,0.1309,0,0,164.07
17.382,0.1149,0.1309,0,0,145.23
17.483,0.1149,0.1309,0,0,177.92
17.581,0.1149,0.1309,0,0,174
17.684,0.1149,0.1309,0,0,154.78
17.785,0.1149,0.1309,0,0,149.24
17.887,0.1149,0.1309,0,0,146.79
17.982,0.1149,0.1309,0,0,136.67
18.084,0.1149,0.1309,0,0,136.86
18.18,0.1149,0.1309,0,0,166.28
18.284,0.1149,0.1309,0,0,174.16
18.384,0.1149,0.1309,0,0,170.12
18.484,0.1149,0.1309,0,0,168.78
18.584,0.1149,0.1309,0,0,171.17
18.681,0.1149,0.1309,0,0,175.12
18.784,0.1149,0.1309,0,0,175.21
18.881,0.1149,0.1309,0,0,184.71
18.983,0.1149,0.1309,0,0,186.47
19.082,0.1149,0.1309,0,0,161.8
19.181,0.1149,0.1309,0,0,161.78
19.283,0.1149,0.1309,0,0,165.5
19.382,0.1149,0.1309,0,0,171.58
19.483,0.1149,0.1309,0,0,169.2
19.58,0.1149,0.1309,0,0,184.47
19.684,0.1149,0.1309,0,0,184.4
19.78,0.1149,0.1309,0,0,185.88
19.884,0.1149,0.1309,0,0,184.03
19.985,0.1149,0.1309,0,0,187.62
20.082,0.1149,0.1309,0,0,184.45
20.182,0.1149,0.1309,0,0,181.26
