timestamp,time_elapsed,position_x,position_y,velocity_x,velocity_y,velocity_magnitude,distance_to_boundary,timestamp_camera,fsr_L_raw,fsr_R_raw,fsr_L,fsr_R,timestamp_fsr,error_x_L,error_y_L,error_x_R,error_y_R,timestamp_geomagic,geomagic_velocity_x_L,geomagic_velocity_y_L,geomagic_velocity_x_R,geomagic_velocity_y_R,timestamp_velocity
1769361928.222420,4.512196,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361928.222420,1023,1023,0.000000,0.000000,1769361928.219415,,,-3.176358,-3.176505,1769361928.182180,,,0.000000,0.000000,1769361928.162100
1769361928.253591,4.543366,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361928.253591,1023,1023,0.000000,0.000000,1769361928.252393,,,-3.176358,-3.176505,1769361928.182180,,,0.000000,0.000000,1769361928.162100
1769361928.282083,4.571859,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361928.282083,1022,1022,0.000000,0.000000,1769361928.272826,,,-3.176358,-3.176503,1769361928.274826,,,0.000000,0.000000,1769361928.162100
1769361928.314198,4.603974,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361928.314198,1022,1023,0.000000,0.000000,1769361928.305154,,,-3.176358,-3.176503,1769361928.274826,,,0.000000,0.000000,1769361928.263752
1769361928.351699,4.641475,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361928.351699,1023,1023,0.000000,0.000000,1769361928.346186,,,-3.176358,-3.176503,1769361928.274826,,,0.000000,0.000000,1769361928.263752
1769361928.376764,4.666540,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361928.376764,1022,1023,0.000000,0.000000,1769361928.370249,,,-3.176358,-3.176503,1769361928.274826,,,0.000000,0.000000,1769361928.263752
1769361928.406986,4.696762,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361928.406986,1023,1023,0.000000,0.000000,1769361928.402477,,,-3.176358,-3.176503,1769361928.382835,,,0.000000,0.000000,1769361928.366745
1769361928.438375,4.728151,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361928.438375,1023,1023,0.000000,0.000000,1769361928.432546,,,-3.176358,-3.176503,1769361928.382835,,,0.000000,0.000000,1769361928.366745
1769361928.469573,4.759349,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361928.469573,1022,1023,0.000000,0.000000,1769361928.464906,,,-3.176358,-3.176503,1769361928.382835,,,0.000000,0.000000,1769361928.366745
1769361928.510733,4.800509,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361928.510733,1022,1023,0.000000,0.000000,1769361928.509728,,,-3.176358,-3.176503,1769361928.492337,,,0.000000,0.000000,1769361928.470577
1769361928.549526,4.839302,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361928.549526,1023,1022,0.000000,0.000000,1769361928.542991,,,-3.176358,-3.176503,1769361928.492337,,,0.000000,0.000000,1769361928.470577
1769361928.591531,4.881306,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361928.591531,1023,1023,0.000000,0.000000,1769361928.583865,,,-3.176361,-3.176501,1769361928.571974,,,0.000000,0.000000,1769361928.570970
1769361928.624382,4.914158,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361928.624382,1023,1022,0.000000,0.000000,1769361928.616874,,,-3.176361,-3.176501,1769361928.571974,,,0.000000,0.000000,1769361928.570970
1769361928.658004,4.947779,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361928.658004,1023,1022,0.000000,0.000000,1769361928.649488,,,-3.176361,-3.176501,1769361928.571974,,,0.000000,0.000000,1769361928.570970
1769361928.688837,4.978613,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361928.688837,1023,1022,0.000000,0.000000,1769361928.681958,,,-3.176358,-3.176501,1769361928.674332,,,0.000000,0.000000,1769361928.673332
1769361928.719614,5.009390,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361928.719614,1023,1023,0.000000,0.000000,1769361928.715103,,,-3.176358,-3.176501,1769361928.674332,,,0.000000,0.000000,1769361928.673332
1769361928.752121,5.041897,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361928.752121,1023,1023,0.000000,0.000000,1769361928.747093,,,-3.176358,-3.176501,1769361928.674332,,,0.000000,0.000000,1769361928.673332
1769361928.782388,5.072164,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361928.782388,1023,1023,0.000000,0.000000,1769361928.779717,,,-3.176358,-3.176501,1769361928.674332,,,0.000000,0.000000,1769361928.673332
1769361928.813869,5.103644,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361928.813869,1023,1023,0.000000,0.000000,1769361928.808217,,,-3.176361,-3.176501,1769361928.787404,,,0.000000,0.000000,1769361928.775206
1769361928.843344,5.133120,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361928.843344,1023,1023,0.000000,0.000000,1769361928.842340,,,-3.176361,-3.176501,1769361928.787404,,,0.000000,0.000000,1769361928.775206
1769361928.872519,5.162295,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361928.872519,1023,1023,0.000000,0.000000,1769361928.866011,,,-3.176361,-3.176501,1769361928.787404,,,0.000000,0.000000,1769361928.775206
1769361928.910589,5.200365,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361928.910589,1023,1023,0.000000,0.000000,1769361928.908079,,,-3.176358,-3.176499,1769361928.896061,,,0.000000,0.000000,1769361928.877029
1769361928.937135,5.226911,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361928.937135,1023,1023,0.000000,0.000000,1769361928.928118,,,-3.176358,-3.176499,1769361928.896061,,,0.000000,0.000000,1769361928.877029
1769361929.004214,5.293990,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.004214,1023,1023,0.000000,0.000000,1769361928.994143,,,-3.176358,-3.176499,1769361928.978003,,,0.000000,0.000000,1769361928.978003
1769361929.040658,5.330433,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.040658,1022,1023,0.000000,0.000000,1769361929.038148,,,-3.176358,-3.176499,1769361928.978003,,,0.000000,0.000000,1769361928.978003
1769361929.075185,5.364961,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.075185,1023,1023,0.000000,0.000000,1769361929.070674,,,-3.176358,-3.176499,1769361928.978003,,,0.000000,0.000000,1769361928.978003
1769361929.102728,5.392504,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.102728,1022,1022,0.000000,0.000000,1769361929.099724,,,-3.176358,-3.176499,1769361929.095219,,,0.000000,0.000000,1769361928.978003
1769361929.136309,5.426085,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.136309,1023,1023,0.000000,0.000000,1769361929.132792,,,-3.176358,-3.176499,1769361929.095219,,,0.000000,0.000000,1769361929.081693
1769361929.166820,5.456596,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.166820,1023,1023,0.000000,0.000000,1769361929.165821,,,-3.176358,-3.176499,1769361929.095219,,,0.000000,0.000000,1769361929.081693
1769361929.195768,5.485544,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.195768,1022,1023,0.000000,0.000000,1769361929.185940,,,-3.176358,-3.176496,1769361929.182935,,,0.000000,0.000000,1769361929.081693
1769361929.229547,5.519322,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.229547,1023,1023,0.000000,0.000000,1769361929.218770,,,-3.176358,-3.176496,1769361929.182935,,,0.000000,0.000000,1769361929.181432
1769361929.258178,5.547954,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.258178,1022,1023,0.000000,0.000000,1769361929.251663,,,-3.176358,-3.176496,1769361929.182935,,,0.000000,0.000000,1769361929.181432
1769361929.287401,5.577177,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.287401,1023,1021,0.000000,0.000000,1769361929.284355,,,-3.176358,-3.176496,1769361929.182935,,,0.000000,0.000000,1769361929.181432
1769361929.324995,5.614771,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.324995,1022,1023,0.000000,0.000000,1769361929.316976,,,-3.176363,-3.176496,1769361929.310469,,,0.000000,0.000000,1769361929.181432
1769361929.350441,5.640217,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.350441,1023,1023,0.000000,0.000000,1769361929.349436,,,-3.176363,-3.176496,1769361929.310469,,,0.000000,0.000000,1769361929.284355
1769361929.383854,5.673630,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.383854,1022,1023,0.000000,0.000000,1769361929.381827,,,-3.176358,-3.176496,1769361929.383854,,,0.000000,0.000000,1769361929.284355
1769361929.412908,5.702684,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.412908,1023,1023,0.000000,0.000000,1769361929.403109,,,-3.176358,-3.176496,1769361929.383854,,,0.000000,0.000000,1769361929.382826
1769361929.447388,5.737164,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.447388,1023,1022,0.000000,0.000000,1769361929.443718,,,-3.176358,-3.176496,1769361929.383854,,,0.000000,0.000000,1769361929.382826
1769361929.487253,5.777029,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.487253,1023,1023,0.000000,0.000000,1769361929.477237,,,-3.176358,-3.176496,1769361929.383854,,,0.000000,0.000000,1769361929.382826
1769361929.522591,5.812367,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.522591,1023,1023,0.000000,0.000000,1769361929.521590,,,-3.176358,-3.176496,1769361929.487253,,,0.000000,0.000000,1769361929.487253
1769361929.552639,5.842415,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.552639,1022,1022,0.000000,0.000000,1769361929.542624,,,-3.176358,-3.176496,1769361929.487253,,,0.000000,0.000000,1769361929.487253
1769361929.582706,5.872482,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.582706,1023,1023,0.000000,0.000000,1769361929.575196,,,-3.176358,-3.176496,1769361929.487253,,,0.000000,0.000000,1769361929.487253
1769361929.615271,5.905047,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.615271,1023,1023,0.000000,0.000000,1769361929.608250,,,-3.176358,-3.176496,1769361929.605250,,,0.000000,0.000000,1769361929.589719
1769361929.649498,5.939274,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.649498,1023,1023,0.000000,0.000000,1769361929.647995,,,-3.176358,-3.176496,1769361929.605250,,,0.000000,0.000000,1769361929.589719
1769361929.675741,5.965517,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.675741,1023,1023,0.000000,0.000000,1769361929.672663,,,-3.176358,-3.176496,1769361929.605250,,,0.000000,0.000000,1769361929.589719
1769361929.726332,6.016108,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.726332,1023,1023,0.000000,0.000000,1769361929.726332,,,-3.176358,-3.176496,1769361929.690816,,,0.000000,0.000000,1769361929.689812
1769361929.754397,6.044173,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.754397,1023,1023,0.000000,0.000000,1769361929.747386,,,-3.176358,-3.176496,1769361929.690816,,,0.000000,0.000000,1769361929.689812
1769361929.784905,6.074681,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.784905,1023,1022,0.000000,0.000000,1769361929.779299,,,-3.176358,-3.176496,1769361929.690816,,,0.000000,0.000000,1769361929.689812
1769361929.815971,6.105747,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.815971,1022,1022,0.000000,0.000000,1769361929.812459,,,-3.176358,-3.176496,1769361929.807950,,,0.000000,0.000000,1769361929.791416
1769361929.849637,6.139412,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.849637,1023,1023,0.000000,0.000000,1769361929.845557,,,-3.176358,-3.176496,1769361929.807950,,,0.000000,0.000000,1769361929.791416
1769361929.888334,6.178110,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.888334,1023,1023,0.000000,0.000000,1769361929.886142,,,-3.176358,-3.176496,1769361929.807950,,,0.000000,0.000000,1769361929.791416
1769361929.925915,6.215691,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.925915,1023,1023,0.000000,0.000000,1769361929.919386,,,-3.176358,-3.176496,1769361929.896863,,,0.000000,0.000000,1769361929.895861
1769361929.958306,6.248081,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.958306,1023,1023,0.000000,0.000000,1769361929.951219,,,-3.176358,-3.176496,1769361929.896863,,,0.000000,0.000000,1769361929.895861
1769361929.986542,6.276317,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361929.986542,1023,1023,0.000000,0.000000,1769361929.984537,,,-3.176358,-3.176496,1769361929.896863,,,0.000000,0.000000,1769361929.895861
1769361930.018150,6.307926,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361930.018150,1022,1023,0.000000,0.000000,1769361930.017151,,,-3.176358,-3.176494,1769361929.995118,,,0.000000,0.000000,1769361929.994112
1769361930.049210,6.338985,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361930.049210,1011,1010,0.000000,0.000000,1769361930.038190,,,-3.176358,-3.176494,1769361929.995118,,,0.000000,0.000000,1769361929.994112
1769361930.080628,6.370404,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361930.080628,1023,1023,0.000000,0.000000,1769361930.070808,,,-3.176358,-3.176494,1769361929.995118,,,0.000000,0.000000,1769361929.994112
1769361930.126558,6.416334,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361930.126558,1023,1023,0.000000,0.000000,1769361930.124027,,,-3.176358,-3.176494,1769361930.115957,,,0.000000,0.000000,1769361930.094738
1769361930.154143,6.443918,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361930.154143,1023,1023,0.000000,0.000000,1769361930.144610,,,-3.176358,-3.176494,1769361930.115957,,,0.000000,0.000000,1769361930.094738
1769361930.185268,6.475044,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361930.185268,1023,1023,0.000000,0.000000,1769361930.177664,,,-3.176358,-3.176494,1769361930.115957,,,0.000000,0.000000,1769361930.094738
1769361930.216120,6.505895,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361930.216120,1022,1023,0.000000,0.000000,1769361930.209567,,,-3.176358,-3.176491,1769361930.196345,,,0.000000,0.000000,1769361930.195343
1769361930.248239,6.538015,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361930.248239,1014,1014,0.000000,0.000000,1769361930.242726,,,-3.176358,-3.176491,1769361930.196345,,,0.000000,0.000000,1769361930.195343
1769361930.288040,6.577816,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361930.288040,1023,1023,0.000000,0.000000,1769361930.283532,,,-3.176358,-3.176491,1769361930.196345,,,0.000000,0.000000,1769361930.195343
1769361930.325000,6.614775,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361930.325000,1022,1023,0.000000,0.000000,1769361930.316979,,,-3.176361,-3.176494,1769361930.314978,,,0.000000,0.000000,1769361930.195343
1769361930.355110,6.644886,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361930.355110,1023,1023,0.000000,0.000000,1769361930.349595,,,-3.176361,-3.176494,1769361930.314978,,,0.000000,0.000000,1769361930.296712
1769361930.385026,6.674802,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361930.385026,1023,1021,0.000000,0.000000,1769361930.381516,,,-3.176361,-3.176494,1769361930.314978,,,0.000000,0.000000,1769361930.296712
1769361930.418092,6.707868,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361930.418092,1023,1023,0.000000,0.000000,1769361930.415089,,,-3.176361,-3.176494,1769361930.314978,,,0.000000,0.000000,1769361930.296712
1769361930.449707,6.739483,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361930.449707,1023,1022,0.000000,0.000000,1769361930.447204,,,-3.176358,-3.176491,1769361930.424104,,,0.000000,0.000000,1769361930.399551
1769361930.480544,6.770320,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361930.480544,1022,1023,0.000000,0.000000,1769361930.480544,,,-3.176358,-3.176491,1769361930.424104,,,0.000000,0.000000,1769361930.399551
1769361930.526136,6.815912,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361930.526136,1023,1023,0.000000,0.000000,1769361930.521619,,,-3.176358,-3.176494,1769361930.501585,,,0.000000,0.000000,1769361930.500585
1769361930.557357,6.847133,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361930.557357,1022,1023,0.000000,0.000000,1769361930.554352,,,-3.176358,-3.176494,1769361930.501585,,,0.000000,0.000000,1769361930.500585
1769361930.590551,6.880327,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361930.590551,1023,1023,0.000000,0.000000,1769361930.587043,,,-3.176358,-3.176494,1769361930.501585,,,0.000000,0.000000,1769361930.500585
1769361930.619612,6.909388,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361930.619612,1023,1022,0.000000,0.000000,1769361930.619612,,,-3.176358,-3.176494,1769361930.501585,,,0.000000,0.000000,1769361930.500585
1769361930.651717,6.941493,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361930.651717,995,998,0.000000,0.000000,1769361930.651717,,,-3.176365,-3.176491,1769361930.626125,,,0.000000,0.000000,1769361930.604083
1769361930.686404,6.976180,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361930.686404,1022,1023,0.000000,0.000000,1769361930.684404,,,-3.176365,-3.176491,1769361930.626125,,,0.000000,0.000000,1769361930.604083
1769361930.711643,7.001419,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361930.711643,1017,1023,0.000000,0.000000,1769361930.705968,,,-3.176358,-3.176491,1769361930.707968,,,0.000000,0.000000,1769361930.604083
1769361930.744075,7.033851,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361930.744075,1022,1022,0.000000,0.000000,1769361930.737613,,,-3.176358,-3.176491,1769361930.707968,,,0.000000,0.000000,1769361930.706967
1769361930.774327,7.064102,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361930.774327,1023,1023,0.000000,0.000000,1769361930.769797,,,-3.176358,-3.176491,1769361930.707968,,,0.000000,0.000000,1769361930.706967
1769361931.020804,7.310580,12.217051,-9.755247,0.000000,0.000000,0.000000,0.016158,1769361931.020804,1022,1022,0.000000,0.000000,1769361931.017292,,,-3.176361,-3.176491,1769361930.934850,,,0.000000,0.000000,1769361930.909765
