timestamp,time_elapsed,position_x,position_y,velocity_x,velocity_y,velocity_magnitude,distance_to_boundary,timestamp_camera,fsr_analog,fsr_digital,fsr_force_N,timestamp_fsr,error_x_L,error_y_L,error_x_R,error_y_R,timestamp_geomagic,geomagic_velocity_x_L,geomagic_velocity_y_L,geomagic_velocity_x_R,geomagic_velocity_y_R,timestamp_velocity
1769358551.099675,4.159643,8.033990,-6.477027,0.000000,0.000000,0.000000,0.016158,1769358551.099675,,,,,-3.176371,-3.176443,-3.176452,-3.176367,1769358551.033009,0.000000,-0.000000,0.000000,0.000000,1769358551.031909
1769358551.175513,4.235481,8.033990,-6.477027,0.000000,0.000000,0.000000,0.016158,1769358551.175513,,,,,-3.176371,-3.176445,-3.176454,-3.176369,1769358551.170479,0.000000,-0.000000,0.000000,0.000000,1769358551.158606
1769358551.217296,4.277264,8.033990,-6.477027,0.000000,0.000000,0.000000,0.016158,1769358551.217296,,,,,-3.176371,-3.176445,-3.176454,-3.176369,1769358551.170479,0.000000,-0.000000,0.000000,0.000000,1769358551.158606
1769358551.263120,4.323088,8.033990,-6.477027,0.000000,0.000000,0.000000,0.016158,1769358551.263120,,,,,-3.176371,-3.176445,-3.176454,-3.176369,1769358551.249859,0.000000,-0.000000,0.000000,0.000000,1769358551.248812
1769358551.306291,4.366260,8.033990,-6.477027,0.000000,0.000000,0.000000,0.016158,1769358551.306291,,,,,-3.176371,-3.176445,-3.176454,-3.176369,1769358551.249859,0.000000,-0.000000,0.000000,0.000000,1769358551.248812
1769358551.353430,4.413399,8.033990,-6.477027,0.000000,0.000000,0.000000,0.016158,1769358551.353430,,,,,-3.176371,-3.176445,-3.176454,-3.176369,1769358551.340550,0.000000,-0.000000,0.000000,0.000000,1769358551.325979
1769358551.415925,4.475893,8.033990,-6.477027,0.000000,0.000000,0.000000,0.016158,1769358551.415925,,,,,-3.176371,-3.176445,-3.176454,-3.176369,1769358551.340550,0.000000,-0.000000,0.000000,0.000000,1769358551.339551
1769358551.457788,4.517757,8.033990,-6.477027,0.000000,0.000000,0.000000,0.016158,1769358551.457788,,,,,-3.176371,-3.176445,-3.176454,-3.176369,1769358551.444711,0.000000,-0.000000,0.000000,0.000000,1769358551.339551
1769358551.489565,4.549534,8.033990,-6.477027,0.000000,0.000000,0.000000,0.016158,1769358551.489565,,,,,-3.176369,-3.176445,-3.176454,-3.176369,1769358551.467673,0.000000,-0.000000,0.000000,0.000000,1769358551.465675
1769358551.517025,4.576993,8.033990,-6.477027,0.000000,0.000000,0.000000,0.016158,1769358551.517025,,,,,-3.176369,-3.176445,-3.176454,-3.176369,1769358551.467673,0.000000,-0.000000,0.000000,0.000000,1769358551.465675
1769358551.547179,4.607147,7.996082,-6.405614,-1.257130,2.368241,2.681220,0.016158,1769358551.547179,,,,,-3.176369,-3.176445,-3.176454,-3.176369,1769358551.467673,0.000000,-0.000000,0.000000,0.000000,1769358551.465675
1769358551.668302,4.728271,7.996082,-6.405614,-0.879991,1.657769,1.876854,0.016158,1769358551.668302,,,,,-3.176369,-3.176445,-3.176454,-3.176369,1769358551.660279,0.000000,-0.000000,0.000000,0.000000,1769358551.648722
1769358551.705987,4.765955,7.996082,-6.405614,-0.615994,1.160438,1.313798,0.016158,1769358551.705987,,,,,-3.176369,-3.176445,-3.176454,-3.176369,1769358551.660279,0.000000,-0.000000,0.000000,0.000000,1769358551.648722
1769358551.750797,4.810766,7.996082,-6.405614,-0.431196,0.812307,0.919658,0.016158,1769358551.750797,,,,,-3.176369,-3.176445,-3.176454,-3.176369,1769358551.660279,0.000000,-0.000000,0.000000,0.000000,1769358551.648722
1769358551.799038,4.859007,7.996082,-6.405614,-0.301837,0.568615,0.643761,0.016158,1769358551.799038,,,,,-3.176369,-3.176443,-3.176452,-3.176369,1769358551.773668,0.000000,-0.000000,0.000000,0.000000,1769358551.772065
1769358551.938531,4.998500,7.996082,-6.405614,-0.211286,0.398030,0.450633,0.016158,1769358551.938531,,,,,-3.176367,-3.176445,-3.176454,-3.176369,1769358551.938531,0.000000,-0.000000,0.000000,0.000000,1769358551.863862
1769358551.983068,5.043037,7.996082,-6.405614,-0.147900,0.278621,0.315443,0.016158,1769358551.983068,,,,,-3.176369,-3.176445,-3.176454,-3.176369,1769358551.941872,0.000000,-0.000000,0.000000,0.000000,1769358551.940873
1769358552.028259,5.088228,7.996082,-6.405614,-0.103530,0.195035,0.220810,0.016158,1769358552.028259,,,,,-3.176369,-3.176445,-3.176454,-3.176369,1769358551.941872,0.000000,-0.000000,0.000000,0.000000,1769358551.940873
1769358552.058322,5.118290,7.996082,-6.405614,-0.072471,0.136524,0.154567,0.016158,1769358552.058322,,,,,-3.176369,-3.176445,-3.176454,-3.176369,1769358551.941872,0.000000,-0.000000,0.000000,0.000000,1769358551.940873
1769358552.090383,5.150351,7.996082,-6.405614,-0.050730,0.095567,0.108197,0.016158,1769358552.090383,,,,,-3.176367,-3.176445,-3.176452,-3.176369,1769358552.066339,0.000000,-0.000000,0.000000,0.000000,1769358552.064834
1769358552.195405,5.255373,7.996082,-6.405614,-0.035511,0.066897,0.075738,0.016158,1769358552.195405,,,,,-3.176369,-3.176445,-3.176452,-3.176369,1769358552.173015,0.000000,-0.000000,0.000000,0.000000,1769358552.172011
1769358552.228676,5.288645,7.996082,-6.405614,-0.024858,0.046828,0.053016,0.016158,1769358552.228676,,,,,-3.176369,-3.176445,-3.176452,-3.176369,1769358552.173015,0.000000,-0.000000,0.000000,0.000000,1769358552.172011
1769358552.258291,5.318259,7.996082,-6.405614,-0.017400,0.032780,0.037112,0.016158,1769358552.258291,,,,,-3.176369,-3.176445,-3.176452,-3.176369,1769358552.244755,0.000000,-0.000000,0.000000,0.000000,1769358552.244755
1769358552.290353,5.350322,7.996082,-6.405614,-0.012180,0.022946,0.025978,0.016158,1769358552.290353,,,,,-3.176369,-3.176445,-3.176452,-3.176369,1769358552.244755,0.000000,-0.000000,0.000000,0.000000,1769358552.244755
1769358552.325028,5.384997,7.996082,-6.405614,-0.008526,0.016062,0.018185,0.016158,1769358552.325028,,,,,-3.176369,-3.176445,-3.176452,-3.176369,1769358552.244755,0.000000,-0.000000,0.000000,0.000000,1769358552.244755
