timestamp,time_elapsed,position_x,position_y,velocity_x,velocity_y,velocity_magnitude,distance_to_boundary,timestamp_camera,fsr_L_raw,fsr_R_raw,fsr_L,fsr_R,timestamp_fsr,error_x_L,error_y_L,error_x_R,error_y_R,timestamp_geomagic,geomagic_velocity_x_L,geomagic_velocity_y_L,geomagic_velocity_x_R,geomagic_velocity_y_R,timestamp_velocity
1769361619.867759,4.364986,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361619.867759,,,,,,-3.176452,-3.176424,-3.176450,-3.176295,1769361619.811485,0.000000,-0.000000,0.000000,0.000000,1769361619.798385
1769361619.899345,4.396571,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361619.899345,,,,,,-3.176450,-3.176424,-3.176450,-3.176295,1769361619.870782,0.000000,-0.000000,0.000000,0.000000,1769361619.870782
1769361619.930642,4.427869,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361619.930642,,,,,,-3.176450,-3.176424,-3.176450,-3.176295,1769361619.870782,0.000000,-0.000000,0.000000,0.000000,1769361619.870782
1769361619.989287,4.486513,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361619.989287,,,,,,-3.176450,-3.176422,-3.176452,-3.176295,1769361619.972120,0.000000,-0.000000,0.000000,0.000000,1769361619.970445
1769361620.021433,4.518659,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.021433,,,,,,-3.176450,-3.176422,-3.176452,-3.176295,1769361619.972120,0.000000,-0.000000,0.000000,0.000000,1769361619.970445
1769361620.053792,4.551018,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.053792,,,,,,-3.176450,-3.176422,-3.176452,-3.176295,1769361619.972120,0.000000,-0.000000,0.000000,0.000000,1769361619.970445
1769361620.083329,4.580555,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.083329,,,,,,-3.176450,-3.176422,-3.176452,-3.176295,1769361619.972120,0.000000,-0.000000,0.000000,0.000000,1769361619.970445
1769361620.113575,4.610801,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.113575,,,,,,-3.176450,-3.176422,-3.176452,-3.176295,1769361620.089877,0.000000,-0.000000,0.000000,0.000000,1769361620.070858
1769361620.148139,4.645365,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.148139,,,,,,-3.176450,-3.176424,-3.176452,-3.176295,1769361620.120587,0.000000,-0.000000,0.000000,0.000000,1769361620.107067
1769361620.175269,4.672495,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.175269,,,,,,-3.176452,-3.176422,-3.176452,-3.176295,1769361620.174263,0.000000,-0.000000,0.000000,0.000000,1769361620.174263
1769361620.205370,4.702596,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.205370,,,,,,-3.176452,-3.176422,-3.176452,-3.176295,1769361620.174263,0.000000,-0.000000,0.000000,0.000000,1769361620.174263
1769361620.237407,4.734633,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.237407,,,,,,-3.176452,-3.176422,-3.176452,-3.176295,1769361620.174263,0.000000,-0.000000,0.000000,0.000000,1769361620.174263
1769361620.267440,4.764667,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.267440,,,,,,-3.176452,-3.176422,-3.176452,-3.176295,1769361620.174263,0.000000,-0.000000,0.000000,0.000000,1769361620.174263
1769361620.309285,4.806512,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.309285,,,,,,-3.176450,-3.176422,-3.176450,-3.176295,1769361620.303676,0.000000,-0.000000,0.000000,0.000000,1769361620.290501
1769361620.342873,4.840099,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.342873,,,,,,-3.176450,-3.176422,-3.176450,-3.176295,1769361620.303676,0.000000,-0.000000,0.000000,0.000000,1769361620.290501
1769361620.376301,4.873527,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.376301,,,,,,-3.176450,-3.176422,-3.176450,-3.176295,1769361620.303676,0.000000,-0.000000,0.000000,0.000000,1769361620.290501
1769361620.405404,4.902631,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.405404,,,,,,-3.176450,-3.176422,-3.176450,-3.176295,1769361620.396874,0.000000,-0.000000,0.000000,0.000000,1769361620.290501
1769361620.437839,4.935066,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.437839,,,,,,-3.176450,-3.176424,-3.176450,-3.176295,1769361620.417359,0.000000,-0.000000,0.000000,0.000000,1769361620.416358
1769361620.468886,4.966112,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.468886,,,,,,-3.176450,-3.176424,-3.176450,-3.176295,1769361620.417359,0.000000,-0.000000,0.000000,0.000000,1769361620.416358
1769361620.499499,4.996725,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.499499,,,,,,-3.176447,-3.176424,-3.176452,-3.176295,1769361620.492404,0.000000,-0.000000,0.000000,0.000000,1769361620.477322
1769361620.549026,5.046252,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.549026,,,,,,-3.176447,-3.176424,-3.176452,-3.176295,1769361620.492404,0.000000,-0.000000,0.000000,0.000000,1769361620.490882
1769361620.575108,5.072335,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.575108,,,,,,-3.176447,-3.176424,-3.176452,-3.176295,1769361620.492404,0.000000,-0.000000,0.000000,0.000000,1769361620.490882
1769361620.607376,5.104603,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.607376,,,,,,-3.176447,-3.176424,-3.176450,-3.176293,1769361620.596480,0.000000,-0.000000,0.000000,0.000000,1769361620.490882
1769361620.636054,5.133280,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.636054,,,,,,-3.176450,-3.176424,-3.176450,-3.176293,1769361620.612883,0.000000,-0.000000,0.000000,0.000000,1769361620.612883
1769361620.667214,5.164441,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.667214,,,,,,-3.176450,-3.176424,-3.176450,-3.176293,1769361620.612883,0.000000,-0.000000,0.000000,0.000000,1769361620.612883
1769361620.709560,5.206787,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.709560,,,,,,-3.176450,-3.176424,-3.176450,-3.176295,1769361620.684076,0.000000,-0.000000,0.000000,0.000000,1769361620.683047
1769361620.746285,5.243511,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.746285,,,,,,-3.176450,-3.176424,-3.176450,-3.176295,1769361620.684076,0.000000,-0.000000,0.000000,0.000000,1769361620.683047
1769361620.777690,5.274916,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.777690,,,,,,-3.176450,-3.176424,-3.176450,-3.176295,1769361620.684076,0.000000,-0.000000,0.000000,0.000000,1769361620.683047
1769361620.808299,5.305525,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.808299,,,,,,-3.176452,-3.176424,-3.176452,-3.176295,1769361620.800782,0.000000,-0.000000,0.000000,0.000000,1769361620.781723
1769361620.839363,5.336589,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.839363,,,,,,-3.176452,-3.176424,-3.176452,-3.176295,1769361620.800782,0.000000,-0.000000,0.000000,0.000000,1769361620.800278
1769361620.870584,5.367811,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.870584,,,,,,-3.176452,-3.176424,-3.176452,-3.176295,1769361620.800782,0.000000,-0.000000,0.000000,0.000000,1769361620.800278
1769361620.901787,5.399014,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.901787,,,,,,-3.176452,-3.176424,-3.176452,-3.176295,1769361620.883650,0.000000,-0.000000,0.000000,0.000000,1769361620.883133
1769361620.949595,5.446822,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.949595,,,,,,-3.176452,-3.176424,-3.176452,-3.176295,1769361620.907337,0.000000,-0.000000,0.000000,0.000000,1769361620.885655
1769361620.979311,5.476538,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361620.979311,,,,,,-3.176452,-3.176424,-3.176452,-3.176295,1769361620.907337,0.000000,-0.000000,0.000000,0.000000,1769361620.885655
1769361621.009525,5.506752,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.009525,,,,,,-3.176447,-3.176422,-3.176452,-3.176295,1769361621.002013,0.000000,-0.000000,0.000000,0.000000,1769361620.984860
1769361621.038266,5.535492,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.038266,,,,,,-3.176447,-3.176422,-3.176452,-3.176295,1769361621.002013,0.000000,-0.000000,0.000000,0.000000,1769361621.001007
1769361621.070352,5.567578,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.070352,,,,,,-3.176447,-3.176422,-3.176452,-3.176295,1769361621.002013,0.000000,-0.000000,0.000000,0.000000,1769361621.001007
1769361621.109764,5.606991,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.109764,,,,,,-3.176450,-3.176422,-3.176450,-3.176295,1769361621.107255,0.000000,-0.000000,0.000000,0.000000,1769361621.092690
1769361621.148078,5.645305,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.148078,,,,,,-3.176450,-3.176422,-3.176450,-3.176295,1769361621.107255,0.000000,-0.000000,0.000000,0.000000,1769361621.092690
1769361621.180595,5.677822,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.180595,,,,,,-3.176450,-3.176422,-3.176450,-3.176295,1769361621.107255,0.000000,-0.000000,0.000000,0.000000,1769361621.092690
1769361621.207185,5.704411,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.207185,,,,,,-3.176447,-3.176424,-3.176452,-3.176295,1769361621.189512,0.000000,-0.000000,0.000000,0.000000,1769361621.188512
1769361621.238199,5.735425,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.238199,,,,,,-3.176447,-3.176424,-3.176452,-3.176295,1769361621.189512,0.000000,-0.000000,0.000000,0.000000,1769361621.188512
1769361621.269326,5.766552,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.269326,,,,,,-3.176447,-3.176424,-3.176452,-3.176295,1769361621.189512,0.000000,-0.000000,0.000000,0.000000,1769361621.188512
1769361621.301513,5.798740,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.301513,,,,,,-3.176447,-3.176424,-3.176447,-3.176297,1769361621.287872,0.000000,-0.000000,0.000000,0.000000,1769361621.188512
1769361621.351731,5.848957,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.351731,,,,,,-3.176450,-3.176424,-3.176447,-3.176297,1769361621.322476,0.000000,-0.000000,0.000000,0.000000,1769361621.311856
1769361621.377846,5.875072,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.377846,,,,,,-3.176450,-3.176424,-3.176447,-3.176297,1769361621.322476,0.000000,-0.000000,0.000000,0.000000,1769361621.311856
1769361621.409092,5.906319,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.409092,,,,,,-3.176450,-3.176424,-3.176447,-3.176297,1769361621.322476,0.000000,-0.000000,0.000000,0.000000,1769361621.311856
1769361621.443534,5.940760,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.443534,,,,,,-3.176450,-3.176424,-3.176450,-3.176297,1769361621.414669,0.000000,-0.000000,0.000000,0.000000,1769361621.388715
1769361621.473702,5.970929,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.473702,,,,,,-3.176450,-3.176422,-3.176450,-3.176297,1769361621.446038,0.000000,-0.000000,0.000000,0.000000,1769361621.431507
1769361621.509320,6.006546,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.509320,,,,,,-3.176450,-3.176424,-3.176450,-3.176297,1769361621.493788,0.000000,-0.000000,0.000000,0.000000,1769361621.493788
1769361621.550519,6.047745,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.550519,,,,,,-3.176450,-3.176424,-3.176450,-3.176297,1769361621.493788,0.000000,-0.000000,0.000000,0.000000,1769361621.493788
1769361621.579152,6.076379,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.579152,,,,,,-3.176450,-3.176424,-3.176450,-3.176297,1769361621.493788,0.000000,-0.000000,0.000000,0.000000,1769361621.493788
1769361621.609156,6.106383,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.609156,,,,,,-3.176450,-3.176424,-3.176452,-3.176295,1769361621.595619,0.000000,-0.000000,0.000000,0.000000,1769361621.594565
1769361621.641710,6.138937,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.641710,,,,,,-3.176450,-3.176424,-3.176452,-3.176295,1769361621.595619,0.000000,-0.000000,0.000000,0.000000,1769361621.594565
1769361621.670746,6.167972,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.670746,,,,,,-3.176450,-3.176424,-3.176452,-3.176295,1769361621.595619,0.000000,-0.000000,0.000000,0.000000,1769361621.594565
1769361621.704576,6.201803,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.704576,,,,,,-3.176450,-3.176424,-3.176450,-3.176295,1769361621.693704,0.000000,-0.000000,0.000000,0.000000,1769361621.594565
1769361621.748658,6.245884,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.748658,,,,,,-3.176452,-3.176424,-3.176450,-3.176295,1769361621.713139,0.000000,-0.000000,0.000000,0.000000,1769361621.712134
1769361621.780270,6.277496,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.780270,,,,,,-3.176452,-3.176424,-3.176450,-3.176295,1769361621.713139,0.000000,-0.000000,0.000000,0.000000,1769361621.712134
1769361621.809116,6.306342,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.809116,,,,,,-3.176452,-3.176424,-3.176450,-3.176295,1769361621.713139,0.000000,-0.000000,0.000000,0.000000,1769361621.712134
1769361621.840458,6.337685,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.840458,,,,,,-3.176452,-3.176424,-3.176452,-3.176295,1769361621.831870,0.000000,-0.000000,0.000000,0.000000,1769361621.816774
1769361621.871179,6.368405,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.871179,,,,,,-3.176452,-3.176424,-3.176452,-3.176295,1769361621.831870,0.000000,-0.000000,0.000000,0.000000,1769361621.816774
1769361621.909419,6.406645,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.909419,,,,,,-3.176450,-3.176424,-3.176452,-3.176295,1769361621.902909,0.000000,-0.000000,0.000000,0.000000,1769361621.901904
1769361621.949457,6.446683,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.949457,,,,,,-3.176450,-3.176424,-3.176452,-3.176295,1769361621.902909,0.000000,-0.000000,0.000000,0.000000,1769361621.901904
1769361621.979685,6.476911,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361621.979685,,,,,,-3.176450,-3.176424,-3.176452,-3.176295,1769361621.902909,0.000000,-0.000000,0.000000,0.000000,1769361621.901904
1769361622.011188,6.508415,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.011188,,,,,,-3.176450,-3.176424,-3.176450,-3.176295,1769361621.999220,0.000000,-0.000000,0.000000,0.000000,1769361621.999220
1769361622.041708,6.538934,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.041708,,,,,,-3.176450,-3.176424,-3.176450,-3.176295,1769361622.016698,0.000000,-0.000000,0.000000,0.000000,1769361622.001729
1769361622.071233,6.568459,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.071233,,,,,,-3.176450,-3.176424,-3.176450,-3.176295,1769361622.016698,0.000000,-0.000000,0.000000,0.000000,1769361622.001729
1769361622.103894,6.601120,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.103894,,,,,,-3.176450,-3.176424,-3.176450,-3.176295,1769361622.016698,0.000000,-0.000000,0.000000,0.000000,1769361622.001729
1769361622.149010,6.646236,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.149010,,,,,,-3.176450,-3.176424,-3.176450,-3.176297,1769361622.110403,0.000000,-0.000000,0.000000,0.000000,1769361622.110403
1769361622.180728,6.677954,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.180728,,,,,,-3.176450,-3.176424,-3.176450,-3.176297,1769361622.110403,0.000000,-0.000000,0.000000,0.000000,1769361622.110403
1769361622.211925,6.709151,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.211925,,,,,,-3.176452,-3.176424,-3.176450,-3.176297,1769361622.205907,0.000000,-0.000000,0.000000,0.000000,1769361622.202900
1769361622.243120,6.740346,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.243120,,,,,,-3.176452,-3.176424,-3.176450,-3.176297,1769361622.205907,0.000000,-0.000000,0.000000,0.000000,1769361622.204906
1769361622.270491,6.767717,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.270491,,,,,,-3.176452,-3.176424,-3.176450,-3.176297,1769361622.205907,0.000000,-0.000000,0.000000,0.000000,1769361622.204906
1769361622.310688,6.807914,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.310688,,,,,,-3.176452,-3.176424,-3.176450,-3.176297,1769361622.205907,0.000000,-0.000000,0.000000,0.000000,1769361622.204906
1769361622.333728,6.830954,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.333728,,,,,,-3.176450,-3.176426,-3.176452,-3.176295,1769361622.326221,0.000000,-0.000000,0.000000,0.000000,1769361622.325215
1769361622.362862,6.860088,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.362862,,,,,,-3.176450,-3.176426,-3.176452,-3.176295,1769361622.326221,0.000000,-0.000000,0.000000,0.000000,1769361622.325215
1769361622.395802,6.893029,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.395802,,,,,,-3.176450,-3.176426,-3.176452,-3.176295,1769361622.326221,0.000000,-0.000000,0.000000,0.000000,1769361622.325215
1769361622.429420,6.926646,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.429420,,,,,,-3.176450,-3.176426,-3.176452,-3.176295,1769361622.326221,0.000000,-0.000000,0.000000,0.000000,1769361622.325215
1769361622.471089,6.968316,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.471089,,,,,,-3.176450,-3.176426,-3.176452,-3.176297,1769361622.437019,0.000000,-0.000000,0.000000,0.000000,1769361622.437019
1769361622.507024,7.004251,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.507024,,,,,,-3.176450,-3.176426,-3.176452,-3.176297,1769361622.437019,0.000000,-0.000000,0.000000,0.000000,1769361622.437019
1769361622.549153,7.046379,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.549153,,,,,,-3.176450,-3.176426,-3.176450,-3.176295,1769361622.527117,0.000000,-0.000000,0.000000,0.000000,1769361622.507024
1769361622.581952,7.079179,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.581952,,,,,,-3.176450,-3.176426,-3.176450,-3.176295,1769361622.557925,0.000000,-0.000000,0.000000,0.000000,1769361622.543643
1769361622.614646,7.111872,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.614646,,,,,,-3.176450,-3.176426,-3.176452,-3.176295,1769361622.608011,0.000000,-0.000000,0.000000,0.000000,1769361622.543643
1769361622.642707,7.139933,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.642707,,,,,,-3.176450,-3.176426,-3.176452,-3.176295,1769361622.622176,0.000000,-0.000000,0.000000,0.000000,1769361622.620660
1769361622.672685,7.169912,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.672685,,,,,,-3.176450,-3.176426,-3.176452,-3.176295,1769361622.622176,0.000000,-0.000000,0.000000,0.000000,1769361622.620660
1769361622.709942,7.207169,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.709942,,,,,,-3.176450,-3.176426,-3.176452,-3.176295,1769361622.622176,0.000000,-0.000000,0.000000,0.000000,1769361622.620660
1769361622.736998,7.234225,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.736998,,,,,,-3.176450,-3.176426,-3.176450,-3.176297,1769361622.725979,0.000000,-0.000000,0.000000,0.000000,1769361622.707942
1769361622.766234,7.263461,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.766234,,,,,,-3.176447,-3.176426,-3.176450,-3.176297,1769361622.741508,0.000000,-0.000000,0.000000,0.000000,1769361622.727980
1769361622.797246,7.294472,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.797246,,,,,,-3.176447,-3.176426,-3.176450,-3.176297,1769361622.741508,0.000000,-0.000000,0.000000,0.000000,1769361622.727980
1769361622.936051,7.433278,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.936051,,,,,,-3.176447,-3.176424,-3.176452,-3.176295,1769361622.927402,0.000000,-0.000000,0.000000,0.000000,1769361622.926888
1769361622.964041,7.461267,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.964041,,,,,,-3.176447,-3.176424,-3.176452,-3.176295,1769361622.927402,0.000000,-0.000000,0.000000,0.000000,1769361622.926888
1769361622.997144,7.494371,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361622.997144,,,,,,-3.176447,-3.176424,-3.176452,-3.176295,1769361622.927402,0.000000,-0.000000,0.000000,0.000000,1769361622.926888
1769361623.027496,7.524722,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361623.027496,,,,,,-3.176447,-3.176426,-3.176452,-3.176297,1769361623.017908,0.000000,-0.000000,0.000000,0.000000,1769361623.014787
1769361623.057079,7.554306,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361623.057079,,,,,,-3.176447,-3.176426,-3.176452,-3.176297,1769361623.017908,0.000000,-0.000000,0.000000,0.000000,1769361623.016907
1769361623.107172,7.604398,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361623.107172,,,,,,-3.176447,-3.176426,-3.176452,-3.176297,1769361623.017908,0.000000,-0.000000,0.000000,0.000000,1769361623.016907
1769361623.135222,7.632449,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361623.135222,,,,,,-3.176447,-3.176426,-3.176450,-3.176297,1769361623.118189,0.000000,-0.000000,0.000000,0.000000,1769361623.118189
1769361623.166167,7.663393,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361623.166167,,,,,,-3.176447,-3.176426,-3.176450,-3.176297,1769361623.118189,0.000000,-0.000000,0.000000,0.000000,1769361623.118189
1769361623.197733,7.694959,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361623.197733,,,,,,-3.176447,-3.176426,-3.176450,-3.176297,1769361623.118189,0.000000,-0.000000,0.000000,0.000000,1769361623.118189
1769361623.232032,7.729258,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361623.232032,,,,,,-3.176447,-3.176426,-3.176450,-3.176297,1769361623.118189,0.000000,-0.000000,0.000000,0.000000,1769361623.118189
1769361623.268307,7.765534,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361623.268307,,,,,,-3.176447,-3.176424,-3.176452,-3.176297,1769361623.265167,0.000000,-0.000000,0.000000,0.000000,1769361623.250961
1769361623.306758,7.803984,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361623.306758,,,,,,-3.176447,-3.176424,-3.176452,-3.176297,1769361623.265167,0.000000,-0.000000,0.000000,0.000000,1769361623.250961
1769361623.348387,7.845614,8.004175,-16.407562,0.000000,0.000000,0.000000,0.016158,1769361623.348387,,,,,,-3.176447,-3.176426,-3.176452,-3.176297,1769361623.346388,0.000000,-0.000000,0.000000,0.000000,1769361623.345381
