timestamp,time_elapsed,position_x,position_y,velocity_x,velocity_y,velocity_magnitude,distance_to_boundary,timestamp_camera,fsr_analog,fsr_digital,fsr_force_N,timestamp_fsr,error_x_L,error_y_L,error_x_R,error_y_R,timestamp_geomagic,geomagic_velocity_x_L,geomagic_velocity_y_L,geomagic_velocity_x_R,geomagic_velocity_y_R,timestamp_velocity
1769353934.322509,0.028103,14.615770,-9.789727,-0.053249,-1.015788,1.017183,0.839714,1769353934.322509,,,,,23.057653,7.887710,20.948625,-16.269770,1769353934.313491,0.000000,0.000000,3.657906,0.518924,1769353934.291397
1769353934.374666,0.080260,14.615770,-9.789727,-0.037274,-0.711052,0.712028,0.839714,1769353934.374666,,,,,23.057653,7.887710,20.948625,-16.269770,1769353934.313491,0.000000,0.000000,3.657906,0.518924,1769353934.291397
1769353934.401268,0.106862,14.615770,-9.789727,-0.026092,-0.497736,0.498420,0.839714,1769353934.401268,,,,,23.057653,7.887710,20.948625,-16.269770,1769353934.313491,0.000000,0.000000,3.657906,0.518924,1769353934.291397
1769353934.438871,0.144465,14.615770,-9.789727,-0.018264,-0.348415,0.348894,0.839714,1769353934.438871,,,,,22.812888,8.439352,20.948625,-16.269770,1769353934.407305,-2.403705,5.417336,3.657906,0.518924,1769353934.393226
1769353934.462646,0.168240,14.615770,-9.789727,-0.012785,-0.243891,0.244226,0.839714,1769353934.462646,,,,,22.812888,8.439352,20.948625,-16.269770,1769353934.407305,-2.403705,5.417336,3.657906,0.518924,1769353934.393226
1769353934.501333,0.206927,14.615770,-9.789727,-0.008950,-0.170724,0.170958,0.839714,1769353934.501333,,,,,22.812888,8.439352,20.948625,-16.269770,1769353934.407305,-2.403705,5.417336,3.657906,0.518924,1769353934.393226
1769353934.526464,0.232058,14.615770,-9.789727,-0.006265,-0.119506,0.119671,0.839714,1769353934.526464,,,,,22.584209,8.557335,20.948625,-16.269770,1769353934.516438,-0.449854,1.755167,3.657906,0.518924,1769353934.497814
1769353934.566190,0.271783,14.589372,-10.151357,-0.203742,-2.814598,2.821962,0.913891,1769353934.566190,,,,,22.584209,8.557335,20.948625,-16.269770,1769353934.516438,-0.449854,1.755167,3.657906,0.518924,1769353934.497814
1769353934.603699,0.309293,14.562972,-10.512995,-0.353764,-4.862613,4.875465,0.955250,1769353934.603699,,,,,22.584209,8.557335,20.948625,-16.269770,1769353934.516438,-0.449854,1.755167,3.657906,0.518924,1769353934.497814
1769353934.633634,0.339227,14.562972,-10.512995,-0.247635,-3.403829,3.412825,0.955250,1769353934.633634,,,,,22.564826,8.562019,20.948625,-16.269770,1769353934.625062,-0.449854,1.755167,3.657906,0.518924,1769353934.497814
1769353934.663712,0.369305,14.562972,-10.512995,-0.173345,-2.382680,2.388978,0.955250,1769353934.663712,,,,,22.564826,8.562019,20.948625,-16.269770,1769353934.625062,0.125115,0.049341,3.657906,0.518924,1769353934.601062
