timestamp,time_elapsed,position_x,position_y,velocity_x,velocity_y,velocity_magnitude,distance_to_boundary,timestamp_camera,fsr_analog,fsr_digital,fsr_force_N,timestamp_fsr,error_x_L,error_y_L,error_x_R,error_y_R,timestamp_geomagic,geomagic_velocity_x_L,geomagic_velocity_y_L,geomagic_velocity_x_R,geomagic_velocity_y_R,timestamp_velocity
1769353816.073882,0.020041,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.073882,,,,,2.907590,4.559373,16.436013,1.218005,1769353816.070878,-0.388083,-0.453519,0.000000,0.000000,1769353816.055346
1769353816.111969,0.058127,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.111969,,,,,2.907590,4.559373,16.436013,1.218005,1769353816.070878,-0.388083,-0.453519,0.000000,0.000000,1769353816.055346
1769353816.144553,0.090712,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.144553,,,,,2.907590,4.559373,16.436013,1.218005,1769353816.070878,-0.388083,-0.453519,0.000000,0.000000,1769353816.055346
1769353816.175026,0.121185,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.175026,,,,,2.907590,4.559373,16.436013,1.218005,1769353816.070878,-0.388083,-0.453519,0.000000,0.000000,1769353816.055346
1769353816.204377,0.150535,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.204377,,,,,2.907590,4.559373,16.648016,1.463571,1769353816.179565,-0.388083,-0.453519,2.155523,2.496774,1769353816.153700
1769353816.236489,0.182647,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.236489,,,,,2.907590,4.559373,16.648016,1.463571,1769353816.179565,-0.388083,-0.453519,2.155523,2.496774,1769353816.153700
1769353816.267704,0.213862,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.267704,,,,,2.907590,4.559373,16.648016,1.463571,1769353816.179565,-0.388083,-0.453519,2.155523,2.496774,1769353816.153700
1769353816.299908,0.246066,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.299908,,,,,2.907590,4.559373,16.595094,1.361109,1769353816.272738,-0.388083,-0.453519,0.896674,0.718228,1769353816.253048
1769353816.331289,0.277447,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.331289,,,,,2.907590,4.559373,16.595094,1.361109,1769353816.272738,-0.388083,-0.453519,0.896674,0.718228,1769353816.253048
1769353816.360939,0.307097,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.360939,,,,,2.907590,4.559373,16.621571,1.255871,1769353816.355331,-0.388083,-0.453519,0.896674,0.718228,1769353816.253048
1769353816.392097,0.338256,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.392097,,,,,2.907590,4.559373,16.621571,1.255871,1769353816.355331,-0.388083,-0.453519,0.575715,-0.714226,1769353816.354330
1769353816.423844,0.370002,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.423844,,,,,2.907590,4.559373,16.621571,1.255871,1769353816.355331,-0.388083,-0.453519,0.575715,-0.714226,1769353816.354330
1769353816.470901,0.417059,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.470901,,,,,2.907590,4.559373,16.621571,1.255871,1769353816.355331,-0.388083,-0.453519,0.575715,-0.714226,1769353816.354330
1769353816.500073,0.446231,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.500073,,,,,2.907590,4.559373,16.203180,1.076401,1769353816.474031,-0.388083,-0.453519,-3.841790,-2.244845,1769353816.454769
1769353816.530945,0.477103,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.530945,,,,,2.907590,4.559373,16.203180,1.076401,1769353816.474031,-0.388083,-0.453519,-3.841790,-2.244845,1769353816.454769
1769353816.561007,0.507165,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.561007,,,,,2.907590,4.559373,16.203180,1.076401,1769353816.474031,-0.388083,-0.453519,-3.841790,-2.244845,1769353816.454769
1769353816.593117,0.539276,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.593117,,,,,2.907590,4.559373,15.596393,0.633073,1769353816.583094,-0.388083,-0.453519,-3.841790,-2.244845,1769353816.454769
1769353816.632809,0.578967,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.632809,,,,,2.907590,4.559373,15.596393,0.633073,1769353816.583094,-0.388083,-0.453519,-8.782419,-5.216759,1769353816.559008
1769353816.671751,0.617910,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.671751,,,,,2.907590,4.559373,15.596393,0.633073,1769353816.583094,-0.388083,-0.453519,-8.782419,-5.216759,1769353816.559008
1769353816.704103,0.650261,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.704103,,,,,2.907590,4.559373,14.744860,0.223027,1769353816.677263,-0.388083,-0.453519,-12.799938,-4.292708,1769353816.662219
1769353816.733319,0.679477,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.733319,,,,,2.907590,4.559373,14.744860,0.223027,1769353816.677263,-0.388083,-0.453519,-12.799938,-4.292708,1769353816.662219
1769353816.764059,0.710217,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.764059,,,,,2.907590,4.559373,14.744860,0.223027,1769353816.677263,-0.388083,-0.453519,-12.799938,-4.292708,1769353816.662219
1769353816.794156,0.740314,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.794156,,,,,2.907590,4.559373,13.522963,-0.450976,1769353816.784611,-0.388083,-0.453519,-12.799938,-4.292708,1769353816.662219
1769353816.825445,0.771604,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.825445,,,,,2.907590,4.559373,13.522963,-0.450976,1769353816.784611,-0.388083,-0.453519,-16.665682,-6.513821,1769353816.769866
1769353816.873656,0.819814,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.873656,,,,,2.907590,4.559373,13.522963,-0.450976,1769353816.784611,-0.388083,-0.453519,-16.665682,-6.513821,1769353816.769866
1769353816.903982,0.850140,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.903982,,,,,2.907590,4.559373,12.239139,-1.130926,1769353816.878165,-0.388083,-0.453519,-18.379804,-7.179804,1769353816.864576
1769353816.936137,0.882296,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.936137,,,,,2.907590,4.559373,12.239139,-1.130926,1769353816.878165,-0.388083,-0.453519,-18.379804,-7.179804,1769353816.864576
1769353816.966773,0.912931,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.966773,,,,,2.907590,4.559373,12.239139,-1.130926,1769353816.878165,-0.388083,-0.453519,-18.379804,-7.179804,1769353816.864576
1769353816.997921,0.944079,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353816.997921,,,,,2.907590,4.559373,11.240694,-1.429052,1769353816.986376,-0.388083,-0.453519,-18.379804,-7.179804,1769353816.864576
1769353817.033595,0.979753,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353817.033595,,,,,2.907590,4.559373,11.240694,-1.429052,1769353816.986376,-0.388083,-0.453519,-14.793770,-2.902850,1769353816.967279
1769353817.059834,1.005993,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353817.059834,,,,,2.907590,4.559373,11.240694,-1.429052,1769353816.986376,-0.388083,-0.453519,-14.793770,-2.902850,1769353816.967279
1769353817.091987,1.038146,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353817.091987,,,,,2.907590,4.559373,10.926446,-1.374322,1769353817.080436,-0.388083,-0.453519,-14.793770,-2.902850,1769353816.967279
1769353817.121064,1.067222,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353817.121064,,,,,2.907590,4.559373,10.926446,-1.374322,1769353817.080436,-0.388083,-0.453519,-8.894900,0.552148,1769353817.066398
1769353817.155657,1.101815,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353817.155657,,,,,2.907590,4.559373,10.926446,-1.374322,1769353817.080436,-0.388083,-0.453519,-8.894900,0.552148,1769353817.066398
1769353817.207830,1.153989,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353817.207830,,,,,2.907590,4.559373,12.150328,-1.322696,1769353817.189773,-0.388083,-0.453519,6.983715,0.962788,1769353817.167704
1769353817.247500,1.193658,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353817.247500,,,,,2.907590,4.559373,12.150328,-1.322696,1769353817.189773,-0.388083,-0.453519,6.983715,0.962788,1769353817.167704
1769353817.277327,1.223485,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353817.277327,,,,,2.907590,4.559373,13.387998,-1.218930,1769353817.273234,-0.388083,-0.453519,6.983715,0.962788,1769353817.167704
1769353817.307942,1.254101,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353817.307942,,,,,2.907590,4.559373,13.387998,-1.218930,1769353817.273234,-0.388083,-0.453519,16.606333,1.314873,1769353817.272234
1769353817.341078,1.287236,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353817.341078,,,,,2.907590,4.559373,13.387998,-1.218930,1769353817.273234,-0.388083,-0.453519,16.606333,1.314873,1769353817.272234
1769353817.369774,1.315933,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353817.369774,,,,,2.907590,4.559373,13.387998,-1.218930,1769353817.273234,-0.388083,-0.453519,16.606333,1.314873,1769353817.272234
1769353817.402268,1.348427,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353817.402268,,,,,2.907590,4.559373,15.292031,-0.885093,1769353817.391212,-0.388083,-0.453519,16.606333,1.314873,1769353817.272234
1769353817.433841,1.380000,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353817.433841,,,,,2.907590,4.559373,15.292031,-0.885093,1769353817.391212,-0.388083,-0.453519,24.785862,4.137166,1769353817.369774
1769353817.463148,1.409306,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353817.463148,,,,,2.907590,4.559373,15.292031,-0.885093,1769353817.391212,-0.388083,-0.453519,24.785862,4.137166,1769353817.369774
1769353817.494744,1.440902,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353817.494744,,,,,2.907590,4.559373,17.529846,-0.677399,1769353817.484239,-0.388083,-0.453519,24.785862,4.137166,1769353817.369774
1769353817.528480,1.474638,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353817.528480,,,,,2.907590,4.559373,17.529846,-0.677399,1769353817.484239,-0.388083,-0.453519,27.685732,5.319546,1769353817.469671
1769353817.555101,1.501260,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353817.555101,,,,,2.907590,4.559373,17.529846,-0.677399,1769353817.484239,-0.388083,-0.453519,27.685732,5.319546,1769353817.469671
1769353817.608614,1.554772,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353817.608614,,,,,2.907590,4.559373,20.413885,-0.697783,1769353817.573453,-0.388083,-0.453519,33.198804,3.744116,1769353817.572453
1769353817.633888,1.580046,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353817.633888,,,,,2.907590,4.559373,20.413885,-0.697783,1769353817.573453,-0.388083,-0.453519,33.198804,3.744116,1769353817.572453
1769353817.663496,1.609654,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353817.663496,,,,,2.907590,4.559373,20.413885,-0.697783,1769353817.573453,-0.388083,-0.453519,33.198804,3.744116,1769353817.572453
1769353817.694318,1.640476,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353817.694318,,,,,2.907590,4.559373,22.773187,-0.860002,1769353817.684283,-0.388083,-0.453519,33.198804,3.744116,1769353817.572453
1769353817.726252,1.672410,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353817.726252,,,,,2.907590,4.559373,22.773187,-0.860002,1769353817.684283,-0.388083,-0.453519,28.558054,1.449726,1769353817.673252
1769353817.769282,1.715441,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353817.769282,,,,,2.907590,4.559373,22.773187,-0.860002,1769353817.684283,-0.388083,-0.453519,28.558054,1.449726,1769353817.673252
1769353817.803426,1.749584,12.687478,-4.393320,-0.000000,0.000000,0.000000,0.174306,1769353817.803426,,,,,2.907590,4.559373,24.925428,-0.771515,1769353817.777817,-0.388083,-0.453519,25.874245,1.614742,1769353817.776311
