timestamp,time_elapsed,position_x,position_y,velocity_x,velocity_y,velocity_magnitude,distance_to_boundary,timestamp_camera,fsr_analog,fsr_digital,fsr_force_N,timestamp_fsr,error_x_L,error_y_L,error_x_R,error_y_R,timestamp_geomagic,geomagic_velocity_x_L,geomagic_velocity_y_L,geomagic_velocity_x_R,geomagic_velocity_y_R,timestamp_velocity
1769356572.561490,0.002512,15.344104,-0.641742,0.000000,0.000000,0.000000,0.016158,1769356572.561490,,,,,-56.155287,3.192022,-26.373597,-3.031255,1769356033.259920,-10.962731,-8.609605,0.337298,0.100280,1769356033.238182
1769356572.603694,0.044716,15.344104,-0.641742,0.000000,0.000000,0.000000,0.016158,1769356572.603694,,,,,-56.155287,3.192022,-26.373597,-3.031255,1769356033.259920,-10.962731,-8.609605,0.337298,0.100280,1769356033.238182
1769356572.638221,0.079243,15.344104,-0.641742,0.000000,0.000000,0.000000,0.016158,1769356572.638221,,,,,-56.155287,3.192022,-26.373597,-3.031255,1769356033.259920,-10.962731,-8.609605,0.337298,0.100280,1769356033.238182
1769356572.669185,0.110207,15.344104,-0.641742,0.000000,0.000000,0.000000,0.016158,1769356572.669185,,,,,-56.155287,3.192022,-26.373597,-3.031255,1769356033.259920,-10.962731,-8.609605,0.337298,0.100280,1769356033.238182
1769356572.700439,0.141461,15.344104,-0.641742,0.000000,0.000000,0.000000,0.016158,1769356572.700439,,,,,-56.155287,3.192022,-26.373597,-3.031255,1769356033.259920,-10.962731,-8.609605,0.337298,0.100280,1769356033.238182
1769356572.736142,0.177164,15.344104,-0.641742,0.000000,0.000000,0.000000,0.016158,1769356572.736142,,,,,-56.155287,3.192022,-26.373597,-3.031255,1769356033.259920,-10.962731,-8.609605,0.337298,0.100280,1769356033.238182
1769356572.760224,0.201246,15.344104,-0.641742,0.000000,0.000000,0.000000,0.016158,1769356572.760224,,,,,-56.155287,3.192022,-26.373597,-3.031255,1769356033.259920,-10.962731,-8.609605,0.337298,0.100280,1769356033.238182
1769356572.791580,0.232602,15.344104,-0.641742,0.000000,0.000000,0.000000,0.016158,1769356572.791580,,,,,-56.155287,3.192022,-26.373597,-3.031255,1769356033.259920,-10.962731,-8.609605,0.337298,0.100280,1769356033.238182
1769356572.822808,0.263830,15.344104,-0.641742,0.000000,0.000000,0.000000,0.016158,1769356572.822808,,,,,-56.155287,3.192022,-26.373597,-3.031255,1769356033.259920,-10.962731,-8.609605,0.337298,0.100280,1769356033.238182
1769356572.862755,0.303777,15.344104,-0.641742,0.000000,0.000000,0.000000,0.016158,1769356572.862755,,,,,-56.155287,3.192022,-26.373597,-3.031255,1769356033.259920,-10.962731,-8.609605,0.337298,0.100280,1769356033.238182
1769356572.898501,0.339524,15.344104,-0.641742,0.000000,0.000000,0.000000,0.016158,1769356572.898501,,,,,-56.155287,3.192022,-26.373597,-3.031255,1769356033.259920,-10.962731,-8.609605,0.337298,0.100280,1769356033.238182
1769356572.931493,0.372515,15.344104,-0.641742,0.000000,0.000000,0.000000,0.016158,1769356572.931493,,,,,-56.155287,3.192022,-26.373597,-3.031255,1769356033.259920,-10.962731,-8.609605,0.337298,0.100280,1769356033.238182
1769356572.959696,0.400718,15.344104,-0.641742,0.000000,0.000000,0.000000,0.016158,1769356572.959696,,,,,-56.155287,3.192022,-26.373597,-3.031255,1769356033.259920,-10.962731,-8.609605,0.337298,0.100280,1769356033.238182
1769356572.989535,0.430557,15.344104,-0.641742,0.000000,0.000000,0.000000,0.016158,1769356572.989535,,,,,-56.155287,3.192022,-26.373597,-3.031255,1769356033.259920,-10.962731,-8.609605,0.337298,0.100280,1769356033.238182
1769356573.117328,0.558350,15.344104,-0.641742,0.000000,0.000000,0.000000,0.016158,1769356573.117328,,,,,-56.155287,3.192022,-26.373597,-3.031255,1769356033.259920,-10.962731,-8.609605,0.337298,0.100280,1769356033.238182
1769356573.145603,0.586625,15.344104,-0.641742,0.000000,0.000000,0.000000,0.016158,1769356573.145603,,,,,-56.155287,3.192022,-26.373597,-3.031255,1769356033.259920,-10.962731,-8.609605,0.337298,0.100280,1769356033.238182
1769356573.174917,0.615939,15.344104,-0.641742,0.000000,0.000000,0.000000,0.016158,1769356573.174917,,,,,-56.155287,3.192022,-26.373597,-3.031255,1769356033.259920,-10.962731,-8.609605,0.337298,0.100280,1769356033.238182
1769356573.205451,0.646473,15.344104,-0.641742,0.000000,0.000000,0.000000,0.016158,1769356573.205451,,,,,-56.155287,3.192022,-26.373597,-3.031255,1769356033.259920,-10.962731,-8.609605,0.337298,0.100280,1769356033.238182
1769356573.247263,0.688285,15.344104,-0.641742,0.000000,0.000000,0.000000,0.016158,1769356573.247263,,,,,-56.155287,3.192022,-26.373597,-3.031255,1769356033.259920,-10.962731,-8.609605,0.337298,0.100280,1769356033.238182
1769356573.281515,0.722537,15.344104,-0.641742,0.000000,0.000000,0.000000,0.016158,1769356573.281515,,,,,-56.155287,3.192022,-26.373597,-3.031255,1769356033.259920,-10.962731,-8.609605,0.337298,0.100280,1769356033.238182
1769356573.313926,0.754948,15.344104,-0.641742,0.000000,0.000000,0.000000,0.016158,1769356573.313926,,,,,-56.155287,3.192022,-26.373597,-3.031255,1769356033.259920,-10.962731,-8.609605,0.337298,0.100280,1769356033.238182
1769356573.342996,0.784018,15.344104,-0.641742,0.000000,0.000000,0.000000,0.016158,1769356573.342996,,,,,-56.155287,3.192022,-26.373597,-3.031255,1769356033.259920,-10.962731,-8.609605,0.337298,0.100280,1769356033.238182
1769356573.376073,0.817096,15.344104,-0.641742,0.000000,0.000000,0.000000,0.016158,1769356573.376073,,,,,-56.155287,3.192022,-26.373597,-3.031255,1769356033.259920,-10.962731,-8.609605,0.337298,0.100280,1769356033.238182
