timestamp,dx,dy
1764179578.4493127,0.0,0.0
1764179578.480302,0.0,0.0
1764179578.5108745,0.0,0.0
1764179578.5429802,0.0,0.0
1764179578.5745802,0.0,0.0
1764179578.6071575,0.0,0.0
1764179578.641597,0.0,1.9532226609442103e-08
1764179578.6685133,0.0,0.0
1764179578.6997168,0.0,0.0
1764179578.7303922,0.0,0.0
1764179578.7618823,0.0,0.0
1764179578.7923799,0.0,0.0
1764179578.823424,0.0,0.0
1764179578.855983,0.0,-1.9532226609442103e-08
1764179578.8853831,0.0,0.0
1764179578.9172978,0.0,0.0
1764179578.9483957,0.0,0.0
1764179578.9783332,0.0,0.0
1764179579.0101905,0.0,0.0
1764179579.0400398,0.0,0.0
1764179579.0729105,1.9532226609442103e-08,0.0
1764179579.1025026,0.0,0.0
1764179579.1329782,0.0,0.0
1764179579.163741,0.0,0.0
1764179579.1954818,0.0,0.0
1764179579.225907,0.0,0.0
1764179579.256016,0.0,0.0
1764179579.2880213,0.0,0.0
1764179579.3166401,0.0,0.0
1764179579.3471155,0.0,0.0
1764179579.3796082,0.0,0.0
1764179579.4104056,0.0,0.0
1764179579.4420748,0.0,0.0
1764179579.4729447,0.0,0.0
1764179579.5070481,-3.9064453236647334e-08,1.9532226609442103e-08
1764179579.535909,0.0,0.0
1764179579.5671804,0.0,0.0
1764179579.5979247,0.0,0.0
1764179579.6293056,0.0,0.0
1764179579.660557,0.0,0.0
1764179579.6921566,0.0,0.0
1764179579.7231464,0.0,0.0
1764179579.7548118,0.0,0.0
1764179579.785603,0.0,0.0
1764179579.818504,0.0,0.0
1764179579.8493414,0.0,0.0
1764179579.880491,0.0,0.0
1764179579.910874,0.0,0.0
1764179579.94325,0.0,0.0
1764179579.9728544,0.0,0.0
1764179580.0031278,0.0,0.0
1764179580.0342512,0.0,0.0
1764179580.0660474,0.0,0.0
1764179580.0963645,0.0,0.0
1764179580.1271684,0.0,0.0
1764179580.1589098,0.0,0.0
1764179580.1892664,0.0,0.0
1764179580.2200835,0.0,0.0
1764179580.2519426,0.0,0.0
1764179580.2838495,0.0,0.0
1764179580.3144138,0.0,0.0
1764179580.3448935,0.0,0.0
1764179580.3767462,1.953222662720523e-08,-1.9532226609442103e-08
1764179580.405536,0.0,0.0
1764179580.4367876,0.0,0.0
1764179580.4678204,0.0,0.0
1764179580.4987578,0.0,0.0
1764179580.5291824,0.0,0.0
1764179580.5594134,0.0,0.0
1764179580.592027,-3.9064453236647334e-08,0.0
1764179580.6233954,0.0,0.0
1764179580.6534986,0.0,0.0
1764179580.6850255,0.0,0.0
1764179580.7159457,0.0,0.0
1764179580.7468693,0.0,0.0
1764179580.7774801,0.0,0.0
1764179580.809113,0.0,1.9532226609442103e-08
1764179580.8393502,0.0,0.0
1764179580.870153,0.0,0.0
1764179580.9023647,0.0,0.0
1764179580.9324803,0.0,0.0
1764179580.9623818,0.0,0.0
1764179580.9933143,0.0,0.0
1764179581.0254402,0.0,-1.9532226609442103e-08
1764179581.055385,0.0,0.0
1764179581.0857198,0.0,0.0
1764179581.1169279,0.0,0.0
1764179581.1472437,0.0,0.0
1764179581.1781743,0.0,0.0
1764179581.2082272,0.0,0.0
1764179581.23969,0.0,0.0
1764179581.269657,0.0,0.0
1764179581.300677,0.0,0.0
1764179581.3320656,0.0,0.0
1764179581.3634691,0.0,0.0
1764179581.3945742,0.0,0.0
1764179581.4252474,0.0,0.0
1764179581.4571328,0.0,1.9532226609442103e-08
1764179581.487861,0.0,0.0
1764179581.5184004,0.0,0.0
1764179581.5489097,0.0,0.0
1764179581.5802965,0.0,0.0
1764179581.6118193,0.0,0.0
1764179581.6434517,0.0,0.0
1764179581.6752517,-1.953222660944295e-08,-1.9532226609442103e-08
1764179581.705745,0.0,0.0
1764179581.7368202,0.0,0.0
1764179581.7677374,0.0,0.0
1764179581.7984767,0.0,0.0
1764179581.829211,0.0,0.0
1764179581.8604894,0.0,0.0
1764179581.8925138,3.9064453218885053e-08,-1.9532226609442103e-08
1764179581.921867,0.0,0.0
1764179581.9521952,0.0,0.0
1764179581.9831843,0.0,0.0
1764179582.0153615,0.0,0.0
1764179582.0463424,0.0,0.0
1764179582.0780118,0.0,0.0
1764179582.1110508,-3.9064453218885053e-08,1.9532226609442103e-08
1764179582.1392794,0.0,0.0
1764179582.1697996,0.0,0.0
1764179582.2007365,0.0,0.0
1764179582.2324085,0.0,0.0
1764179582.2639575,0.0,0.0
1764179582.2949657,0.0,0.0
1764179582.3268013,0.0,0.0
1764179582.3568978,0.0,0.0
1764179582.3876266,0.0,0.0
1764179582.418611,0.0,0.0
1764179582.4493563,0.0,0.0
1764179582.480432,0.0,0.0
1764179582.511794,0.0,0.0
1764179582.5435812,1.953222660944295e-08,-1.9532226609442103e-08
1764179582.573865,0.0,0.0
1764179582.6049025,0.0,0.0
1764179582.6360588,0.0,0.0
1764179582.6668012,0.0,0.0
1764179582.6975296,0.0,0.0
1764179582.72908,0.0,0.0
1764179582.760442,-1.953222660944295e-08,1.9532226609442103e-08
1764179582.7903042,0.0,0.0
1764179582.8215187,0.0,0.0
1764179582.853133,0.0,0.0
1764179582.8838034,0.0,0.0
1764179582.914762,0.0,0.0
1764179582.9466689,0.0,0.0
1764179582.9783971,-1.9532226609442103e-08,-1.9532226609442103e-08
1764179583.0085816,0.0,0.0
1764179583.0401933,0.0,0.0
1764179583.0705297,0.0,0.0
1764179583.1019664,0.0,0.0
1764179583.1335003,0.0,0.0
1764179583.1654909,0.0,0.0
1764179583.1969957,3.9064453218885053e-08,0.0
1764179583.2284822,0.0,0.0
1764179583.259236,0.0,0.0
1764179583.2902644,0.0,0.0
1764179583.3205705,0.0,0.0
1764179583.3509712,0.0,0.0
1764179583.3822582,0.0,0.0
1764179583.412986,-1.953222660944295e-08,0.0
1764179583.4440162,0.0,0.0
1764179583.474125,0.0,0.0
1764179583.5049915,0.0,0.0
1764179583.5347724,0.0,0.0
1764179583.5658166,0.0,0.0
1764179583.596922,0.0,0.0
1764179583.628493,0.0,1.9532226609442103e-08
1764179583.658711,0.0,0.0
1764179583.6903772,0.0,0.0
1764179583.721221,0.0,0.0
1764179583.7528543,0.0,0.0
1764179583.7837813,0.0,0.0
1764179583.8151464,0.0,0.0
1764179583.847355,-1.9532226609442103e-08,-1.9532226609442103e-08
1764179583.8769655,0.0,0.0
1764179583.908457,0.0,0.0
1764179583.939047,0.0,0.0
1764179583.9703448,0.0,0.0
1764179584.0013514,0.0,0.0
1764179584.0324867,0.0,0.0
1764179584.063763,1.9532226609442103e-08,1.9532226609442103e-08
1764179584.0953698,0.0,0.0
1764179584.1270137,0.0,0.0
1764179584.157828,0.0,0.0
1764179584.189114,0.0,0.0
1764179584.2209141,0.0,0.0
1764179584.2514029,0.0,0.0
1764179584.2843006,0.0,-1.9532226609442103e-08
1764179584.313258,0.0,0.0
1764179584.3441057,0.0,0.0
1764179584.374981,0.0,0.0
1764179584.4052644,0.0,0.0
1764179584.4357357,0.0,0.0
1764179584.4666474,0.0,0.0
1764179584.4985218,-1.9532226609442103e-08,1.9532226609442103e-08
1764179584.5287995,0.0,0.0
1764179584.558739,0.0,0.0
1764179584.5905077,0.0,0.0
1764179584.6211565,0.0,0.0
1764179584.6522374,0.0,0.0
1764179584.6838188,0.0,0.0
1764179584.7161782,1.9532226609442103e-08,0.0
1764179584.7457013,0.0,0.0
1764179584.7784722,0.0,0.0
1764179584.8087437,0.0,0.0
1764179584.8399477,0.0,0.0
1764179584.870208,0.0,0.0
1764179584.9012282,0.0,0.0
1764179584.9330955,0.0,0.0
1764179584.9621646,0.0,0.0
1764179584.9921849,0.0,0.0
1764179585.0227,0.0,0.0
1764179585.0529797,0.0,0.0
1764179585.0837626,0.0,0.0
1764179585.115552,0.0,0.0
1764179585.1471736,-1.9532226609442103e-08,0.0
1764179585.1773982,0.0,0.0
1764179585.2082975,0.0,0.0
1764179585.239571,0.0,0.0
1764179585.2707994,0.0,0.0
1764179585.302549,0.0,0.0
1764179585.3339105,0.0,0.0
1764179585.3668404,0.0,0.0
1764179585.3969836,0.0,0.0
1764179585.4282775,0.0,0.0
1764179585.4595003,0.0,0.0
1764179585.4907422,0.0,0.0
1764179585.5221083,0.0,0.0
1764179585.5533316,0.0,0.0
1764179585.5854814,-1.9532226609442103e-08,0.0
1764179585.6163354,0.0,0.0
1764179585.6467195,0.0,0.0
1764179585.6777189,0.0,0.0
1764179585.7094378,0.0,0.0
1764179585.7405865,0.0,0.0
1764179585.770512,0.0,0.0
1764179585.8023815,0.0,0.0
1764179585.831549,0.0,0.0
1764179585.8618104,0.0,0.0
1764179585.893135,0.0,0.0
1764179585.9243605,0.0,0.0
1764179585.954696,0.0,0.0
1764179585.9858048,0.0,0.0
1764179586.0176444,0.0,1.9532226609442103e-08
1764179586.0479436,0.0,0.0
1764179586.0785508,0.0,0.0
1764179586.1097012,0.0,0.0
1764179586.1404831,0.0,0.0
1764179586.1720796,0.0,0.0
1764179586.2031844,0.0,0.0
1764179586.233936,-5.859667982832631e-08,-3.9064453218884206e-08
1764179586.264044,0.0,0.0
1764179586.2952857,0.0,0.0
1764179586.326923,0.0,0.0
1764179586.3582156,0.0,0.0
1764179586.3894353,0.0,0.0
1764179586.4193387,0.0,0.0
1764179586.4499965,7.812890643776841e-08,3.9064453218884206e-08
1764179586.4802547,0.0,0.0
1764179586.5117004,0.0,0.0
1764179586.5419703,0.0,0.0
1764179586.5726564,0.0,0.0
1764179586.6038167,0.0,0.0
1764179586.6352348,0.0,0.0
1764179586.6673307,-1.9532226609442103e-08,-3.9064453218884206e-08
1764179586.6981826,0.0,0.0
1764179586.7297044,0.0,0.0
1764179586.7605662,0.0,0.0
1764179586.7923126,0.0,0.0
1764179586.8241606,0.0,0.0
1764179586.8554196,0.0,0.0
1764179586.8870878,0.0,1.9532226609442103e-08
1764179586.9167554,0.0,0.0
1764179586.9474914,0.0,0.0
1764179586.9787722,0.0,0.0
1764179587.0101762,0.0,0.0
1764179587.0424628,0.0,0.0
1764179587.0736105,0.0,0.0
1764179587.1057,0.0,0.0
1764179587.137023,0.0,0.0
1764179587.1686754,0.0,0.0
1764179587.200334,0.0,0.0
1764179587.2310112,0.0,0.0
1764179587.262493,0.0,0.0
1764179587.2937837,0.0,0.0
1764179587.326097,-1.9532226609442103e-08,0.0
1764179587.3558908,0.0,0.0
1764179587.3865037,0.0,0.0
1764179587.4166331,0.0,0.0
1764179587.4481673,0.0,0.0
1764179587.4795582,0.0,0.0
1764179587.5102491,0.0,0.0
1764179587.5428033,1.9532226609442103e-08,1.9532226609442103e-08
1764179587.571734,0.0,0.0
1764179587.602774,0.0,0.0
1764179587.6336021,0.0,0.0
1764179587.6650953,0.0,0.0
1764179587.696641,0.0,0.0
1764179587.7288456,0.0,0.0
1764179587.760242,0.0,0.0
1764179587.791775,0.0,0.0
1764179587.822156,0.0,0.0
1764179587.8543084,0.0,0.0
1764179587.8864267,0.0,0.0
1764179587.9161503,0.0,0.0
1764179587.946594,0.0,0.0
1764179587.9781005,-3.906445323664818e-08,-3.9064453218884206e-08
1764179588.0078669,0.0,0.0
1764179588.0394568,0.0,0.0
1764179588.070395,0.0,0.0
1764179588.1024494,0.0,0.0
1764179588.1329033,0.0,0.0
1764179588.1639276,0.0,0.0
1764179588.1953778,5.8596679846090284e-08,0.0
1764179588.2259026,0.0,0.0
1764179588.257335,0.0,0.0
1764179588.288507,0.0,0.0
1764179588.3198988,0.0,0.0
1764179588.3506312,0.0,0.0
1764179588.3813465,0.0,0.0
1764179588.4143882,-5.8596679846090284e-08,1.9532226609442103e-08
1764179588.4434168,0.0,0.0
1764179588.4743786,0.0,0.0
1764179588.505491,0.0,0.0
1764179588.5369604,0.0,0.0
1764179588.5694947,0.0,0.0
1764179588.6010163,0.0,0.0
1764179588.6332965,1.9532226627206078e-08,0.0
1764179588.66367,0.0,0.0
1764179588.6953907,0.0,0.0
1764179588.7266436,0.0,0.0
1764179588.7569747,0.0,0.0
1764179588.7885108,0.0,0.0
1764179588.8197284,0.0,0.0
1764179588.851825,1.9532226609442103e-08,0.0
1764179588.881493,0.0,0.0
1764179588.912826,0.0,0.0
1764179588.9438965,0.0,0.0
1764179588.9744477,0.0,0.0
1764179589.005498,0.0,0.0
1764179589.0367813,0.0,0.0
1764179589.0694625,0.0,5.859667982832631e-08
1764179589.0984926,0.0,0.0
1764179589.1299548,0.0,0.0
1764179589.1614685,0.0,0.0
1764179589.1928813,0.0,0.0
1764179589.2240915,0.0,0.0
1764179589.2552488,0.0,0.0
1764179589.285477,-5.859667982832631e-08,-3.9064453218884206e-08
1764179589.3157578,0.0,0.0
1764179589.3467646,0.0,0.0
1764179589.3779435,0.0,0.0
1764179589.4097884,0.0,0.0
1764179589.440586,0.0,0.0
1764179589.4717436,0.0,0.0
1764179589.5036848,3.9064453218884206e-08,-3.9064453218884206e-08
1764179589.5332139,0.0,0.0
1764179589.5642722,0.0,0.0
1764179589.595459,0.0,0.0
1764179589.6267707,0.0,0.0
1764179589.6572177,0.0,0.0
1764179589.6880352,0.0,0.0
1764179589.7197483,-1.9532226627206078e-08,1.9532226609442103e-08
1764179589.7494574,0.0,0.0
1764179589.7801857,0.0,0.0
1764179589.810735,0.0,0.0
1764179589.841562,0.0,0.0
1764179589.872408,0.0,0.0
1764179589.9032104,0.0,0.0
1764179589.9353538,0.0,-1.9532226609442103e-08
1764179589.9655006,0.0,0.0
1764179589.9968085,0.0,0.0
1764179590.0276005,0.0,0.0
1764179590.0590134,0.0,0.0
1764179590.09037,0.0,0.0
1764179590.1218703,0.0,0.0
1764179590.153174,0.0,0.0
1764179590.183617,0.0,0.0
1764179590.2155552,0.0,0.0
1764179590.247002,0.0,0.0
1764179590.2779157,0.0,0.0
1764179590.3091283,0.0,0.0
1764179590.3401496,0.0,0.0
1764179590.371947,-1.9532226591678128e-08,0.0
1764179590.4018002,0.0,0.0
1764179590.432045,0.0,0.0
1764179590.4632268,0.0,0.0
1764179590.4946563,0.0,0.0
1764179590.5266323,0.0,0.0
1764179590.5570667,0.0,0.0
1764179590.58971,3.9064453218884206e-08,-1.953222660944295e-08
