timestamp,leftDistance,rightDistance,collisionFrames,fitEvents,currentFPS
11.682,0.0451,0.026,0,0,130.47
11.781,0.0451,0.026,0,0,130.63
11.885,0.0451,0.026,0,0,183.57
11.982,0.0451,0.026,0,0,154.51
12.085,0.0451,0.026,0,0,155.13
12.183,0.0451,0.026,0,0,183.47
12.282,0.0451,0.026,0,0,151.47
12.39,0.0451,0.026,0,0,139.02
12.481,0.0451,0.026,0,0,175.67
12.581,0.0451,0.026,0,0,129.41
12.695,0.0451,0.026,0,0,123.74
12.786,0.0451,0.026,0,0,153.83
12.882,0.0451,0.026,0,0,124.63
12.998,0.0451,0.026,0,0,138.4
13.081,0.0451,0.026,0,0,168.13
13.181,0.0451,0.026,0,0,129.73
13.286,0.0451,0.026,0,0,152.06
13.382,0.0451,0.026,0,0,125.07
13.484,0.0451,0.026,0,0,146.71
13.582,0.0451,0.026,0,0,173.35
13.682,0.0451,0.026,0,0,140.94
13.781,0.0451,0.026,0,0,131.52
13.885,0.0451,0.026,0,0,172.74
13.985,0.0451,0.026,0,0,139.57
14.084,0.0451,0.026,0,0,142.13
14.18,0.0451,0.026,0,0,165.87
14.283,0.0451,0.026,0,0,146.25
14.381,0.0451,0.026,0,0,152.92
14.485,0.0451,0.026,0,0,162.52
14.584,0.0451,0.026,0,0,131.38
14.689,0.0451,0.026,0,0,143.67
14.784,0.0451,0.026,0,0,177.96
14.883,0.0451,0.026,0,0,152.03
14.997,0.0451,0.026,0,0,158.2
15.083,0.0451,0.026,0,0,184.37
15.181,0.0451,0.026,0,0,144.05
15.281,0.0451,0.026,0,0,179.01
15.382,0.0451,0.026,0,0,148.97
15.485,0.0451,0.026,0,0,145.8
15.584,0.0451,0.026,0,0,170.59
15.687,0.0451,0.026,0,0,127.05
15.784,0.0451,0.026,0,0,103.08
15.882,0.0451,0.026,0,0,152.24
15.983,0.0451,0.026,0,0,119.77
16.085,0.0451,0.026,0,0,136.47
16.183,0.0451,0.026,0,0,174.37
16.281,0.0451,0.026,0,0,132.54
16.387,0.0451,0.026,0,0,131.33
16.482,0.0451,0.026,0,0,158.15
16.582,0.0451,0.026,0,0,120.45
16.682,0.0451,0.026,0,0,140.24
16.784,0.0451,0.026,0,0,156.59
16.881,0.0451,0.026,0,0,134.38
16.981,0.0451,0.026,0,0,109.56
17.085,0.0451,0.026,0,0,162.72
17.18,0.0451,0.026,0,0,136.75
17.285,0.0451,0.026,0,0,142.85
17.382,0.0451,0.026,0,0,166.52
17.484,0.0451,0.026,0,0,145.71
17.594,0.0451,0.026,0,0,146.01
17.684,0.0451,0.026,0,0,166.11
17.784,0.0451,0.026,0,0,141.19
17.902,0.0451,0.026,0,0,135.18
17.983,0.0451,0.026,0,0,160.31
18.085,0.0451,0.026,0,0,136.91
18.185,0.0451,0.026,0,0,170.25
18.281,0.0451,0.026,0,0,145.86
18.38,0.0451,0.026,0,0,151.23
18.483,0.0451,0.026,0,0,184.23
18.582,0.0451,0.026,0,0,142.6
18.683,0.0451,0.026,0,0,148.09
18.78,0.0451,0.026,0,0,174.13
18.882,0.0451,0.026,0,0,147.48
18.985,0.0451,0.026,0,0,146.07
19.084,0.0451,0.026,0,0,172.1
19.184,0.0451,0.026,0,0,149.41
19.285,0.0451,0.026,0,0,149.03
19.384,0.0451,0.026,0,0,180.7
19.485,0.0451,0.026,0,0,148.76
19.584,0.0451,0.026,0,0,151.86
19.684,0.0451,0.026,0,0,179.99
19.783,0.0451,0.026,0,0,151.45
19.887,0.0451,0.026,0,0,153.1
19.98,0.0451,0.026,0,0,183.59
20.085,0.0451,0.026,0,0,152.61
20.194,0.0451,0.026,0,0,146.28
20.281,0.0451,0.026,0,0,161.29
20.383,0.0451,0.026,0,0,137.93
20.499,0.0451,0.026,0,0,154.46
20.584,0.0451,0.026,0,0,176.82
20.683,0.0451,0.026,0,0,151.05
20.801,0.0451,0.026,0,0,152.55
20.885,0.0451,0.026,0,0,179.76
20.984,0.0451,0.026,0,0,150.72
21.083,0.0451,0.026,0,0,181.45
21.182,0.0451,0.026,0,0,152.86
21.285,0.0451,0.026,0,0,145.43
21.381,0.0451,0.026,0,0,177.43
21.481,0.0451,0.026,0,0,139.29
21.582,0.0451,0.026,0,0,149.15
21.683,0.0451,0.026,0,0,177.63
21.784,0.0451,0.026,0,0,148.09
21.881,0.0451,0.026,0,0,145.35
21.984,0.0451,0.026,0,0,173.85
22.082,0.0451,0.026,0,0,143.16
22.186,0.0451,0.026,0,0,143.64
22.283,0.0451,0.026,0,0,175.69
22.383,0.0453,0.026,0,0,149.64
22.494,0.0478,0.026,0,0,154.11
22.582,0.0509,0.026,0,0,169.76
22.685,0.0514,0.026,0,0,136.44
22.8,0.0518,0.026,0,0,138.52
22.882,0.0508,0.026,0,0,158.79
22.985,0.0486,0.026,0,0,146.16
23.082,0.0482,0.026,0,0,174.27
23.184,0.0482,0.026,0,0,147.77
23.282,0.0481,0.0259,0,0,142.52
23.383,0.0479,0.0258,0,0,178.3
23.484,0.0477,0.0242,0,0,147.59
23.581,0.0476,0.0227,0,0,144.53
23.685,0.0475,0.0183,0,0,164.38
23.782,0.0474,0.0157,0,0,133.24
23.884,0.0475,0.0152,0,0,137.68
23.985,0.0472,0.0153,0,0,179.06
24.082,0.0455,0.0168,0,0,143.29
24.185,0.0428,0.0183,0,0,146.51
24.283,0.0395,0.0202,0,0,172.1
24.384,0.0341,0.0213,0,0,148.66
24.487,0.0315,0.0216,0,0,145.57
24.582,0.0298,0.0216,15,1,168.58
24.685,0.0296,0.0217,29,1,136.33
24.793,0.0305,0.022,45,1,147.49
24.88,0.0304,0.0219,45,1,172.97
24.98,0.0307,0.0214,53,2,139.58
25.098,0.0281,0.0211,71,2,152.76
25.184,0.0282,0.0209,86,2,174.26
25.283,0.0277,0.021,100,2,142.13
25.385,0.0296,0.0209,118,2,175.81
25.485,0.0321,0.0208,132,2,139.65
25.582,0.0317,0.0206,145,2,134.79
25.681,0.0309,0.0204,162,2,171.33
25.781,0.0313,0.0201,176,2,140.26
25.884,0.031,0.0199,191,2,145.2
25.982,0.0306,0.0197,208,2,173.46
26.085,0.0301,0.0194,223,2,145.54
26.181,0.03,0.0191,237,2,145.65
26.282,0.0298,0.0189,255,2,178.73
26.384,0.0296,0.0187,270,2,147.24
26.484,0.0293,0.0184,284,2,140.18
26.585,0.0266,0.0182,301,2,168.65
26.682,0.0257,0.0181,315,2,144.04
26.78,0.0256,0.0183,329,2,142.46
26.881,0.0255,0.0183,347,2,178.51
26.984,0.0253,0.0179,362,2,145.74
27.086,0.0249,0.0177,377,2,147.6
27.18,0.0251,0.0177,394,2,179.08
27.282,0.0242,0.0177,409,2,148.33
27.386,0.0244,0.0177,425,2,152.93
27.485,0.0243,0.0176,442,2,172.28
27.583,0.0243,0.0174,456,2,143.38
27.689,0.0244,0.0171,472,2,149.69
27.783,0.025,0.0171,488,2,171.55
27.882,0.0256,0.017,502,2,140.37
27.99,0.0256,0.017,518,2,148.3
28.082,0.0256,0.017,534,2,175.34
28.184,0.0264,0.017,549,2,145.85
28.294,0.0279,0.0167,565,2,145.36
28.381,0.0293,0.0167,580,2,173.98
28.48,0.0297,0.0168,594,2,140.59
28.599,0.0301,0.0167,611,2,143.27
28.68,0.0303,0.0166,625,2,171.85
28.782,0.0311,0.0169,640,2,147.96
28.882,0.0301,0.0172,658,2,178.84
28.981,0.0301,0.0173,672,2,142.13
29.083,0.0297,0.0171,687,2,147.38
29.185,0.029,0.017,705,2,176
29.282,0.0289,0.0168,719,2,143.6
29.385,0.0288,0.0167,734,2,146.92
29.483,0.0288,0.0166,751,2,172.53
29.584,0.0288,0.0164,765,2,139.23
29.681,0.0288,0.0161,779,2,144.2
29.784,0.0288,0.016,797,2,174.42
29.885,0.0288,0.0158,812,2,147.87
29.984,0.0288,0.0155,826,2,142.54
30.08,0.0288,0.0149,843,2,176.17
30.184,0.0288,0.0148,858,2,144.25
30.293,0.0288,0.015,874,2,147.36
30.384,0.0288,0.0153,890,2,176.1
30.485,0.0289,0.0153,904,2,137.63
30.597,0.0295,0.0151,920,2,143
30.68,0.0298,0.0148,934,2,168.3
30.781,0.0288,0.0143,946,2,119.52
30.88,0.029,0.014,961,2,150.62
30.981,0.0303,0.0137,975,2,138.98
31.081,0.0306,0.0134,988,2,130.06
31.185,0.0284,0.013,1003,2,144.41
31.283,0.0279,0.0126,1014,2,112.15
31.386,0.0275,0.0124,1026,2,116.83
31.485,0.0267,0.0122,1040,2,141.39
31.583,0.0265,0.012,1052,2,122.45
31.686,0.0254,0.0117,1065,2,125.75
31.786,0.0244,0.0114,1081,2,160.69
31.884,0.023,0.0113,1094,2,131.75
31.986,0.0221,0.0113,1108,2,137.51
32.084,0.0208,0.0112,1124,2,163.94
32.181,0.0204,0.011,1138,2,144.59
32.282,0.0201,0.011,1153,2,148.36
32.384,0.018,0.0108,1171,2,175.32
32.484,0.0161,0.0106,1185,2,140.25
32.588,0.0124,0.0105,1200,2,144.58
32.684,0.0091,0.0104,1216,2,166.45
32.782,0.0071,0.0103,1229,2,132.87
32.891,0.0051,0.0102,1245,3,147.07
32.984,0.0011,0.0101,1261,3,171.58
33.083,0.0007,0.0101,1275,3,140.77
33.19,0,0.0101,1291,3,149.66
33.285,0,0.0102,1307,3,169.2
33.38,0,0.0102,1321,3,146.35
33.499,0,0.0102,1339,3,151.67
33.581,0,0.0101,1353,3,171.52
33.68,0,0.0101,1367,3,140.65
33.785,0,0.0101,1385,3,172.11
33.885,0,0.01,1398,3,130.25
33.983,0,0.01,1412,3,142.25
34.084,0,0.0102,1429,3,168.84
34.184,0,0.0102,1443,3,139.9
34.284,0,0.0102,1457,3,140.05
34.384,0,0.0102,1475,3,179.35
34.484,0,0.0102,1489,3,140.58
34.581,0,0.0103,1503,3,143.66
34.685,0,0.0103,1521,3,174.03
34.782,0,0.0103,1535,3,144.49
34.883,0,0.0103,1549,3,137.46
34.983,0,0.0103,1566,3,170.99
35.08,0,0.0103,1580,3,144.01
35.184,0,0.0103,1595,3,144.14
35.28,0,0.0103,1612,3,176.99
35.385,0,0.0103,1627,3,143.76
35.486,0,0.0091,1642,3,147.22
35.58,0,0.0089,1658,3,170.83
35.682,0,0.0086,1673,3,147.2
35.791,0,0.007,1689,3,146.66
35.884,0,0.0046,1705,3,172.88
35.981,0,0.0045,1718,3,134.14
36.095,0,0.0046,1734,3,140.21
36.182,0,0.0047,1749,3,172.37
36.285,0,0.0048,1764,3,144.95
36.402,0,0.005,1781,3,145.65
36.482,0,0.005,1795,3,173.69
36.582,0,0.005,1809,3,141
36.703,0,0.005,1827,3,149.01
36.782,0,0.005,1841,3,175.91
36.881,0,0.0049,1855,3,142.05
36.985,0,0.0047,1873,3,172.05
37.08,0,0.0047,1886,3,137.2
37.184,0,0.0047,1900,3,134.54
37.283,0,0.0047,1917,3,172.58
37.381,0,0.0048,1931,3,142.15
37.483,0,0.0047,1946,3,146.53
37.581,0,0.0047,1963,3,173.78
37.685,0,0.0047,1978,3,144.34
37.783,0,0.0048,1992,3,143.79
37.881,0,0.0049,2009,3,173.46
37.98,0,0.0047,2023,3,140.69
38.085,0,0.0045,2038,3,142.64
38.185,0,0.0043,2055,3,171.18
38.283,0,0.0043,2069,3,142.32
38.384,0,0.0042,2083,3,138.36
38.486,0,0.0042,2101,3,177.23
38.583,0,0.0042,2115,3,143.83
38.686,0,0.0043,2130,3,146.26
38.785,0,0.0043,2147,3,170.61
38.881,0,0.0044,2161,3,145.68
38.989,0,0.0043,2177,3,148.55
39.085,0,0.0043,2194,3,177.55
39.182,0,0.0043,2208,3,144.42
39.294,0,0.0043,2225,3,151.08
39.382,0,0.0043,2240,3,170.49
39.484,0,0.0043,2254,3,137.21
39.581,0,0.0043,2271,3,175.87
39.683,0,0.0043,2286,3,146.43
39.78,0,0.0043,2300,3,144.63
39.883,0,0.0043,2319,3,184.45
39.981,0,0.0043,2333,3,143.51
40.085,0,0.0043,2348,3,144.27
40.181,0,0.0043,2365,3,177.39
40.282,0,0.0043,2380,3,147.94
40.381,0,0.0043,2394,3,141.9
40.48,0,0.0043,2412,3,180.12
40.585,0,0.0043,2427,3,143.94
40.681,0,0.0043,2440,3,134.83
40.782,0,0.0043,2457,3,168.42
40.885,0,0.0043,2472,3,145.81
40.982,0,0.0043,2486,3,144.44
41.084,0,0.0042,2504,3,176.46
41.18,0,0.004,2518,3,145.23
41.288,0,0.0039,2534,3,148.82
41.384,0,0.0041,2551,3,177.01
41.48,0,0.0041,2565,3,145.38
41.592,0,0.0041,2582,3,151.94
41.681,0,0.0042,2597,3,168.26
41.785,0,0.0042,2612,3,144.85
41.892,0,0.0016,2627,3,139.34
41.984,0,0,2643,3,174.2
42.083,0,0,2657,3,142.18
42.201,0,0,2675,3,152.06
42.282,0,0,2689,3,172.48
42.383,0,0,2704,3,149.37
42.484,0,0,2722,3,177.09
42.581,0,0,2736,3,144.11
42.683,0,0,2751,3,148.28
42.785,0,0,2769,3,176.51
42.884,0,0,2783,3,140.33
42.98,0,0.0005,2797,3,146.14
43.082,0,0.0001,2814,3,166.68
43.184,0,0,2829,3,147.64
43.284,0,0,2843,3,140.15
43.385,0,0,2860,3,168.27
43.481,0,0,2873,3,134.92
43.584,0,0,2887,3,135.46
43.684,0,0,2904,3,170.86
43.783,0,0,2918,3,141.74
43.884,0,0,2933,3,148.31
43.985,0,0,2951,3,177.55
44.092,0,0,2965,3,130.91
44.192,0,0,2979,3,140.25
44.282,0,0,2993,3,155.96
44.39,0,0,3007,3,129.2
44.505,0,0,3022,3,130.85
44.582,0,0,3034,3,155.74
44.683,0,0,3048,3,138.35
44.785,0,0,3066,3,175.72
44.882,0,0,3080,3,145.33
44.98,0,0,3094,3,142.01
45.081,0,0,3111,3,169.45
45.185,0,0,3126,3,143.55
45.282,0,0,3139,3,133.68
45.385,0,0,3156,3,166.16
45.483,0,0,3170,3,142.95
45.585,0,0,3185,3,145.84
45.684,0,0,3202,3,172.32
45.784,0,0,3216,3,140.47
45.88,0,0,3230,3,145.13
45.984,0,0,3248,3,174.08
46.08,0,0,3261,3,134.72
46.188,0,0,3275,3,130.05
46.283,0,0,3291,3,167.44
46.382,0,0,3305,3,141.43
46.494,0,0,3322,3,152.06
46.582,0,0,3337,3,171.55
46.685,0,0,3352,3,145.01
46.799,0,0,3369,3,148.47
46.88,0,0,3383,3,173.21
46.984,0,0,3398,3,145.35
47.105,0,0,3416,3,148.64
47.184,0,0,3429,3,164.03
47.28,0,0,3443,3,144.89
47.384,0,0,3461,3,174.27
47.481,0,0,3475,3,143.77
47.582,0,0,3490,3,149.38
47.685,0,0,3509,3,184.47
47.783,0,0,3523,3,142.88
47.885,0,0,3538,3,146.67
47.982,0,0,3555,3,174.75
48.082,0,0,3569,3,139.66
48.185,0,0,3583,3,135.93
48.281,0,0,3600,3,176.91
48.38,0,0,3614,3,141.82
48.48,0,0,3629,3,149.55
48.585,0,0,3647,3,172.18
48.68,0,0,3661,3,146.7
48.788,0,0,3677,3,148.19
48.884,0,0,3694,3,177.46
48.981,0,0,3708,3,144.19
49.093,0,0,3724,3,142.82
49.185,0,0,3739,3,163.69
49.282,0,0,3753,3,143.95
49.401,0,0,3771,3,151.83
49.485,0,0,3786,3,178.77
49.582,0,0,3800,3,144.43
49.681,0,0,3818,3,180.45
49.782,0,0,3833,3,148.95
49.883,0,0,3848,3,148.77
49.982,0,0,3865,3,171.71
50.083,0,0,3879,3,138.01
50.184,0,0,3894,3,148.43
50.28,0,0,3911,3,177.43
50.385,0,0,3926,3,143.55
50.482,0,0,3940,3,143.64
50.581,0,0,3958,3,182.46
50.685,0,0,3974,3,153.6
50.785,0,0,3988,3,140.2
50.884,0,0,4006,3,180.68
50.988,0,0,4019,3,125.82
51.087,0,0,4033,3,141.4
51.184,0,0,4050,3,174.46
51.282,0,0,4064,3,142.69
51.39,0,0,4080,3,147.96
51.485,0,0,4096,3,169
51.583,0,0,4110,3,143.6
51.695,0,0,4127,3,150.93
51.781,0,0,4142,3,175.94
51.884,0,0,4158,3,154.16
52.001,0,0,4175,3,145.75
52.085,0,0,4189,3,166.1
52.184,0,0,4203,3,141.28
52.286,0,0,4221,3,176.18
52.382,0,0,4235,3,146.87
52.489,0,0,4250,3,140.56
52.585,0,0,4267,3,176.74
52.689,0,0,4281,3,134.39
52.785,0,0,4295,3,145.45
52.885,0,0,4313,3,180.15
52.982,0,0,4327,3,145.06
53.083,0,0,4342,3,148.03
53.185,0,0,4359,3,166.66
53.28,0,0,4373,3,146.64
53.381,0,0,4388,3,148.8
53.481,0,0,4406,3,180.36
53.583,0,0,4421,3,147.55
53.684,0,0,4436,3,148.51
53.784,0,0,4454,3,179.37
53.883,0,0,4469,3,152.26
53.982,0,0,4484,3,151.29
54.081,0,0,4501,3,171.49
54.183,0,0,4515,3,137.63
54.283,0,0,4530,3,149.24
54.383,0,0,4548,3,180.73
54.482,0,0,4563,3,150.95
54.588,0,0,4579,3,150.36
54.684,0,0,4596,3,177.1
54.781,0,0,4610,3,144.87
54.892,0,0,4627,3,153.64
54.982,0,0,4643,3,176.22
55.084,0,0,4657,3,138.42
55.201,0,0,4674,3,144.28
55.282,0,0,4688,3,174.59
55.381,0,0,4702,3,141.17
55.483,0,0,4720,3,175.47
55.581,0,0,4734,3,143.25
55.684,0,0,4749,3,145.61
55.78,0,0,4766,3,177.32
55.885,0,0,4781,3,142.69
55.982,0,0,4795,3,144.7
56.084,0,0,4813,3,175.98
56.183,0,0,4827,3,142.29
56.282,0,0,4840,3,131.35
56.381,0,0,4857,3,170.52
56.485,0,0,4872,3,144.8
56.589,0,0,4887,3,144.48
56.681,0,0,4903,3,174.07
56.784,0,0,4918,3,145.67
56.896,0,0,4935,3,151.5
56.984,0,0,4950,3,169.5
57.082,0,0,4964,3,142.91
57.18,0,0,4981,3,173.04
57.282,0,0,4995,3,138.1
57.387,0,0,5009,3,132.99
57.483,0,0,5026,3,176.68
57.583,0,0,5040,3,140.15
57.684,0,0,5055,3,148.16
57.781,0,0,5072,3,175.26
57.884,0,0,5087,3,146.51
57.984,0,0,5101,3,139.56
58.085,0,0,5119,3,178.28
58.184,0,0,5133,3,141.39
58.282,0,0,5147,3,143.42
58.383,0,0,5164,3,167.69
58.484,0,0,5179,3,148.15
58.581,0,0,5192,3,134.14
58.684,0,0,5210,3,174.44
58.783,0,0,5224,3,142.21
58.887,0,0,5239,3,144.57
58.985,0,0,5256,3,172.74
59.083,0,0,5270,3,142.43
59.192,0,0,5286,3,147.49
59.285,0,0,5302,3,172.61
59.384,0,0,5316,3,140.48
59.498,0,0,5333,3,149.68
59.582,0,0,5347,3,165.82
59.685,0,0,5361,3,136.69
59.782,0,0,5378,3,174.38
59.885,0,0,5393,3,145.46
59.984,0,0,5407,3,141.62
60.081,0,0,5424,3,175.58
60.18,0,0,5438,3,140.83
60.284,0,0,5453,3,144.5
60.381,0,0,5470,3,175.74
60.483,0,0,5485,3,146.35
60.582,0,0,5499,3,141.89
60.68,0,0,5516,3,173.12
60.784,0,0,5531,3,144.5
60.881,0,0,5544,3,133.9
60.98,0,0,5561,3,171.56
61.082,0,0,5576,3,147.98
61.186,0,0,5591,3,143.12
61.282,0,0,5608,3,177.48
61.38,0,0,5622,3,142.58
61.487,0,0,5638,3,150.1
61.585,0,0,5655,3,173.47
61.685,0,0,5669,3,139.65
61.792,0,0,5685,3,149.89
61.881,0,0,5700,3,168.98
61.983,0,0,5714,3,137.34
62.095,0,0,5731,3,150.74
62.183,0,0,5746,3,171.22
62.285,0,0,5760,3,136.79
62.401,0,0,5777,3,147.36
62.485,0,0,5792,3,178.12
62.585,0,0,5807,3,150.7
62.685,0,0,5825,3,179.65
62.782,0,0,5839,3,143.64
62.882,0,0,5854,3,149.9
62.982,0,0,5872,3,179.89
63.082,0,0,5886,3,140.89
63.184,0,0,5900,3,136.76
63.281,0,0,5917,3,176.07
63.381,0,0,5931,3,139.39
63.483,0,0,5946,3,146.73
63.582,0,0,5963,3,172.27
63.685,0,0,5978,3,145.3
63.783,0,0,5992,3,142.93
63.881,0,0,6009,3,173.61
63.983,0,0,6024,3,146.94
64.081,0,0,6038,3,142.35
64.184,0,0,6056,3,175.9
64.284,0,0,6070,3,139.95
64.383,0,0,6084,3,141.79
64.485,0,0,6102,3,175.46
64.583,0,0,6116,3,142.86
64.693,0,0,6132,3,146.02
64.785,0,0,6148,3,174.28
64.881,0,0,6162,3,144.78
64.999,0,0,6180,3,152.46
65.084,0,0,6195,3,176.45
65.181,0,0,6209,3,144.57
65.285,0,0,6227,3,173.94
65.383,0,0,6241,3,141.87
65.485,0,0,6255,3,138.22
65.581,0,0,6271,3,166.41
65.683,0,0,6284,3,126.8
65.78,0,0,6298,3,144.21
65.881,0,0,6316,3,178.2
65.984,0,0,6331,3,146.31
66.082,0,0,6345,3,143.37
66.184,0,0,6363,3,174.9
66.28,0,0,6377,3,146.1
66.386,0,0,6393,3,150.96
66.486,0,0,6410,3,171.32
66.584,0,0,6423,3,132.33
66.686,0,0,6438,3,147.27
66.785,0,0,6455,3,171.35
66.882,0,0,6469,3,144.69
66.991,0,0,6485,3,145.94
67.083,0,0,6501,3,175.01
67.183,0,0,6515,3,139.07
67.297,0,0,6532,3,150.08
67.383,0,0,6547,3,173.36
67.484,0,0,6561,3,138.19
67.581,0,0,6577,3,165.53
67.684,0,0,6592,3,146.33
67.781,0,0,6606,3,143.88
67.884,0,0,6624,3,175.27
67.984,0,0,6638,3,139.2
68.08,0,0,6652,3,145.63
68.185,0,0,6670,3,172.7
68.283,0,0,6684,3,141.51
68.385,0,0,6698,3,138.45
68.481,0,0,6714,3,165.74
68.584,0,0,6729,3,145.23
68.686,0,0,6744,3,147.08
68.784,0,0,6761,3,173.73
68.883,0,0,6775,3,142.12
68.986,0,0,6790,3,144.84
69.083,0,0,6807,3,175.52
69.183,0,0,6821,3,139.63
69.295,0,0,6837,3,143.59
69.381,0,0,6851,3,161.72
69.484,0,0,6865,3,137.04
69.596,0,0,6882,3,150.57
69.682,0,0,6897,3,175.56
69.785,0,0,6912,3,145.43
69.882,0,0,6929,3,175.67
69.98,0,0,6943,3,142.28
70.083,0,0,6958,3,146.15
70.185,0,0,6976,3,176.12
70.285,0,0,6990,3,140.45
70.383,0,0,7003,3,132.52
70.48,0,0,7020,3,174.16
70.585,0,0,7035,3,142.84
70.681,0,0,7049,3,146.26
70.782,0,0,7066,3,167.83
70.883,0,0,7080,3,139.55
70.98,0,0,7093,3,133.26
71.082,0,0,7111,3,177.22
71.185,0,0,7126,3,145.15
71.285,0,0,7140,3,140.06
71.383,0,0,7156,3,164.39
71.483,0,0,7170,3,139
71.593,0,0,7186,3,145.45
71.682,0,0,7201,3,168.54
71.781,0,0,7215,3,142.22
71.9,0,0,7233,3,150.5
71.98,0,0,7247,3,175.47
72.081,0,0,7262,3,148.3
72.181,0,0,7280,3,180.19
72.282,0,0,7294,3,139.44
72.383,0,0,7308,3,138.31
72.484,0,0,7326,3,177.7
72.58,0,0,7340,3,145.17
72.683,0,0,7355,3,146.52
72.785,0,0,7373,3,176.81
72.884,0,0,7387,3,141.47
72.98,0,0,7401,3,144.78
73.081,0,0,7419,3,178.94
73.185,0,0.0005,7434,3,144.63
73.281,0,0.0006,7447,3,135.18
73.382,0,0.0007,7464,3,167.92
73.48,0,0.0008,7478,3,142.88
73.585,0,0.0009,7493,3,143.58
73.683,0,0.001,7509,3,161.73
73.781,0,0.001,7522,3,132.79
73.892,0,0.001,7538,3,144.43
73.982,0,0.0011,7554,3,177.44
74.084,0,0.0012,7569,3,146.82
74.197,0,0.0013,7586,3,150.68
74.284,0,0.0013,7601,3,173.34
74.382,0,0.0013,7615,3,143.05
74.481,0,0.0014,7630,3,150.84
74.581,0,0.0014,7643,3,130.49
74.681,0,0.0014,7657,3,139.1
74.783,0,0.0015,7675,3,176.55
74.882,0,0.0016,7689,3,142.61
74.98,0,0.0016,7703,3,141.78
75.082,0,0.0017,7721,3,176.64
75.183,0,0.0017,7736,3,149.36
75.284,0,0.0018,7751,3,148.45
75.385,0,0.0018,7769,3,177.42
75.483,0,0.0019,7782,3,132.62
75.581,0,0.0019,7796,3,142.54
75.684,0,0.002,7814,3,175.77
75.783,0,0.002,7828,3,140.36
75.885,0,0.002,7843,3,148.3
75.981,0,0.0022,7860,3,177.12
76.081,0,0.0023,7875,3,149.06
76.19,0,0.0024,7891,3,146.84
76.281,0,0.0024,7907,3,176.22
76.385,0,0.0026,7922,3,143.67
76.497,0,0.0026,7938,3,143.9
76.58,0,0.0026,7951,3,154.93
76.684,0,0.0026,7966,3,145.13
76.781,0,0.0026,7983,3,175.08
76.883,0,0.0027,7998,3,147.61
76.981,0,0.0028,8012,3,141.91
77.081,0,0.0028,8030,3,179.53
77.185,0,0.0029,8045,3,145.29
77.284,0,0.0029,8059,3,141.69
77.385,0,0.0029,8077,3,178.03
77.481,0,0.0029,8091,3,144.58
77.582,0,0.0031,8105,3,138.93
77.684,0,0.0032,8122,3,167.44
77.785,0,0.0032,8136,3,138.19
77.881,0,0.0035,8150,3,145.66
77.981,0,0.0036,8167,3,169.52
78.081,0,0.0035,8181,3,140.45
78.185,0,0.0035,8196,3,143.93
78.281,0,0.0034,8213,3,178.12
78.383,0,0.0031,8228,3,146.75
78.485,0,0.0029,8243,3,146.51
78.584,0,0.0025,8260,3,172.1
78.68,0,0.0023,8273,3,135.24
78.791,0,0.0021,8288,3,136.02
78.881,0,0.0019,8304,3,177.59
78.98,0,0.0016,8318,3,140.62
79.093,0,0.0015,8335,3,150.4
79.18,0,0.0012,8350,3,172.82
79.283,0,0.0009,8365,3,146.19
79.401,0,0.0007,8383,3,152.1
79.48,0,0.0004,8397,3,177.12
79.584,0,0.0002,8412,3,144.67
79.681,0,0,8429,3,174.64
79.785,0,0,8443,3,134.8
79.885,0,0,8456,3,129.48
79.983,0,0,8473,3,174.94
80.082,0,0,8487,3,140.58
80.18,0,0,8501,3,142.99
80.282,0,0,8519,3,175.75
80.385,0,0,8534,3,146.58
80.485,0,0,8548,3,140.22
80.582,0,0,8565,3,174.31
80.685,0,0,8580,3,145.2
80.783,0,0,8594,3,143.22
80.881,0,0,8611,3,174.01
80.984,0,0,8626,3,145.15
81.086,0,0,8640,3,137.07
81.181,0,0,8657,3,178.87
81.283,0,0,8672,3,147.42
81.386,0,0,8687,3,146.56
81.484,0,0,8704,3,173.42
81.581,0,0,8718,3,143.41
81.69,0,0,8734,3,147.63
81.781,0,0,8750,3,175.2
81.881,0,0,8764,3,140.32
81.998,0,0,8782,3,153.97
82.081,0,0,8796,3,168.54
82.183,0,0,8810,3,136.68
82.28,0,0,8827,3,175.24
82.382,0,0,8842,3,147.67
82.483,0,0.0005,8857,3,148.34
82.584,0,0.0013,8875,3,177.11
82.685,0,0.0025,8889,3,139.73
82.783,0,0.004,8903,3,142.85
82.88,0,0.0043,8920,3,174.32
82.983,0,0.0048,8935,3,146.39
83.08,0,0.0051,8949,3,143.43
83.184,0,0.0052,8967,3,174.18
83.285,0,0.0053,8981,3,137.89
83.383,0,0.0054,8994,3,133.32
83.483,0,0.0054,9012,3,178.57
83.585,0,0.0054,9027,3,147.74
83.682,0,0.0055,9041,3,144.03
83.783,0,0.0056,9059,3,178.61
83.884,0,0.0057,9074,3,147.96
83.985,0,0.0057,9089,3,148.31
84.082,0,0.0059,9106,3,176.78
84.184,0,0.0059,9121,3,146.12
84.287,0,0.006,9136,3,145.9
84.381,0,0.006,9152,3,170.8
84.483,0,0.006,9167,3,146.81
84.587,0,0.006,9182,3,143.84
84.682,0,0.006,9199,3,178.94
84.785,0,0.0059,9214,3,145.87
84.892,0,0.0059,9230,3,149.75
84.984,0,0.0058,9246,3,173.93
