timestamp,time_elapsed,position_x,position_y,velocity_x,velocity_y,velocity_magnitude,distance_to_boundary,timestamp_camera,fsr_analog,fsr_digital,timestamp_fsr,error_x_L,error_y_L,error_x_R,error_y_R,timestamp_geomagic,geomagic_velocity_x_L,geomagic_velocity_y_L,geomagic_velocity_x_R,geomagic_velocity_y_R,timestamp_velocity
1765970545.041991,0.033052,8.560965,-9.843325,0.000000,0.000000,0.000000,1.206914,1765970545.041991,653,0,1765970545.001813,,,0.445762,-0.167445,1765970545.011488,,,0.000000,0.000000,1765970545.010976
1765970545.078841,0.069901,8.560965,-9.843325,0.000000,0.000000,0.000000,1.206914,1765970545.078841,653,0,1765970545.001813,,,0.445762,-0.167445,1765970545.011488,,,0.000000,0.000000,1765970545.010976
1765970545.109818,0.100878,8.560965,-9.843325,0.000000,0.000000,0.000000,1.206914,1765970545.109818,653,0,1765970545.001813,,,0.445762,-0.167445,1765970545.011488,,,0.000000,0.000000,1765970545.010976
1765970545.140354,0.131414,8.560965,-9.843325,0.000000,0.000000,0.000000,1.206914,1765970545.140354,653,0,1765970545.001813,,,0.292462,0.139375,1765970545.131681,,,2.000877,1.834184,1765970545.116889
1765970545.184961,0.176021,8.560965,-9.843325,0.000000,0.000000,0.000000,1.206914,1765970545.184961,653,0,1765970545.001813,,,0.292462,0.139375,1765970545.131681,,,2.000877,1.834184,1765970545.116889
1765970545.220204,0.211264,8.560965,-9.843325,0.000000,0.000000,0.000000,1.206914,1765970545.220204,653,0,1765970545.001813,,,0.292462,0.139375,1765970545.131681,,,2.000877,1.834184,1765970545.116889
1765970545.251490,0.242550,8.560965,-9.843325,0.000000,0.000000,0.000000,1.206914,1765970545.251490,653,0,1765970545.001813,,,0.006143,0.273940,1765970545.231078,,,2.000877,1.834184,1765970545.116889
1765970545.280137,0.271198,8.560965,-9.843325,0.000000,0.000000,0.000000,1.206914,1765970545.280137,653,0,1765970545.001813,,,0.006143,0.273940,1765970545.231078,,,-1.223215,1.563368,1765970545.230074
1765970545.315985,0.307045,8.560965,-9.843325,0.000000,0.000000,0.000000,1.206914,1765970545.315985,653,0,1765970545.001813,,,0.006143,0.273940,1765970545.231078,,,-1.223215,1.563368,1765970545.230074
1765970545.341942,0.333002,8.560965,-9.843325,0.000000,0.000000,0.000000,1.206914,1765970545.341942,653,0,1765970545.001813,,,-0.157930,0.351021,1765970545.341942,,,-1.223215,1.563368,1765970545.230074
