timestamp,time_elapsed,position_x,position_y,velocity_x,velocity_y,velocity_magnitude,distance_to_boundary,timestamp_camera,fsr_analog,fsr_digital,timestamp_fsr,error_x_L,error_y_L,error_x_R,error_y_R,timestamp_geomagic,geomagic_velocity_x_L,geomagic_velocity_y_L,geomagic_velocity_x_R,geomagic_velocity_y_R,timestamp_velocity
1765880025.914274,0.007015,8.910695,-10.893687,0.000000,0.000000,0.000000,1.231189,1765880025.914274,,,,,,-0.523285,0.631406,1765880025.908763,,,0.000000,0.000000,1765880025.907259
1765880025.961851,0.054591,8.910695,-10.893687,0.000000,0.000000,0.000000,1.231189,1765880025.961851,,,,,,-0.523285,0.631406,1765880025.908763,,,0.000000,0.000000,1765880025.907259
1765880025.991784,0.084524,8.910695,-10.893687,0.000000,0.000000,0.000000,1.231189,1765880025.991784,,,,,,-0.523285,0.631406,1765880025.908763,,,0.000000,0.000000,1765880025.907259
1765880026.024996,0.117736,8.910695,-10.893687,0.000000,0.000000,0.000000,1.231189,1765880026.024996,,,,,,0.326586,0.931480,1765880026.008962,,,0.000000,0.000000,1765880025.907259
1765880026.053888,0.146629,8.910695,-10.893687,0.000000,0.000000,0.000000,1.231189,1765880026.053888,,,,,,0.326586,0.931480,1765880026.008962,,,4.121970,3.032215,1765880026.007430
1765880026.090465,0.183205,8.910695,-10.893687,0.000000,0.000000,0.000000,1.231189,1765880026.090465,,,,,,0.326586,0.931480,1765880026.008962,,,4.121970,3.032215,1765880026.007430
1765880026.117029,0.209769,8.910695,-10.893687,0.000000,0.000000,0.000000,1.231189,1765880026.117029,,,,,,0.326586,0.931480,1765880026.008962,,,4.121970,3.032215,1765880026.007430
1765880026.149662,0.242403,8.910695,-10.893687,0.000000,0.000000,0.000000,1.231189,1765880026.149662,,,,,,0.559264,0.541441,1765880026.121592,,,2.398497,-1.613211,1765880026.108005
1765880026.180393,0.273133,8.910695,-10.893687,0.000000,0.000000,0.000000,1.231189,1765880026.180393,,,,,,0.559264,0.541441,1765880026.121592,,,2.398497,-1.613211,1765880026.108005
1765880026.217351,0.310092,8.980189,-10.892315,0.564097,0.011139,0.564207,1.311979,1765880026.217351,,,,,,0.257875,0.578855,1765880026.215351,,,-1.228734,0.146424,1765880026.214350
1765880026.257434,0.350175,8.980189,-10.892315,0.394868,0.007798,0.394945,1.311979,1765880026.257434,,,,,,0.257875,0.578855,1765880026.215351,,,-1.228734,0.146424,1765880026.214350
1765880026.288018,0.380759,9.049683,-10.890943,0.958068,0.018920,0.958255,1.376611,1765880026.288018,,,,,,0.257875,0.578855,1765880026.215351,,,-1.228734,0.146424,1765880026.214350
1765880026.321181,0.413922,9.119173,-10.889569,1.299273,0.025667,1.299526,1.441242,1765880026.321181,,,,,,-0.082469,0.653603,1765880026.311147,,,-1.228734,0.146424,1765880026.214350
1765880026.349761,0.442502,9.119173,-10.889569,0.909491,0.017967,0.909668,1.441242,1765880026.349761,,,,,,-0.082469,0.653603,1765880026.311147,,,-3.539823,0.716990,1765880026.311147
1765880026.473256,0.565997,9.189434,-10.923021,0.807325,-0.068686,0.810242,1.518851,1765880026.473256,,,,,,-0.522963,0.659225,1765880026.431755,,,-7.267039,0.332034,1765880026.407909
1765880026.503038,0.595778,9.189434,-10.923021,0.565127,-0.048081,0.567169,1.518851,1765880026.503038,,,,,,-0.522963,0.659225,1765880026.431755,,,-7.267039,0.332034,1765880026.407909
1765880026.535763,0.628504,9.258921,-10.921648,1.032583,-0.021067,1.032798,1.502192,1765880026.535763,,,,,,-0.543717,0.779381,1765880026.524231,,,-7.267039,0.332034,1765880026.407909
1765880026.568910,0.661650,9.258921,-10.921648,0.722808,-0.014747,0.722958,1.502192,1765880026.568910,,,,,,-0.543717,0.779381,1765880026.524231,,,-4.729929,1.490693,1765880026.510049
1765880026.600548,0.693288,9.328404,-10.920276,1.164831,0.002690,1.164834,1.437560,1765880026.600548,,,,,,-0.543717,0.779381,1765880026.524231,,,-4.729929,1.490693,1765880026.510049
1765880026.627828,0.720568,9.328404,-10.920276,0.815382,0.001883,0.815384,1.437560,1765880026.627828,,,,,,-0.543717,0.779381,1765880026.524231,,,-4.729929,1.490693,1765880026.510049
1765880026.659673,0.752413,9.433396,-10.953037,1.559854,-0.307316,1.589839,1.324955,1765880026.659673,,,,,,-0.180754,0.969328,1765880026.632495,,,-0.405966,2.727978,1765880026.611558
1765880026.689106,0.781846,9.502875,-10.951664,1.800072,-0.201124,1.811273,1.260323,1765880026.689106,,,,,,-0.180754,0.969328,1765880026.632495,,,-0.405966,2.727978,1765880026.611558
1765880026.743462,0.836202,9.607089,-10.949604,1.835223,-0.129417,1.839780,1.147217,1765880026.743462,,,,,,-0.164002,1.151058,1765880026.713416,,,-0.160817,3.851612,1765880026.711907
1765880026.783296,0.876037,9.711298,-10.947544,2.069470,-0.075078,2.070832,1.050269,1765880026.783296,,,,,,-0.164002,1.151058,1765880026.713416,,,-0.160817,3.851612,1765880026.711907
1765880026.812963,0.905703,9.814738,-10.910666,2.494671,0.320381,2.515160,0.949639,1765880026.812963,,,,,,-0.164002,1.151058,1765880026.713416,,,-0.160817,3.851612,1765880026.711907
1765880026.844858,0.937599,9.918941,-10.908607,2.726363,0.243633,2.737227,0.836533,1765880026.844858,,,,,,-0.190399,1.190315,1765880026.816024,,,-0.412266,3.361165,1765880026.815025
1765880026.877186,0.969927,10.023137,-10.906548,2.875389,0.189650,2.881636,0.739585,1765880026.877186,,,,,,-0.190399,1.190315,1765880026.816024,,,-0.412266,3.361165,1765880026.815025
1765880026.998954,1.091694,10.126569,-10.869672,2.267597,0.223606,2.278596,0.620116,1765880026.998954,,,,,,-0.102393,1.126510,1765880026.926659,,,0.536677,2.089629,1765880026.915398
1765880027.030028,1.122768,10.230759,-10.867614,2.593212,0.176393,2.599205,0.523168,1765880027.030028,,,,,,-0.102393,1.126510,1765880026.926659,,,0.536677,2.089629,1765880026.915398
1765880027.060072,1.152813,10.299457,-10.831424,2.501209,0.484839,2.547767,0.448992,1765880027.060072,,,,,,-0.018069,0.999880,1765880027.034536,,,0.851073,0.179645,1765880027.017488
1765880027.094170,1.186910,10.368155,-10.795236,2.355268,0.657780,2.445396,0.361839,1765880027.094170,,,,,,-0.018069,0.999880,1765880027.034536,,,0.851073,0.179645,1765880027.017488
1765880027.128957,1.221697,10.436093,-10.724228,2.234591,1.072815,2.478776,0.297207,1765880027.128957,,,,,,0.409107,1.026868,1765880027.119936,,,4.566014,0.446245,1765880027.118929
1765880027.170452,1.263192,10.504791,-10.688039,2.060884,1.012610,2.296219,0.242119,1765880027.170452,,,,,,0.409107,1.026868,1765880027.119936,,,4.566014,0.446245,1765880027.118929
1765880027.200810,1.293550,10.538005,-10.617714,1.770835,1.403775,2.259744,0.210054,1765880027.200810,,,,,,0.409107,1.026868,1765880027.119936,,,4.566014,0.446245,1765880027.118929
1765880027.233456,1.326197,10.606703,-10.581525,1.870875,1.315198,2.286901,0.145422,1765880027.233456,,,,,,0.409107,1.026868,1765880027.119936,,,4.566014,0.446245,1765880027.118929
1765880027.262649,1.355390,10.605191,-10.511881,1.294079,1.636338,2.086203,0.145422,1765880027.262649,,,,,,0.391619,1.080521,1765880027.236497,,,3.642417,0.855127,1765880027.218852
1765880027.293302,1.386043,10.638407,-10.441550,1.230932,1.833755,2.208586,0.122650,1765880027.293302,,,,,,0.391619,1.080521,1765880027.236497,,,3.642417,0.855127,1765880027.218852
1765880027.326123,1.418864,10.638407,-10.441550,0.861652,1.283628,1.546010,0.122650,1765880027.326123,,,,,,0.399233,1.042022,1765880027.321931,,,2.933434,-0.050114,1765880027.320930
1765880027.383337,1.476077,10.602166,-10.372583,0.413129,1.260169,1.326160,0.141990,1765880027.383337,,,,,,0.399233,1.042022,1765880027.321931,,,2.933434,-0.050114,1765880027.320930
1765880027.418131,1.510871,10.565924,-10.303612,-0.023296,1.476798,1.476982,0.161580,1765880027.418131,,,,,,0.399233,1.042022,1765880027.321931,,,2.933434,-0.050114,1765880027.320930
1765880027.447868,1.540608,10.495704,-10.270147,-0.724718,1.371363,1.551081,0.232575,1765880027.447868,,,,,,0.211856,1.079386,1765880027.422769,,,0.393547,0.374953,1765880027.421765
1765880027.478960,1.571700,10.425480,-10.236681,-1.184883,1.282867,1.746338,0.319728,1765880027.478960,,,,,,0.211856,1.079386,1765880027.422769,,,0.393547,0.374953,1765880027.421765
1765880027.513526,1.606267,10.320518,-10.203895,-1.740375,1.182556,2.104125,0.423039,1765880027.513526,,,,,,0.211856,1.079386,1765880027.422769,,,0.393547,0.374953,1765880027.421765
