timestamp,time_elapsed,position_x,position_y,velocity_x,velocity_y,velocity_magnitude,distance_to_boundary,timestamp_camera,fsr_analog,fsr_digital,timestamp_fsr,error_x_L,error_y_L,error_x_R,error_y_R,timestamp_geomagic,geomagic_velocity_x_L,geomagic_velocity_y_L,geomagic_velocity_x_R,geomagic_velocity_y_R,timestamp_velocity
1765808427.642073,3.800525,8.159767,-8.352045,0.000000,0.000000,0.000000,1.134241,1765808427.642073,827,0,1765808427.368874,-3.176315,-3.176414,,,1765808427.599603,0.000000,0.000000,,,1765808427.598592
1765808427.685199,3.843651,8.159767,-8.352045,0.000000,0.000000,0.000000,1.134241,1765808427.685199,827,0,1765808427.368874,-3.176315,-3.176414,,,1765808427.599603,0.000000,0.000000,,,1765808427.598592
1765808427.738527,3.896979,8.159767,-8.352045,0.000000,0.000000,0.000000,1.134241,1765808427.738527,827,0,1765808427.368874,-3.176311,-3.176412,,,1765808427.710904,0.000000,0.000000,,,1765808427.699884
1765808427.772440,3.930892,8.159767,-8.352045,0.000000,0.000000,0.000000,1.134241,1765808427.772440,827,0,1765808427.368874,-3.176311,-3.176412,,,1765808427.710904,0.000000,0.000000,,,1765808427.699884
1765808427.806446,3.964898,8.159767,-8.352045,0.000000,0.000000,0.000000,1.134241,1765808427.806446,827,0,1765808427.368874,-3.176311,-3.176412,,,1765808427.710904,0.000000,0.000000,,,1765808427.699884
1765808427.885914,4.044366,8.159767,-8.352045,0.000000,0.000000,0.000000,1.134241,1765808427.885914,842,0,1765808427.868801,-3.176311,-3.176414,,,1765808427.820023,0.000000,0.000000,,,1765808427.801374
1765808427.924102,4.082554,8.159767,-8.352045,0.000000,0.000000,0.000000,1.134241,1765808427.924102,842,0,1765808427.868801,-3.176313,-3.176414,,,1765808427.913078,0.000000,0.000000,,,1765808427.801374
1765808427.958447,4.116899,8.159767,-8.352045,0.000000,0.000000,0.000000,1.134241,1765808427.958447,842,0,1765808427.868801,-3.176313,-3.176414,,,1765808427.913078,0.000000,0.000000,,,1765808427.900544
1765808427.985953,4.144405,8.159767,-8.352045,0.000000,0.000000,0.000000,1.134241,1765808427.985953,842,0,1765808427.868801,-3.176313,-3.176414,,,1765808427.913078,0.000000,0.000000,,,1765808427.900544
1765808428.015615,4.174067,8.159767,-8.352045,0.000000,0.000000,0.000000,1.134241,1765808428.015615,842,0,1765808427.868801,-3.176313,-3.176414,,,1765808428.002586,0.000000,0.000000,,,1765808427.900544
1765808428.139700,4.298152,8.159767,-8.352045,0.000000,0.000000,0.000000,1.134241,1765808428.139700,842,0,1765808427.868801,-3.176311,-3.176414,,,1765808428.104030,0.000000,0.000000,,,1765808428.103029
1765808428.169655,4.328107,8.159767,-8.352045,0.000000,0.000000,0.000000,1.134241,1765808428.169655,842,0,1765808427.868801,-3.176311,-3.176414,,,1765808428.104030,0.000000,0.000000,,,1765808428.103029
1765808428.199947,4.358399,8.159767,-8.352045,0.000000,0.000000,0.000000,1.134241,1765808428.199947,842,0,1765808427.868801,-3.176311,-3.176414,,,1765808428.104030,0.000000,0.000000,,,1765808428.103029
1765808428.230558,4.389010,8.159767,-8.352045,0.000000,0.000000,0.000000,1.134241,1765808428.230558,842,0,1765808427.868801,-3.176311,-3.176412,,,1765808428.220041,0.000000,0.000000,,,1765808428.103029
1765808428.267173,4.425625,8.159767,-8.352045,0.000000,0.000000,0.000000,1.134241,1765808428.267173,842,0,1765808427.868801,-3.176311,-3.176412,,,1765808428.220041,0.000000,0.000000,,,1765808428.205459
1765808428.292090,4.450542,8.159767,-8.352045,0.000000,0.000000,0.000000,1.134241,1765808428.292090,842,0,1765808427.868801,-3.176311,-3.176412,,,1765808428.220041,0.000000,0.000000,,,1765808428.205459
1765808428.324533,4.482985,8.159767,-8.352045,0.000000,0.000000,0.000000,1.134241,1765808428.324533,842,0,1765808427.868801,-3.176311,-3.176412,,,1765808428.220041,0.000000,0.000000,,,1765808428.205459
1765808428.354914,4.513366,8.159767,-8.352045,0.000000,0.000000,0.000000,1.134241,1765808428.354914,842,0,1765808427.868801,-3.176313,-3.176414,,,1765808428.329024,0.000000,0.000000,,,1765808428.304178
1765808428.395805,4.554257,8.159767,-8.352045,0.000000,0.000000,0.000000,1.134241,1765808428.395805,861,0,1765808428.368456,-3.176313,-3.176414,,,1765808428.329024,0.000000,0.000000,,,1765808428.304178
1765808428.434069,4.592521,8.156157,-8.282318,-0.094361,1.822269,1.824711,1.069609,1765808428.434069,861,0,1765808428.368456,-3.176313,-3.176414,,,1765808428.406914,0.000000,0.000000,,,1765808428.405410
1765808428.465639,4.624091,8.156157,-8.282318,-0.066053,1.275589,1.277298,1.069609,1765808428.465639,861,0,1765808428.368456,-3.176313,-3.176414,,,1765808428.406914,0.000000,0.000000,,,1765808428.405410
1765808428.524788,4.683240,8.156157,-8.282318,-0.046237,0.892912,0.894108,1.069609,1765808428.524788,861,0,1765808428.368456,-3.176311,-3.176414,,,1765808428.507259,0.000000,0.000000,,,1765808428.506755
1765808428.559325,4.717777,8.156157,-8.282318,-0.032366,0.625038,0.625876,1.069609,1765808428.559325,861,0,1765808428.368456,-3.176311,-3.176414,,,1765808428.507259,0.000000,0.000000,,,1765808428.506755
1765808428.590270,4.748722,8.156157,-8.282318,-0.022656,0.437527,0.438113,1.069609,1765808428.590270,861,0,1765808428.368456,-3.176311,-3.176414,,,1765808428.507259,0.000000,0.000000,,,1765808428.506755
1765808428.621428,4.779880,8.156157,-8.282318,-0.015859,0.306269,0.306679,1.069609,1765808428.621428,861,0,1765808428.368456,-3.176311,-3.176414,,,1765808428.609424,0.000000,0.000000,,,1765808428.506755
1765808428.653618,4.812070,8.156157,-8.282318,-0.011101,0.214388,0.214675,1.069609,1765808428.653618,861,0,1765808428.368456,-3.176311,-3.176414,,,1765808428.609424,0.000000,0.000000,,,1765808428.608424
1765808428.793737,4.952189,8.156157,-8.282318,-0.007771,0.150072,0.150273,1.069609,1765808428.793737,861,0,1765808428.368456,-3.176313,-3.176414,,,1765808428.714919,0.000000,0.000000,,,1765808428.713920
1765808428.820599,4.979051,8.156157,-8.282318,-0.005440,0.105050,0.105191,1.069609,1765808428.820599,861,0,1765808428.368456,-3.176313,-3.176412,,,1765808428.811032,0.000000,0.000000,,,1765808428.713920
1765808428.851976,5.010428,8.156157,-8.282318,-0.003808,0.073535,0.073634,1.069609,1765808428.851976,861,0,1765808428.368456,-3.176313,-3.176412,,,1765808428.811032,0.000000,0.000000,,,1765808428.810035
1765808428.883070,5.041522,8.156157,-8.282318,-0.002665,0.051475,0.051544,1.069609,1765808428.883070,852,0,1765808428.867445,-3.176313,-3.176412,,,1765808428.811032,0.000000,0.000000,,,1765808428.810035
1765808428.924061,5.082513,8.156157,-8.282318,-0.001866,0.036032,0.036080,1.069609,1765808428.924061,852,0,1765808428.867445,-3.176313,-3.176412,,,1765808428.811032,0.000000,0.000000,,,1765808428.810035
1765808428.961033,5.119485,8.156157,-8.282318,-0.001306,0.025223,0.025256,1.069609,1765808428.961033,852,0,1765808428.867445,-3.176311,-3.176412,,,1765808428.935742,0.000000,0.000000,,,1765808428.910781
1765808428.991783,5.150235,8.156157,-8.282318,-0.000914,0.017656,0.017679,1.069609,1765808428.991783,852,0,1765808428.867445,-3.176311,-3.176412,,,1765808428.935742,0.000000,0.000000,,,1765808428.910781
1765808429.021874,5.180326,8.156157,-8.282318,-0.000640,0.012359,0.012376,1.069609,1765808429.021874,852,0,1765808428.867445,-3.176313,-3.176410,,,1765808429.014834,0.000000,0.000000,,,1765808429.013330
1765808429.053073,5.211525,8.156157,-8.282318,-0.000448,0.008651,0.008663,1.069609,1765808429.053073,852,0,1765808428.867445,-3.176313,-3.176410,,,1765808429.014834,0.000000,0.000000,,,1765808429.013330
1765808429.179368,5.337820,8.156157,-8.282318,-0.000314,0.006056,0.006064,1.069609,1765808429.179368,852,0,1765808428.867445,-3.176313,-3.176414,,,1765808429.116009,0.000000,0.000000,,,1765808429.115008
1765808429.205983,5.364435,8.156157,-8.282318,-0.000220,0.004239,0.004245,1.069609,1765808429.205983,852,0,1765808428.867445,-3.176313,-3.176414,,,1765808429.116009,0.000000,0.000000,,,1765808429.115008
1765808429.235918,5.394370,8.156157,-8.282318,-0.000154,0.002967,0.002971,1.069609,1765808429.235918,852,0,1765808428.867445,-3.176313,-3.176414,,,1765808429.116009,0.000000,0.000000,,,1765808429.115008
1765808429.265826,5.424278,8.156157,-8.282318,-0.000108,0.002077,0.002080,1.069609,1765808429.265826,852,0,1765808428.867445,-3.176313,-3.176414,,,1765808429.240525,0.000000,0.000000,,,1765808429.219254
1765808429.308378,5.466830,8.156157,-8.282318,-0.000075,0.001454,0.001456,1.069609,1765808429.308378,852,0,1765808428.867445,-3.176313,-3.176414,,,1765808429.240525,0.000000,0.000000,,,1765808429.219254
1765808429.342956,5.501408,8.156157,-8.282318,-0.000053,0.001018,0.001019,1.069609,1765808429.342956,852,0,1765808428.867445,-3.176311,-3.176416,,,1765808429.321907,0.000000,0.000000,,,1765808429.320401
1765808429.374561,5.533013,8.156157,-8.282318,-0.000037,0.000712,0.000713,1.069609,1765808429.374561,863,0,1765808429.371552,-3.176311,-3.176416,,,1765808429.321907,0.000000,0.000000,,,1765808429.320401
1765808429.405632,5.564084,8.156157,-8.282318,-0.000026,0.000499,0.000499,1.069609,1765808429.405632,863,0,1765808429.371552,-3.176311,-3.176416,,,1765808429.321907,0.000000,0.000000,,,1765808429.320401
1765808429.435721,5.594173,8.156157,-8.282318,-0.000018,0.000349,0.000350,1.069609,1765808429.435721,863,0,1765808429.371552,-3.176313,-3.176414,,,1765808429.424695,0.000000,0.000000,,,1765808429.320401
1765808429.466134,5.624586,8.156157,-8.282318,-0.000013,0.000244,0.000245,1.069609,1765808429.466134,863,0,1765808429.371552,-3.176313,-3.176414,,,1765808429.424695,0.000000,0.000000,,,1765808429.423696
