timestamp,time_elapsed,position_x,position_y,velocity_x,velocity_y,velocity_magnitude,distance_to_boundary,timestamp_camera,fsr_analog,fsr_digital,fsr_force_N,timestamp_fsr,error_x_L,error_y_L,error_x_R,error_y_R,timestamp_geomagic,geomagic_velocity_x_L,geomagic_velocity_y_L,geomagic_velocity_x_R,geomagic_velocity_y_R,timestamp_velocity
1768565510.948820,0.024669,13.654867,-14.115460,0.000000,0.000000,0.000000,0.429452,1768565510.948820,768,0,1.927325,1768565510.946264,,,7.411519,7.411456,1768565510.925138,,,0.000000,0.000000,1768565510.924150
1768565510.984956,0.060805,13.654867,-14.115460,0.000000,0.000000,0.000000,0.429452,1768565510.984956,761,0,2.020661,1768565510.983452,,,7.411519,7.411456,1768565510.925138,,,0.000000,0.000000,1768565510.924150
1768565511.012890,0.088740,13.654867,-14.115460,0.000000,0.000000,0.000000,0.429452,1768565511.012890,766,0,1.953905,1768565511.011890,,,7.411519,7.411456,1768565510.925138,,,0.000000,0.000000,1768565510.924150
1768565511.046529,0.122379,13.654867,-14.115460,0.000000,0.000000,0.000000,0.429452,1768565511.046529,765,0,1.967222,1768565511.045523,,,7.411519,7.411456,1768565510.925138,,,0.000000,0.000000,1768565510.924150
1768565511.073638,0.149487,13.654867,-14.115460,0.000000,0.000000,0.000000,0.429452,1768565511.073638,787,0,1.678208,1768565511.073638,,,7.426110,7.520717,1768565511.049657,,,0.144771,1.084066,1768565511.024939
1768565511.106587,0.182437,13.654867,-14.115460,0.000000,0.000000,0.000000,0.429452,1768565511.106587,908,0,0.220355,1768565511.106587,,,7.426110,7.520717,1768565511.049657,,,0.144771,1.084066,1768565511.024939
1768565511.139893,0.215743,13.654867,-14.115460,0.000000,0.000000,0.000000,0.429452,1768565511.139893,930,0,0.000000,1768565511.138893,,,7.528088,7.634984,1768565511.128206,,,0.144771,1.084066,1768565511.024939
1768565511.187452,0.263302,13.654867,-14.115460,0.000000,0.000000,0.000000,0.429452,1768565511.187452,898,0,0.333242,1768565511.184449,,,7.528088,7.634984,1768565511.128206,,,1.006085,1.126223,1768565511.126354
1768565511.215210,0.291059,13.654867,-14.115460,0.000000,0.000000,0.000000,0.429452,1768565511.215210,873,0,0.621054,1768565511.213210,,,7.528088,7.634984,1768565511.128206,,,1.006085,1.126223,1768565511.126354
1768565511.248450,0.324299,13.654867,-14.115460,0.000000,0.000000,0.000000,0.429452,1768565511.248450,766,0,1.953905,1768565511.246342,,,7.430216,7.546512,1768565511.247438,,,-0.680709,0.170407,1768565511.229480
1768565511.288384,0.364234,13.654867,-14.115460,0.000000,0.000000,0.000000,0.429452,1768565511.288384,701,0,2.857818,1768565511.286370,,,7.430216,7.546512,1768565511.247438,,,-0.680709,0.170407,1768565511.229480
1768565511.326435,0.402284,13.654867,-14.115460,0.000000,0.000000,0.000000,0.429452,1768565511.326435,640,0,3.785843,1768565511.323263,,,7.430216,7.546512,1768565511.247438,,,-0.680709,0.170407,1768565511.229480
1768565511.366355,0.442204,13.654867,-14.115460,0.000000,0.000000,0.000000,0.429452,1768565511.366355,612,0,4.241864,1768565511.364221,,,7.329994,7.852659,1768565511.330955,,,-1.275133,3.221619,1768565511.329947
1768565511.398386,0.474236,13.654867,-14.115460,0.000000,0.000000,0.000000,0.429452,1768565511.398386,602,0,4.409802,1768565511.398386,,,7.329994,7.852659,1768565511.330955,,,-1.275133,3.221619,1768565511.329947
1768565511.443255,0.519105,13.654867,-14.115460,0.000000,0.000000,0.000000,0.429452,1768565511.443255,587,0,4.667014,1768565511.441748,,,7.307064,8.160267,1768565511.432723,,,-0.226272,5.527210,1768565511.431210
1768565511.478037,0.553887,13.654867,-14.115460,0.000000,0.000000,0.000000,0.429452,1768565511.478037,580,0,4.789304,1768565511.475016,,,7.307064,8.160267,1768565511.432723,,,-0.226272,5.527210,1768565511.431210
