timestamp,time_elapsed,position_x,position_y,velocity_x,velocity_y,velocity_magnitude,distance_to_boundary,timestamp_camera,fsr_analog,fsr_digital,timestamp_fsr,error_x_L,error_y_L,error_x_R,error_y_R,timestamp_geomagic,geomagic_velocity_x_L,geomagic_velocity_y_L,geomagic_velocity_x_R,geomagic_velocity_y_R,timestamp_velocity
1765808603.834772,3.752755,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808603.834772,633,0,1765808603.483903,-3.176311,-3.176414,,,1765808603.835773,0.000000,0.000000,,,1765808603.731917
1765808603.873393,3.791376,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808603.873393,633,0,1765808603.483903,-3.176311,-3.176412,,,1765808603.835773,0.000000,0.000000,,,1765808603.834772
1765808603.910523,3.828506,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808603.910523,633,0,1765808603.483903,-3.176311,-3.176412,,,1765808603.835773,0.000000,0.000000,,,1765808603.834772
1765808603.943728,3.861711,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808603.943728,633,0,1765808603.483903,-3.176309,-3.176410,,,1765808603.937212,0.000000,0.000000,,,1765808603.935706
1765808603.977292,3.895275,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808603.977292,633,0,1765808603.483903,-3.176309,-3.176410,,,1765808603.937212,0.000000,0.000000,,,1765808603.935706
1765808604.068407,3.986390,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808604.068407,641,0,1765808603.987323,-3.176309,-3.176414,,,1765808604.039571,0.000000,0.000000,,,1765808604.038571
1765808604.095248,4.013231,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808604.095248,641,0,1765808603.987323,-3.176309,-3.176414,,,1765808604.039571,0.000000,0.000000,,,1765808604.038571
1765808604.125244,4.043227,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808604.125244,641,0,1765808603.987323,-3.176309,-3.176414,,,1765808604.039571,0.000000,0.000000,,,1765808604.038571
1765808604.154930,4.072913,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808604.154930,641,0,1765808603.987323,-3.176309,-3.176414,,,1765808604.039571,0.000000,0.000000,,,1765808604.038571
1765808604.213750,4.131733,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808604.213750,641,0,1765808603.987323,-3.176313,-3.176414,,,1765808604.161447,0.000000,0.000000,,,1765808604.139805
1765808604.249082,4.167064,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808604.249082,641,0,1765808603.987323,-3.176311,-3.176412,,,1765808604.241052,0.000000,0.000000,,,1765808604.139805
1765808604.279654,4.197637,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808604.279654,641,0,1765808603.987323,-3.176311,-3.176412,,,1765808604.241052,0.000000,0.000000,,,1765808604.239548
1765808604.341592,4.259575,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808604.341592,641,0,1765808603.987323,-3.176311,-3.176412,,,1765808604.241052,0.000000,0.000000,,,1765808604.239548
1765808604.373453,4.291436,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808604.373453,641,0,1765808603.987323,-3.176311,-3.176412,,,1765808604.362911,0.000000,0.000000,,,1765808604.343101
1765808604.469085,4.387068,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808604.469085,641,0,1765808603.987323,-3.176311,-3.176412,,,1765808604.457057,0.000000,0.000000,,,1765808604.343101
1765808604.497160,4.415143,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808604.497160,631,0,1765808604.487139,-3.176311,-3.176412,,,1765808604.457057,0.000000,0.000000,,,1765808604.443521
1765808604.528527,4.446510,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808604.528527,631,0,1765808604.487139,-3.176311,-3.176412,,,1765808604.457057,0.000000,0.000000,,,1765808604.443521
1765808604.560509,4.478492,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808604.560509,631,0,1765808604.487139,-3.176311,-3.176412,,,1765808604.457057,0.000000,0.000000,,,1765808604.443521
1765808604.598237,4.516220,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808604.598237,631,0,1765808604.487139,-3.176313,-3.176412,,,1765808604.567398,0.000000,0.000000,,,1765808604.544952
1765808604.624624,4.542606,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808604.624624,631,0,1765808604.487139,-3.176313,-3.176412,,,1765808604.567398,0.000000,0.000000,,,1765808604.544952
1765808604.655260,4.573243,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808604.655260,631,0,1765808604.487139,-3.176311,-3.176414,,,1765808604.647142,0.000000,0.000000,,,1765808604.645140
1765808604.725230,4.643213,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808604.725230,631,0,1765808604.487139,-3.176311,-3.176414,,,1765808604.647142,0.000000,0.000000,,,1765808604.645140
1765808604.762958,4.680941,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808604.762958,631,0,1765808604.487139,-3.176311,-3.176414,,,1765808604.647142,0.000000,0.000000,,,1765808604.645140
1765808604.793829,4.711812,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808604.793829,631,0,1765808604.487139,-3.176311,-3.176412,,,1765808604.768491,0.000000,0.000000,,,1765808604.745690
1765808604.824646,4.742629,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808604.824646,631,0,1765808604.487139,-3.176311,-3.176412,,,1765808604.768491,0.000000,0.000000,,,1765808604.745690
1765808604.856036,4.774019,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808604.856036,631,0,1765808604.487139,-3.176311,-3.176412,,,1765808604.849607,0.000000,0.000000,,,1765808604.848600
1765808604.885061,4.803044,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808604.885061,631,0,1765808604.487139,-3.176311,-3.176412,,,1765808604.849607,0.000000,0.000000,,,1765808604.848600
1765808604.915402,4.833385,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808604.915402,631,0,1765808604.487139,-3.176311,-3.176412,,,1765808604.849607,0.000000,0.000000,,,1765808604.848600
1765808604.948031,4.866014,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808604.948031,631,0,1765808604.487139,-3.176311,-3.176412,,,1765808604.849607,0.000000,0.000000,,,1765808604.848600
1765808604.998318,4.916301,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808604.998318,653,0,1765808604.987208,-3.176309,-3.176412,,,1765808604.949026,0.000000,0.000000,,,1765808604.948031
1765808605.024556,4.942539,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808605.024556,653,0,1765808604.987208,-3.176309,-3.176412,,,1765808604.949026,0.000000,0.000000,,,1765808604.948031
1765808605.055929,4.973912,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808605.055929,653,0,1765808604.987208,-3.176313,-3.176412,,,1765808605.049640,0.000000,0.000000,,,1765808604.948031
1765808605.086215,5.004198,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808605.086215,653,0,1765808604.987208,-3.176313,-3.176412,,,1765808605.049640,0.000000,0.000000,,,1765808605.048635
1765808605.125936,5.043919,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808605.125936,653,0,1765808604.987208,-3.176313,-3.176412,,,1765808605.049640,0.000000,0.000000,,,1765808605.048635
1765808605.162661,5.080644,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808605.162661,653,0,1765808604.987208,-3.176313,-3.176412,,,1765808605.049640,0.000000,0.000000,,,1765808605.048635
1765808605.194726,5.112709,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808605.194726,653,0,1765808604.987208,-3.176311,-3.176412,,,1765808605.169167,0.000000,0.000000,,,1765808605.148114
1765808605.224684,5.142667,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808605.224684,653,0,1765808604.987208,-3.176311,-3.176412,,,1765808605.169167,0.000000,0.000000,,,1765808605.148114
1765808605.257411,5.175394,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808605.257411,653,0,1765808604.987208,-3.176311,-3.176412,,,1765808605.169167,0.000000,0.000000,,,1765808605.148114
1765808605.382692,5.300674,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808605.382692,653,0,1765808604.987208,-3.176313,-3.176414,,,1765808605.351604,0.000000,0.000000,,,1765808605.350605
1765808605.413862,5.331844,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808605.413862,653,0,1765808604.987208,-3.176313,-3.176414,,,1765808605.351604,0.000000,0.000000,,,1765808605.350605
1765808605.443665,5.361648,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808605.443665,653,0,1765808604.987208,-3.176313,-3.176414,,,1765808605.351604,0.000000,0.000000,,,1765808605.350605
1765808605.474890,5.392873,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808605.474890,653,0,1765808604.987208,-3.176311,-3.176412,,,1765808605.465363,0.000000,0.000000,,,1765808605.452838
1765808605.510912,5.428895,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808605.510912,623,0,1765808605.487146,-3.176311,-3.176412,,,1765808605.465363,0.000000,0.000000,,,1765808605.452838
1765808605.537094,5.455077,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808605.537094,623,0,1765808605.487146,-3.176311,-3.176412,,,1765808605.465363,0.000000,0.000000,,,1765808605.452838
1765808605.569265,5.487248,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808605.569265,623,0,1765808605.487146,-3.176311,-3.176412,,,1765808605.556138,0.000000,0.000000,,,1765808605.452838
1765808605.599352,5.517335,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808605.599352,623,0,1765808605.487146,-3.176311,-3.176412,,,1765808605.556138,0.000000,0.000000,,,1765808605.555139
1765808605.638632,5.556615,8.135723,-8.563050,0.000000,0.000000,0.000000,1.347476,1765808605.638632,623,0,1765808605.487146,-3.176311,-3.176412,,,1765808605.556138,0.000000,0.000000,,,1765808605.555139
