timestamp,time_elapsed,position_x,position_y,velocity_x,velocity_y,velocity_magnitude,distance_to_boundary,timestamp_camera,fsr_analog,fsr_digital,timestamp_fsr,error_x_L,error_y_L,error_x_R,error_y_R,timestamp_geomagic,geomagic_velocity_x_L,geomagic_velocity_y_L,geomagic_velocity_x_R,geomagic_velocity_y_R,timestamp_velocity
1765807927.278410,0.004564,8.139333,-8.632764,23888875999.596809,-3.112487,23888875999.596809,1.412108,1765807927.278410,683,0,1765807927.042536,,,,,,,,,,
1765807927.308626,0.034779,8.139333,-8.632764,16722213199.717766,-2.178741,16722213199.717766,1.412108,1765807927.308626,683,0,1765807927.042536,-3.176313,-3.176418,,,1765807927.299587,0.000000,0.000000,,,1765807927.274805
1765807927.344103,0.070256,8.139333,-8.632764,11705549239.802435,-1.525119,11705549239.802435,1.412108,1765807927.344103,683,0,1765807927.042536,-3.176313,-3.176418,,,1765807927.299587,0.000000,0.000000,,,1765807927.274805
1765807927.370566,0.096720,8.139333,-8.632764,8193884467.861704,-1.067583,8193884467.861704,1.412108,1765807927.370566,683,0,1765807927.042536,-3.176313,-3.176418,,,1765807927.299587,0.000000,0.000000,,,1765807927.274805
1765807927.401116,0.127269,8.139333,-8.632764,5735719127.503192,-0.747308,5735719127.503192,1.412108,1765807927.401116,683,0,1765807927.042536,-3.176315,-3.176418,,,1765807927.391960,0.000000,0.000000,,,1765807927.274805
1765807927.484472,0.210625,8.139333,-8.632764,4015003389.252234,-0.523116,4015003389.252234,1.412108,1765807927.484472,683,0,1765807927.042536,-3.176315,-3.176418,,,1765807927.475450,0.000000,0.000000,,,1765807927.475450
1765807927.509125,0.235279,8.139333,-8.632764,2810502372.476563,-0.366181,2810502372.476563,1.412108,1765807927.509125,683,0,1765807927.042536,-3.176315,-3.176418,,,1765807927.475450,0.000000,0.000000,,,1765807927.475450
1765807927.539297,0.265450,8.139333,-8.632764,1967351660.733594,-0.256327,1967351660.733594,1.412108,1765807927.539297,683,0,1765807927.042536,-3.176315,-3.176418,,,1765807927.475450,0.000000,0.000000,,,1765807927.475450
1765807927.569152,0.295305,8.139333,-8.632764,1377146162.513516,-0.179429,1377146162.513516,1.412108,1765807927.569152,516,0,1765807927.542346,-3.176315,-3.176418,,,1765807927.475450,0.000000,0.000000,,,1765807927.475450
1765807927.615242,0.341395,8.139333,-8.632764,964002313.759461,-0.125600,964002313.759461,1.412108,1765807927.615242,516,0,1765807927.542346,-3.176319,-3.176418,,,1765807927.577207,0.000000,0.000000,,,1765807927.577207
