timestamp,time_elapsed,position_x,position_y,velocity_x,velocity_y,velocity_magnitude,distance_to_boundary,timestamp_camera,fsr_analog,fsr_digital,fsr_force_N,timestamp_fsr,error_x_L,error_y_L,error_x_R,error_y_R,timestamp_geomagic,geomagic_velocity_x_L,geomagic_velocity_y_L,geomagic_velocity_x_R,geomagic_velocity_y_R,timestamp_velocity
1768234749.826685,0.001000,14.500764,-15.024974,0.000000,0.000000,0.000000,0.161580,1768234749.826685,874,0,0.609384,1768234749.826685,,,,,,,,,,
1768234749.856158,0.030473,14.500764,-15.024974,0.000000,0.000000,0.000000,0.161580,1768234749.856158,889,0,0.435921,1768234749.855149,,,7.371809,7.656201,1768234749.847901,,,0.000000,0.000000,1768234749.825684
1768234749.888956,0.063272,14.500764,-15.024974,0.000000,0.000000,0.000000,0.161580,1768234749.888956,937,0,0.000000,1768234749.887952,,,7.371809,7.656201,1768234749.847901,,,0.000000,0.000000,1768234749.825684
1768234749.919742,0.094058,14.500764,-15.024974,0.000000,0.000000,0.000000,0.161580,1768234749.919742,938,0,0.000000,1768234749.919742,,,7.371809,7.656201,1768234749.847901,,,0.000000,0.000000,1768234749.825684
1768234749.954688,0.129004,14.500764,-15.024974,0.000000,0.000000,0.000000,0.161580,1768234749.954688,955,0,0.000000,1768234749.953688,,,7.331958,7.633234,1768234749.941364,,,0.000000,0.000000,1768234749.825684
1768234749.982627,0.156943,14.500764,-15.024974,0.000000,0.000000,0.000000,0.161580,1768234749.982627,944,0,0.000000,1768234749.980627,,,7.331958,7.633234,1768234749.941364,,,-0.398145,-0.229450,1768234749.925781
1768234750.018251,0.192567,14.500764,-15.024974,0.000000,0.000000,0.000000,0.161580,1768234750.018251,945,0,0.000000,1768234750.018251,,,7.331958,7.633234,1768234749.941364,,,-0.398145,-0.229450,1768234749.925781
1768234750.044265,0.218580,14.500764,-15.024974,0.000000,0.000000,0.000000,0.161580,1768234750.044265,946,0,0.000000,1768234750.042758,,,7.331958,7.633234,1768234749.941364,,,-0.398145,-0.229450,1768234749.925781
1768234750.099814,0.274129,14.500764,-15.024974,0.000000,0.000000,0.000000,0.161580,1768234750.099814,913,0,0.164376,1768234750.099814,,,7.181911,7.624229,1768234750.050775,,,-1.478023,-0.068006,1768234750.027295
1768234750.143074,0.317390,14.500764,-15.024974,0.000000,0.000000,0.000000,0.161580,1768234750.143074,928,0,0.000000,1768234750.142075,,,7.181911,7.624229,1768234750.050775,,,-1.478023,-0.068006,1768234750.027295
1768234750.170459,0.344774,14.500764,-15.024974,0.000000,0.000000,0.000000,0.161580,1768234750.170459,911,0,0.186731,1768234750.170459,,,7.194803,7.636139,1768234750.144075,,,0.125405,0.103304,1768234750.130079
1768234750.201315,0.375631,14.500764,-15.024974,0.000000,0.000000,0.000000,0.161580,1768234750.201315,911,0,0.186731,1768234750.198308,,,7.194803,7.636139,1768234750.144075,,,0.125405,0.103304,1768234750.130079
1768234750.231314,0.405629,14.500764,-15.024974,0.000000,0.000000,0.000000,0.161580,1768234750.231314,906,0,0.242832,1768234750.230314,,,7.194803,7.636139,1768234750.144075,,,0.125405,0.103304,1768234750.130079
1768234750.263194,0.437510,14.500764,-15.024974,0.000000,0.000000,0.000000,0.161580,1768234750.263194,868,0,0.679605,1768234750.258685,,,6.957611,7.684629,1768234750.233356,,,-2.320520,0.488033,1768234750.232314
1768234750.295072,0.469388,14.500764,-15.024974,0.000000,0.000000,0.000000,0.161580,1768234750.295072,874,0,0.609384,1768234750.293563,,,6.957611,7.684629,1768234750.233356,,,-2.320520,0.488033,1768234750.232314
1768234750.325460,0.499776,14.500764,-15.024974,0.000000,0.000000,0.000000,0.161580,1768234750.325460,846,0,0.941299,1768234750.325460,,,6.957611,7.684629,1768234750.233356,,,-2.320520,0.488033,1768234750.232314
1768234750.355869,0.530184,14.500764,-15.024974,0.000000,0.000000,0.000000,0.161580,1768234750.355869,823,0,1.222268,1768234750.354869,,,6.821789,8.216042,1768234750.346077,,,-2.320520,0.488033,1768234750.232314
1768234750.386193,0.560508,14.500764,-15.024974,0.000000,0.000000,0.000000,0.161580,1768234750.386193,827,0,1.172844,1768234750.386193,,,6.821789,8.216042,1768234750.346077,,,-1.220693,5.627013,1768234750.332993
1768234750.419746,0.594062,14.500764,-15.024974,0.000000,0.000000,0.000000,0.161580,1768234750.419746,818,0,1.284386,1768234750.419746,,,6.821789,8.216042,1768234750.346077,,,-1.220693,5.627013,1768234750.332993
1768234750.449531,0.623847,14.500764,-15.024974,0.000000,0.000000,0.000000,0.161580,1768234750.449531,816,0,1.309340,1768234750.448528,,,6.821789,8.216042,1768234750.346077,,,-1.220693,5.627013,1768234750.332993
1768234750.498687,0.673003,14.498902,-14.952883,-0.037871,1.466586,1.467075,0.167943,1768234750.498687,809,0,1.397163,1768234750.498687,,,6.867844,8.673500,1768234750.455042,,,0.333187,8.833806,1768234750.433986
1768234750.527236,0.701552,14.498902,-14.952883,-0.026510,1.026611,1.026953,0.167943,1768234750.527236,795,0,1.575111,1768234750.526234,,,6.867844,8.673500,1768234750.455042,,,0.333187,8.833806,1768234750.433986
1768234750.562433,0.736749,14.497042,-14.880791,-0.034416,1.333109,1.333553,0.177738,1768234750.562433,805,0,1.447689,1768234750.562433,,,6.856483,8.972072,1768234750.547815,,,0.333187,8.833806,1768234750.433986
1768234750.587677,0.761993,14.497042,-14.880791,-0.024091,0.933176,0.933487,0.177738,1768234750.587677,806,0,1.435034,1768234750.588683,,,6.856483,8.972072,1768234750.547815,,,-0.100309,7.958577,1768234750.534073
1768234750.628498,0.802814,14.493320,-14.736607,-0.044219,1.712859,1.713430,0.177738,1768234750.628498,813,0,1.346886,1768234750.624974,,,6.856483,8.972072,1768234750.547815,,,-0.100309,7.958577,1768234750.534073
1768234750.665013,0.839328,14.490527,-14.628469,-0.053895,2.087460,2.088156,0.187232,1768234750.665013,792,0,1.613650,1768234750.660489,,,6.818900,9.122277,1768234750.654976,,,-0.100309,7.958577,1768234750.534073
1768234750.695595,0.869910,14.523440,-14.519114,0.285142,2.533953,2.549946,0.193896,1768234750.695595,784,0,1.717139,1768234750.694594,,,6.818900,9.122277,1768234750.654976,,,-0.386206,6.575801,1768234750.634902
1768234750.727676,0.901991,14.519719,-14.374930,0.164801,3.122075,3.126421,0.242220,1768234750.727676,788,0,1.665263,1768234750.726172,,,6.818900,9.122277,1768234750.654976,,,-0.386206,6.575801,1768234750.634902
1768234750.758645,0.932961,14.551701,-14.229538,0.425167,3.593878,3.618940,0.342098,1768234750.758645,714,0,2.670509,1768234750.756121,,,6.814804,9.088200,1768234750.737716,,,-0.046074,5.286277,1768234750.736717
1768234750.789801,0.964117,14.582750,-14.048105,0.596591,4.262707,4.304252,0.478176,1768234750.789801,705,0,2.799817,1768234750.788795,,,6.814804,9.088200,1768234750.737716,,,-0.046074,5.286277,1768234750.736717
1768234750.818998,0.993314,14.578098,-13.867878,0.369814,4.835736,4.849857,0.600676,1768234750.818998,694,0,2.960120,1768234750.817472,,,6.814804,9.088200,1768234750.737716,,,-0.046074,5.286277,1768234750.736717
