timestamp,time_elapsed,position_x,position_y,velocity_x,velocity_y,velocity_magnitude,distance_to_boundary,timestamp_camera,fsr_analog,fsr_digital,timestamp_fsr,error_x_L,error_y_L,error_x_R,error_y_R,timestamp_geomagic,geomagic_velocity_x_L,geomagic_velocity_y_L,geomagic_velocity_x_R,geomagic_velocity_y_R,timestamp_velocity
1765978696.621373,2.894357,10.912804,-9.044512,0.000000,0.000000,0.000000,0.016158,1765978696.621373,,,,,,-0.744074,-10.492820,1765978696.616829,,,-4.007260,1.420050,1765978696.604614
1765978696.655187,2.928171,10.912804,-9.044512,0.000000,0.000000,0.000000,0.016158,1765978696.655187,,,,,,-0.744074,-10.492820,1765978696.616829,,,-4.007260,1.420050,1765978696.604614
1765978696.686679,2.959664,10.912804,-9.044512,0.000000,0.000000,0.000000,0.016158,1765978696.686679,,,,,,-0.744074,-10.492820,1765978696.616829,,,-4.007260,1.420050,1765978696.604614
1765978696.723512,2.996496,10.912804,-9.044512,0.000000,0.000000,0.000000,0.016158,1765978696.723512,,,,,,-0.744074,-10.492820,1765978696.616829,,,-4.007260,1.420050,1765978696.604614
1765978696.753850,3.026834,10.912804,-9.044512,0.000000,0.000000,0.000000,0.016158,1765978696.753850,,,,,,-0.175388,-10.444626,1765978696.726564,,,1.745271,1.336223,1765978696.714858
1765978696.783935,3.056920,10.912804,-9.044512,0.000000,0.000000,0.000000,0.016158,1765978696.783935,,,,,,-0.175388,-10.444626,1765978696.726564,,,1.745271,1.336223,1765978696.714858
1765978696.815205,3.088189,10.912804,-9.044512,0.000000,0.000000,0.000000,0.016158,1765978696.815205,,,,,,-0.175388,-10.444626,1765978696.726564,,,1.745271,1.336223,1765978696.714858
1765978696.843955,3.116939,10.912804,-9.044512,0.000000,0.000000,0.000000,0.016158,1765978696.843955,,,,,,0.324837,-10.620692,1765978696.836815,,,4.691171,-0.788990,1765978696.825067
1765978696.878672,3.151656,10.907901,-8.971529,-0.141224,2.102230,2.106968,0.016158,1765978696.878672,,,,,,0.324837,-10.620692,1765978696.836815,,,4.691171,-0.788990,1765978696.825067
1765978696.906557,3.179541,10.907901,-8.971529,-0.098857,1.471561,1.474878,0.016158,1765978696.906557,,,,,,0.324837,-10.620692,1765978696.836815,,,4.691171,-0.788990,1765978696.825067
1765978696.938275,3.211259,10.907901,-8.971529,-0.069200,1.030093,1.032414,0.016158,1765978696.938275,,,,,,0.324837,-10.620692,1765978696.836815,,,4.691171,-0.788990,1765978696.825067
1765978696.969017,3.242001,10.977950,-8.929641,0.635147,1.129838,1.296127,0.016158,1765978696.969017,,,,,,-0.086245,-10.682957,1765978696.961354,,,0.184845,-0.644714,1765978696.941324
1765978697.004966,3.277951,10.977950,-8.929641,0.444603,0.790886,0.907289,0.016158,1765978697.004966,,,,,,-0.086245,-10.682957,1765978696.961354,,,0.184845,-0.644714,1765978696.941324
1765978697.031140,3.304124,11.045548,-8.851259,1.086037,1.452033,1.813250,0.016158,1765978697.031140,,,,,,-0.086245,-10.682957,1765978696.961354,,,0.184845,-0.644714,1765978696.941324
1765978697.063025,3.336009,11.045548,-8.851259,0.760226,1.016423,1.269275,0.016158,1765978697.063025,,,,,,-0.212328,-10.619422,1765978697.047596,,,0.184845,-0.644714,1765978696.941324
1765978697.093758,3.366742,11.110699,-8.736381,1.168125,1.832888,2.173475,0.016158,1765978697.093758,,,,,,-0.212328,-10.619422,1765978697.047596,,,-0.985011,0.183119,1765978697.047596
1765978697.133606,3.406590,11.110699,-8.736381,0.817687,1.283022,1.521433,0.016158,1765978697.133606,,,,,,-0.212328,-10.619422,1765978697.047596,,,-0.985011,0.183119,1765978697.047596
1765978697.158694,3.431678,11.139604,-8.624192,0.918026,2.239662,2.420508,0.016158,1765978697.158694,,,,,,-0.212328,-10.619422,1765978697.047596,,,-0.985011,0.183119,1765978697.047596
