timestamp,time_elapsed,position_x,position_y,velocity_x,velocity_y,velocity_magnitude,distance_to_boundary,timestamp_camera,fsr_analog,fsr_digital,timestamp_fsr,error_x_L,error_y_L,error_x_R,error_y_R,timestamp_geomagic,geomagic_velocity_x_L,geomagic_velocity_y_L,geomagic_velocity_x_R,geomagic_velocity_y_R,timestamp_velocity
1765808296.889794,3.842378,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808296.889794,832,0,1765808296.507442,-3.176315,-3.176416,,,1765808296.796039,0.000000,0.000000,,,1765808296.795037
1765808296.929917,3.882501,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808296.929917,832,0,1765808296.507442,-3.176313,-3.176418,,,1765808296.898817,0.000000,0.000000,,,1765808296.897812
1765808296.964432,3.917017,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808296.964432,832,0,1765808296.507442,-3.176313,-3.176418,,,1765808296.898817,0.000000,0.000000,,,1765808296.897812
1765808296.997086,3.949671,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808296.997086,832,0,1765808296.507442,-3.176313,-3.176418,,,1765808296.898817,0.000000,0.000000,,,1765808296.897812
1765808297.027365,3.979949,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808297.027365,941,0,1765808297.007109,-3.176313,-3.176418,,,1765808297.001597,0.000000,0.000000,,,1765808297.000597
1765808297.117297,4.069881,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808297.117297,941,0,1765808297.007109,-3.176315,-3.176418,,,1765808297.101756,0.000000,0.000000,,,1765808297.101251
1765808297.150381,4.102966,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808297.150381,941,0,1765808297.007109,-3.176315,-3.176418,,,1765808297.101756,0.000000,0.000000,,,1765808297.101251
1765808297.183488,4.136072,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808297.183488,941,0,1765808297.007109,-3.176315,-3.176418,,,1765808297.101756,0.000000,0.000000,,,1765808297.101251
1765808297.212019,4.164603,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808297.212019,941,0,1765808297.007109,-3.176315,-3.176418,,,1765808297.101756,0.000000,0.000000,,,1765808297.101251
1765808297.259905,4.212489,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808297.259905,941,0,1765808297.007109,-3.176315,-3.176418,,,1765808297.217409,0.000000,0.000000,,,1765808297.202995
1765808297.290027,4.242611,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808297.290027,941,0,1765808297.007109,-3.176315,-3.176418,,,1765808297.217409,0.000000,0.000000,,,1765808297.202995
1765808297.321701,4.274285,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808297.321701,941,0,1765808297.007109,-3.176313,-3.176418,,,1765808297.305104,0.000000,0.000000,,,1765808297.304591
1765808297.387929,4.340513,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808297.387929,941,0,1765808297.007109,-3.176313,-3.176418,,,1765808297.305104,0.000000,0.000000,,,1765808297.304591
1765808297.415448,4.368032,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808297.415448,941,0,1765808297.007109,-3.176315,-3.176418,,,1765808297.406259,0.000000,0.000000,,,1765808297.405261
1765808297.514618,4.467202,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808297.514618,822,0,1765808297.510109,-3.176315,-3.176418,,,1765808297.406259,0.000000,0.000000,,,1765808297.405261
1765808297.552246,4.504830,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808297.552246,822,0,1765808297.510109,-3.176315,-3.176418,,,1765808297.526161,0.000000,0.000000,,,1765808297.513617
1765808297.583261,4.535845,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808297.583261,822,0,1765808297.510109,-3.176315,-3.176418,,,1765808297.526161,0.000000,0.000000,,,1765808297.513617
1765808297.643045,4.595629,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808297.643045,822,0,1765808297.510109,-3.176315,-3.176418,,,1765808297.633503,0.000000,0.000000,,,1765808297.608702
1765808297.675036,4.627621,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808297.675036,822,0,1765808297.510109,-3.176315,-3.176418,,,1765808297.633503,0.000000,0.000000,,,1765808297.608702
1765808297.706117,4.658701,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808297.706117,822,0,1765808297.510109,-3.176315,-3.176418,,,1765808297.633503,0.000000,0.000000,,,1765808297.608702
1765808297.736331,4.688915,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808297.736331,822,0,1765808297.510109,-3.176313,-3.176416,,,1765808297.725190,0.000000,0.000000,,,1765808297.608702
1765808297.770682,4.723266,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808297.770682,822,0,1765808297.510109,-3.176313,-3.176416,,,1765808297.725190,0.000000,0.000000,,,1765808297.712137
1765808297.797547,4.750132,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808297.797547,822,0,1765808297.510109,-3.176313,-3.176416,,,1765808297.725190,0.000000,0.000000,,,1765808297.712137
1765808297.829140,4.781724,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808297.829140,822,0,1765808297.510109,-3.176313,-3.176416,,,1765808297.725190,0.000000,0.000000,,,1765808297.712137
1765808297.860556,4.813140,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808297.860556,822,0,1765808297.510109,-3.176315,-3.176418,,,1765808297.833140,0.000000,0.000000,,,1765808297.809617
1765808297.900383,4.852967,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808297.900383,822,0,1765808297.510109,-3.176315,-3.176418,,,1765808297.833140,0.000000,0.000000,,,1765808297.809617
1765808297.937239,4.889823,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808297.937239,822,0,1765808297.510109,-3.176315,-3.176418,,,1765808297.926193,0.000000,0.000000,,,1765808297.809617
1765808297.968493,4.921077,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808297.968493,822,0,1765808297.510109,-3.176315,-3.176418,,,1765808297.926193,0.000000,0.000000,,,1765808297.911636
1765808298.000536,4.953120,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808298.000536,822,0,1765808297.510109,-3.176315,-3.176418,,,1765808297.926193,0.000000,0.000000,,,1765808297.911636
1765808298.044861,4.997445,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808298.044861,896,0,1765808298.010060,-3.176313,-3.176418,,,1765808298.013060,0.000000,0.000000,,,1765808298.012061
1765808298.076970,5.029555,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808298.076970,896,0,1765808298.010060,-3.176313,-3.176418,,,1765808298.013060,0.000000,0.000000,,,1765808298.012061
1765808298.107055,5.059640,8.141138,-8.667620,0.000000,0.000000,0.000000,1.444424,1765808298.107055,896,0,1765808298.010060,-3.176313,-3.176418,,,1765808298.013060,0.000000,0.000000,,,1765808298.012061
