timestamp,time_elapsed,position_x,position_y,velocity_x,velocity_y,velocity_magnitude,distance_to_boundary,timestamp_camera,fsr_analog,fsr_digital,timestamp_fsr,error_x_L,error_y_L,error_x_R,error_y_R,timestamp_geomagic,geomagic_velocity_x_L,geomagic_velocity_y_L,geomagic_velocity_x_R,geomagic_velocity_y_R,timestamp_velocity
1765807682.570697,0.023448,8.135723,-8.563050,0.854270,-0.369657,0.930819,1.347476,1765807682.570697,1023,0,1765806825.476108,,,0.000079,0.000015,1765807682.561957,,,-0.005208,0.004476,1765806556.483715
1765807682.600744,0.053495,8.135723,-8.563050,0.597989,-0.258760,0.651573,1.347476,1765807682.600744,1023,0,1765806825.476108,,,0.000079,0.000015,1765807682.561957,,,0.000000,0.000000,1765807682.548365
1765807682.644200,0.096951,8.135723,-8.563050,0.418592,-0.181132,0.456101,1.347476,1765807682.644200,1023,0,1765806825.476108,,,0.000079,0.000015,1765807682.561957,,,0.000000,0.000000,1765807682.548365
1765807682.682153,0.134904,8.135723,-8.563050,0.293014,-0.126792,0.319271,1.347476,1765807682.682153,1023,0,1765806825.476108,,,0.000079,0.000015,1765807682.561957,,,0.000000,0.000000,1765807682.548365
1765807682.711682,0.164433,8.135723,-8.563050,0.205110,-0.088755,0.223490,1.347476,1765807682.711682,1023,0,1765806825.476108,,,0.000081,0.000015,1765807682.684154,,,0.000000,0.000000,1765807682.668454
1765807682.739009,0.191760,8.135723,-8.563050,0.143577,-0.062128,0.156443,1.347476,1765807682.739009,1023,0,1765806825.476108,,,0.000081,0.000015,1765807682.684154,,,0.000000,0.000000,1765807682.668454
1765807682.788999,0.241750,8.135723,-8.563050,0.100504,-0.043490,0.109510,1.347476,1765807682.788999,1023,0,1765806825.476108,,,0.000081,0.000015,1765807682.684154,,,0.000000,0.000000,1765807682.668454
1765807682.818209,0.270960,8.135723,-8.563050,0.070353,-0.030443,0.076657,1.347476,1765807682.818209,1023,0,1765806825.476108,,,0.000079,0.000017,1765807682.793595,,,0.000000,0.000000,1765807682.769791
1765807682.848737,0.301488,8.135723,-8.563050,0.049247,-0.021310,0.053660,1.347476,1765807682.848737,1023,0,1765806825.476108,,,0.000079,0.000017,1765807682.793595,,,0.000000,0.000000,1765807682.769791
1765807682.916241,0.368992,8.135723,-8.563050,0.034473,-0.014917,0.037562,1.347476,1765807682.916241,1023,0,1765806825.476108,,,0.000079,0.000017,1765807682.885769,,,0.000000,0.000000,1765807682.870562
1765807682.958237,0.410988,8.135723,-8.563050,0.024131,-0.010442,0.026293,1.347476,1765807682.958237,1023,0,1765806825.476108,,,0.000079,0.000017,1765807682.885769,,,0.000000,0.000000,1765807682.870562
1765807683.042293,0.495044,8.135723,-8.563050,0.016892,-0.007309,0.018405,1.347476,1765807683.042293,1023,0,1765806825.476108,,,0.000079,0.000017,1765807682.993610,,,0.000000,0.000000,1765807682.973789
1765807683.080416,0.533167,8.135723,-8.563050,0.011824,-0.005117,0.012884,1.347476,1765807683.080416,1023,0,1765806825.476108,,,0.000079,0.000015,1765807683.072080,,,0.000000,0.000000,1765807682.973789
1765807683.112059,0.564810,8.135723,-8.563050,0.008277,-0.003582,0.009019,1.347476,1765807683.112059,1023,0,1765806825.476108,,,0.000079,0.000015,1765807683.072080,,,0.000000,0.000000,1765807683.072080
1765807683.142966,0.595717,8.135723,-8.563050,0.005794,-0.002507,0.006313,1.347476,1765807683.142966,1023,0,1765806825.476108,,,0.000079,0.000015,1765807683.072080,,,0.000000,0.000000,1765807683.072080
1765807683.172128,0.624879,8.135723,-8.563050,0.004056,-0.001755,0.004419,1.347476,1765807683.172128,1023,0,1765806825.476108,,,0.000079,0.000015,1765807683.072080,,,0.000000,0.000000,1765807683.072080
1765807683.204955,0.657706,8.135723,-8.563050,0.002839,-0.001228,0.003093,1.347476,1765807683.204955,1023,0,1765806825.476108,,,0.000079,0.000017,1765807683.194409,,,0.000000,0.000000,1765807683.072080
