timestamp,time_elapsed,position_x,position_y,velocity_x,velocity_y,velocity_magnitude,distance_to_boundary,timestamp_camera,fsr_analog,fsr_digital,timestamp_fsr,error_x_L,error_y_L,error_x_R,error_y_R,timestamp_geomagic,geomagic_velocity_x_L,geomagic_velocity_y_L,geomagic_velocity_x_R,geomagic_velocity_y_R,timestamp_velocity
1767462174.464445,0.029305,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462174.464445,,,,,,-0.040237,0.000292,1767462174.454697,,,0.000000,0.000000,1767462174.442155
1767462174.493933,0.058793,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462174.493933,,,,,,-0.040237,0.000292,1767462174.454697,,,0.000000,0.000000,1767462174.442155
1767462174.524862,0.089722,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462174.524862,,,,,,-0.040237,0.000292,1767462174.454697,,,0.000000,0.000000,1767462174.442155
1767462174.555846,0.120706,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462174.555846,,,,,,0.064492,-0.052493,1767462174.547827,,,0.000000,0.000000,1767462174.442155
1767462174.586215,0.151075,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462174.586215,,,,,,0.064492,-0.052493,1767462174.547827,,,1.105269,-0.560118,1767462174.536390
1767462174.617108,0.181968,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462174.617108,,,,,,0.064492,-0.052493,1767462174.547827,,,1.105269,-0.560118,1767462174.536390
1767462174.648293,0.213153,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462174.648293,,,,,,0.064492,-0.052493,1767462174.547827,,,1.105269,-0.560118,1767462174.536390
1767462174.695400,0.260259,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462174.695400,,,,,,0.062283,-0.059974,1767462174.655841,,,0.005691,-0.103674,1767462174.638269
1767462174.726652,0.291512,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462174.726652,,,,,,0.062283,-0.059974,1767462174.655841,,,0.005691,-0.103674,1767462174.638269
1767462174.759602,0.324462,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462174.759602,,,,,,0.085188,-0.050295,1767462174.749568,,,0.005691,-0.103674,1767462174.638269
1767462174.788752,0.353612,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462174.788752,,,,,,0.085188,-0.050295,1767462174.749568,,,0.231442,-0.008429,1767462174.738425
1767462174.824650,0.389510,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462174.824650,,,,,,0.085188,-0.050295,1767462174.749568,,,0.231442,-0.008429,1767462174.738425
1767462174.851115,0.415974,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462174.851115,,,,,,0.053376,-0.049914,1767462174.839837,,,0.231442,-0.008429,1767462174.738425
1767462174.886755,0.451615,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462174.886755,,,,,,0.053376,-0.049914,1767462174.839837,,,-0.086978,-0.004148,1767462174.838332
1767462174.913707,0.478567,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462174.913707,,,,,,0.053376,-0.049914,1767462174.839837,,,-0.086978,-0.004148,1767462174.838332
1767462174.951640,0.516500,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462174.951640,,,,,,0.064634,-0.039353,1767462174.940621,,,-0.086978,-0.004148,1767462174.838332
1767462174.976789,0.541649,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462174.976789,,,,,,0.064634,-0.039353,1767462174.940621,,,0.094424,0.104286,1767462174.939614
1767462175.015054,0.579913,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462175.015054,,,,,,0.064634,-0.039353,1767462174.940621,,,0.094424,0.104286,1767462174.939614
1767462175.052628,0.617488,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462175.052628,,,,,,0.064634,-0.039353,1767462174.940621,,,0.094424,0.104286,1767462174.939614
1767462175.095249,0.660109,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462175.095249,,,,,,0.086712,-0.045724,1767462175.059646,,,0.229927,-0.008079,1767462175.040609
1767462175.130830,0.695690,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462175.130830,,,,,,0.086712,-0.045724,1767462175.059646,,,0.229927,-0.008079,1767462175.040609
1767462175.164416,0.729276,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462175.164416,,,,,,0.083250,0.017559,1767462175.152882,,,0.229927,-0.008079,1767462175.040609
1767462175.191555,0.756415,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462175.191555,,,,,,0.083250,0.017559,1767462175.152882,,,0.192669,0.611639,1767462175.142854
1767462175.223663,0.788523,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462175.223663,,,,,,0.083250,0.017559,1767462175.152882,,,0.192669,0.611639,1767462175.142854
1767462175.254735,0.819595,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462175.254735,,,,,,0.066175,0.147536,1767462175.243330,,,0.192669,0.611639,1767462175.142854
1767462175.288658,0.853518,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462175.288658,,,,,,0.066175,0.147536,1767462175.243330,,,0.025705,1.350608,1767462175.242326
1767462175.317511,0.882371,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462175.317511,,,,,,0.066175,0.147536,1767462175.243330,,,0.025705,1.350608,1767462175.242326
1767462175.352343,0.917203,9.207918,-10.065055,0.000000,0.000000,0.000000,1.518851,1767462175.352343,,,,,,0.054553,0.211651,1767462175.346741,,,-0.089139,1.307810,1767462175.345235
1767462175.379767,0.944627,9.135049,-10.031093,-2.657150,1.238420,2.931574,1.606004,1767462175.379767,,,,,,0.054553,0.211651,1767462175.346741,,,-0.089139,1.307810,1767462175.345235
1767462175.415376,0.980236,9.135049,-10.031093,-1.860005,0.866894,2.052102,1.606004,1767462175.415376,,,,,,0.054553,0.211651,1767462175.346741,,,-0.089139,1.307810,1767462175.345235
1767462175.440251,1.005111,9.135049,-10.031093,-1.302003,0.606826,1.436471,1.606004,1767462175.440251,,,,,,0.054553,0.211651,1767462175.346741,,,-0.089139,1.307810,1767462175.345235
1767462175.496172,1.061032,9.135049,-10.031093,-0.911402,0.424778,1.005530,1.606004,1767462175.496172,,,,,,0.059358,0.308457,1767462175.447774,,,0.034116,1.624588,1767462175.446768
1767462175.533822,1.098682,9.135049,-10.031093,-0.637982,0.297345,0.703871,1.606004,1767462175.533822,,,,,,0.059358,0.308457,1767462175.447774,,,0.034116,1.624588,1767462175.446768
1767462175.563977,1.128837,9.135049,-10.031093,-0.446587,0.208141,0.492710,1.606004,1767462175.563977,,,,,,0.059358,0.308457,1767462175.447774,,,0.034116,1.624588,1767462175.446768
