timestamp,leftDistance,rightDistance,collisionFrames,collisionEvents,currentFPS
0.097,0.1149,0.1136,0,0,34.12
0.183,0.1149,0.1136,0,0,268.42
0.283,0.1149,0.1136,0,0,320.93
0.382,0.1149,0.1136,0,0,301.70
0.481,0.1149,0.1136,0,0,334.51
0.582,0.1149,0.1136,0,0,354.63
0.682,0.1149,0.1136,0,0,329.13
0.781,0.1149,0.1136,0,0,325.48
0.881,0.1149,0.1136,0,0,319.34
0.985,0.1149,0.1136,0,0,279.52
1.083,0.1149,0.1136,0,0,356.80
1.183,0.1149,0.1136,0,0,328.55
1.282,0.1149,0.1136,0,0,344.77
1.383,0.1149,0.1136,0,0,347.36
1.483,0.1149,0.1136,0,0,358.15
1.581,0.1149,0.1136,0,0,287.28
1.682,0.1149,0.1136,0,0,334.17
1.780,0.1149,0.1136,0,0,316.51
1.882,0.1149,0.1136,0,0,354.24
1.981,0.1149,0.1136,0,0,341.93
2.081,0.1149,0.1136,0,0,351.95
2.183,0.1149,0.1136,0,0,344.31
2.282,0.1149,0.1136,0,0,352.12
2.381,0.1149,0.1136,0,0,332.11
2.481,0.1149,0.1136,0,0,341.39
2.581,0.1149,0.1136,0,0,328.71
2.682,0.1149,0.1136,0,0,347.72
2.781,0.1149,0.1136,0,0,311.81
2.882,0.1149,0.1136,0,0,348.24
2.981,0.1149,0.1136,0,0,333.44
3.082,0.1149,0.1136,0,0,336.87
3.181,0.1149,0.1136,0,0,332.76
3.280,0.1149,0.1136,0,0,341.57
3.381,0.1149,0.1136,0,0,327.89
3.483,0.1149,0.1136,0,0,344.29
3.582,0.1149,0.1136,0,0,332.00
3.682,0.1149,0.1136,0,0,351.57
3.781,0.1149,0.1136,0,0,351.08
3.882,0.1149,0.1136,0,0,358.92
3.983,0.1149,0.1136,0,0,355.84
4.080,0.1149,0.1136,0,0,328.94
4.182,0.1149,0.1136,0,0,294.06
4.282,0.1149,0.1136,0,0,350.98
4.382,0.1149,0.1136,0,0,338.75
4.482,0.1149,0.1136,0,0,329.79
4.581,0.1149,0.1136,0,0,343.78
4.683,0.1149,0.1136,0,0,325.63
4.782,0.1149,0.1136,0,0,342.71
4.883,0.1149,0.1136,0,0,346.35
4.982,0.1149,0.1136,0,0,322.06
5.081,0.1149,0.1136,0,0,345.25
5.180,0.1149,0.1136,0,0,350.69
5.283,0.1149,0.1136,0,0,322.35
5.382,0.1149,0.1136,0,0,353.62
5.480,0.1149,0.1136,0,0,345.52
5.582,0.1149,0.1136,0,0,352.59
5.683,0.1149,0.1136,0,0,339.22
5.781,0.1149,0.1136,0,0,336.44
5.882,0.1149,0.1136,0,0,335.16
5.982,0.1149,0.1136,0,0,340.90
6.080,0.1149,0.1136,0,0,345.02
6.181,0.1149,0.1136,0,0,336.55
6.283,0.1149,0.1136,0,0,335.96
6.383,0.1149,0.1136,0,0,338.84
6.481,0.1149,0.1136,0,0,338.21
6.580,0.1149,0.1136,0,0,320.99
6.682,0.1149,0.1136,0,0,344.50
6.783,0.1149,0.1136,0,0,346.19
6.882,0.1149,0.1136,0,0,304.17
6.980,0.1149,0.1136,0,0,323.64
7.081,0.1149,0.1136,0,0,337.96
7.180,0.1149,0.1136,0,0,342.09
7.281,0.1149,0.1136,0,0,329.58
7.382,0.1149,0.1136,0,0,335.55
7.481,0.1149,0.1136,0,0,341.71
7.583,0.1149,0.1136,0,0,335.96
7.682,0.1149,0.1136,0,0,343.16
7.781,0.1149,0.1136,0,0,333.00
7.881,0.1149,0.1136,0,0,348.59
7.982,0.1149,0.1136,0,0,346.74
8.081,0.1149,0.1136,0,0,345.35
8.182,0.1149,0.1136,0,0,326.25
8.281,0.1149,0.1136,0,0,332.93
8.382,0.1149,0.1136,0,0,335.14
8.482,0.1149,0.1136,0,0,330.86
8.582,0.1149,0.1136,0,0,339.51
8.682,0.1149,0.1136,0,0,329.75
8.781,0.1149,0.1136,0,0,325.33
8.881,0.1149,0.1136,0,0,328.65
8.980,0.1149,0.1136,0,0,302.52
9.080,0.1149,0.1136,0,0,330.12
9.182,0.1149,0.1136,0,0,312.55
9.281,0.1149,0.1136,0,0,334.40
9.382,0.1149,0.1136,0,0,317.76
9.480,0.1149,0.1136,0,0,335.16
9.580,0.1149,0.1110,0,0,341.11
9.681,0.1149,0.1079,0,0,326.48
9.782,0.1149,0.1081,0,0,327.61
9.882,0.1149,0.1080,0,0,320.90
9.980,0.1149,0.1080,0,0,333.47
10.082,0.1149,0.1080,0,0,343.13
10.180,0.1149,0.1080,0,0,326.63
10.283,0.1149,0.1080,0,0,312.70
10.381,0.1149,0.1080,0,0,336.01
10.481,0.1149,0.1080,0,0,341.02
10.582,0.1149,0.1080,0,0,326.51
10.681,0.1149,0.1080,0,0,303.30
10.781,0.1149,0.1080,0,0,318.43
10.882,0.1149,0.1080,0,0,308.21
10.981,0.1149,0.1080,0,0,332.83
11.082,0.1149,0.1080,0,0,325.67
11.183,0.1149,0.1080,0,0,308.71
11.281,0.1149,0.1080,0,0,315.60
11.380,0.1149,0.1080,0,0,311.95
11.483,0.1149,0.1080,0,0,312.86
11.581,0.1149,0.1080,0,0,295.57
11.683,0.1149,0.1080,0,0,324.03
11.783,0.1149,0.1080,0,0,309.91
11.883,0.1149,0.1080,0,0,310.07
11.983,0.1149,0.1080,0,0,319.55
12.082,0.1149,0.1080,0,0,310.80
12.182,0.1149,0.1080,0,0,309.72
12.283,0.1149,0.1080,0,0,309.92
12.382,0.1149,0.1080,0,0,290.88
12.480,0.1149,0.1080,0,0,265.72
12.583,0.1149,0.1080,0,0,282.30
12.682,0.1149,0.1080,0,0,292.43
12.781,0.1149,0.1080,0,0,292.71
12.883,0.1149,0.1080,0,0,294.44
12.983,0.1149,0.1080,0,0,299.35
13.083,0.1149,0.1080,0,0,300.05
13.181,0.1149,0.1080,0,0,306.39
13.282,0.1149,0.1080,0,0,288.55
13.381,0.1149,0.1080,0,0,301.28
13.480,0.1149,0.1080,0,0,313.20
13.583,0.1149,0.1080,0,0,311.89
13.682,0.1149,0.1080,0,0,291.00
13.780,0.1149,0.1080,0,0,296.54
13.880,0.1149,0.1080,0,0,300.32
13.980,0.1149,0.1080,0,0,298.91
14.081,0.1149,0.1080,0,0,316.63
14.181,0.1149,0.1080,0,0,272.22
14.282,0.1149,0.1080,0,0,285.86
14.381,0.1149,0.1080,0,0,303.04
14.482,0.1149,0.1080,0,0,297.24
14.583,0.1149,0.1080,0,0,298.27
14.683,0.1149,0.1080,0,0,290.01
14.782,0.1149,0.1080,0,0,320.65
14.882,0.1149,0.1080,0,0,291.11
14.982,0.1149,0.1080,0,0,291.13
15.082,0.1149,0.1080,0,0,278.73
15.182,0.1149,0.1080,0,0,318.73
15.282,0.1149,0.1080,0,0,320.20
15.381,0.1149,0.1080,0,0,313.56
15.480,0.1149,0.1080,0,0,303.61
15.582,0.1149,0.1080,0,0,315.44
15.680,0.1149,0.1080,0,0,304.51
15.780,0.1149,0.1080,0,0,299.83
15.883,0.1149,0.1080,0,0,292.97
15.982,0.1149,0.1080,0,0,302.42
16.082,0.1149,0.1080,0,0,290.56
16.181,0.1149,0.1080,0,0,322.02
16.281,0.1149,0.1080,0,0,318.11
16.383,0.1149,0.1080,0,0,295.28
16.481,0.1149,0.1080,0,0,305.48
16.582,0.1149,0.1080,0,0,297.05
16.682,0.1149,0.1080,0,0,299.67
16.782,0.1149,0.1080,0,0,281.62
16.882,0.1149,0.1080,0,0,298.09
16.982,0.1149,0.1080,0,0,300.29
17.081,0.1149,0.1080,0,0,305.08
17.180,0.1149,0.1080,0,0,301.42
17.283,0.1149,0.1080,0,0,311.59
17.382,0.1149,0.1080,0,0,313.09
17.483,0.1149,0.1080,0,0,296.49
17.585,0.1149,0.1080,0,0,274.77
17.682,0.1149,0.1080,0,0,268.38
17.782,0.1149,0.1080,0,0,300.87
17.882,0.1149,0.1080,0,0,290.25
17.983,0.1149,0.1080,0,0,294.45
18.082,0.1149,0.1080,0,0,293.90
18.182,0.1149,0.1080,0,0,309.21
18.283,0.1149,0.1080,0,0,289.27
18.381,0.1149,0.1080,0,0,304.60
18.481,0.1149,0.1080,0,0,298.83
18.582,0.1149,0.1080,0,0,309.92
18.683,0.1149,0.1080,0,0,306.93
18.782,0.1149,0.1080,0,0,301.55
18.882,0.1149,0.1080,0,0,309.39
18.982,0.1149,0.1080,0,0,310.32
19.082,0.1149,0.1080,0,0,300.09
19.181,0.1149,0.1080,0,0,292.76
19.285,0.1149,0.1080,0,0,297.82
19.383,0.1149,0.1080,0,0,298.03
19.482,0.1149,0.1080,0,0,301.35
19.582,0.1149,0.1080,0,0,309.27
19.682,0.1149,0.1080,0,0,302.12
19.782,0.1149,0.1080,0,0,318.39
19.881,0.1149,0.1080,0,0,323.57
19.982,0.1149,0.1080,0,0,297.05
20.083,0.1149,0.1080,0,0,317.86
20.182,0.1149,0.1080,0,0,312.89
20.282,0.1149,0.1080,0,0,317.97
20.381,0.1149,0.1080,0,0,312.96
20.481,0.1149,0.1080,0,0,291.03
20.580,0.1149,0.1080,0,0,302.54
20.682,0.1149,0.1080,0,0,286.12
20.781,0.1149,0.1080,0,0,320.74
20.882,0.1149,0.1080,0,0,307.28
20.981,0.1149,0.1080,0,0,304.77
21.081,0.1149,0.1080,0,0,300.36
21.180,0.1149,0.1080,0,0,310.94
21.280,0.1149,0.1080,0,0,309.71
21.383,0.1149,0.1080,0,0,322.00
21.482,0.1149,0.1080,0,0,311.16
21.583,0.1149,0.1080,0,0,319.25
21.680,0.1149,0.1080,0,0,297.85
21.780,0.1149,0.1080,0,0,299.02
21.881,0.1149,0.1080,0,0,296.98
21.980,0.1149,0.1080,0,0,323.20
22.082,0.1149,0.1080,0,0,306.34
22.183,0.1149,0.1080,0,0,306.49
22.282,0.1149,0.1080,0,0,291.82
22.383,0.1149,0.1080,0,0,307.34
22.482,0.1149,0.1080,0,0,321.98
22.582,0.1149,0.1080,0,0,311.12
22.683,0.1149,0.1080,0,0,307.76
22.782,0.1149,0.1080,0,0,293.03
22.880,0.1149,0.1080,0,0,314.11
22.981,0.1149,0.1080,0,0,307.23
23.081,0.1149,0.1080,0,0,312.33
23.182,0.1149,0.1080,0,0,305.20
23.283,0.1149,0.1080,0,0,308.46
23.380,0.1149,0.1080,0,0,287.23
23.483,0.1149,0.1080,0,0,291.41
23.582,0.1149,0.1080,0,0,292.44
23.681,0.1149,0.1080,0,0,282.19
23.782,0.1149,0.1080,0,0,268.17
23.883,0.1149,0.1080,0,0,308.69
23.981,0.1149,0.1080,0,0,295.10
24.083,0.1149,0.1080,0,0,303.68
24.180,0.1149,0.1080,0,0,297.99
24.283,0.1149,0.1080,0,0,300.57
24.383,0.1149,0.1080,0,0,300.94
24.482,0.1149,0.1080,0,0,282.01
24.584,0.1149,0.1080,0,0,276.27
24.682,0.1149,0.1080,0,0,224.41
24.781,0.1149,0.1080,0,0,232.44
24.884,0.1149,0.1080,0,0,202.58
24.982,0.1149,0.1080,0,0,205.03
