timestamp,leftDistance,rightDistance,collisionFrames,collisionEvents,currentFPS
0.119,0.0974,0.0774,0,0,21.52
0.200,0.0974,0.0774,0,0,37.32
0.292,0.0974,0.0774,0,0,75.77
0.389,0.0974,0.0774,0,0,72.17
0.486,0.0974,0.0774,0,0,71.92
0.584,0.0974,0.0774,0,0,71.77
0.681,0.0974,0.0774,0,0,72.36
0.792,0.0974,0.0774,0,0,72.02
0.880,0.0974,0.0774,0,0,56.64
0.992,0.0974,0.0774,0,0,71.28
1.089,0.0974,0.0774,0,0,72.18
1.187,0.0974,0.0774,0,0,71.75
1.284,0.0974,0.0774,0,0,72.04
1.382,0.0974,0.0774,0,0,71.78
1.493,0.0974,0.0774,0,0,71.96
1.590,0.0974,0.0774,0,0,71.87
1.688,0.0974,0.0774,0,0,71.76
1.785,0.0974,0.0774,0,0,71.95
1.882,0.0974,0.0774,0,0,72.10
1.993,0.0974,0.0774,0,0,71.82
2.091,0.0974,0.0774,0,0,71.86
2.188,0.0974,0.0774,0,0,71.89
2.285,0.0974,0.0774,0,0,72.27
2.383,0.0974,0.0774,0,0,71.76
2.494,0.0974,0.0774,0,0,71.85
2.591,0.0974,0.0774,0,0,72.20
2.689,0.0974,0.0774,0,0,71.40
2.786,0.0974,0.0774,0,0,72.18
2.883,0.0974,0.0774,0,0,71.92
2.981,0.0974,0.0774,0,0,71.90
3.106,0.0974,0.0774,0,0,55.84
3.189,0.0974,0.0774,0,0,72.26
3.286,0.0974,0.0774,0,0,71.95
3.384,0.0974,0.0774,0,0,71.98
3.480,0.0974,0.0774,0,0,72.25
3.592,0.0974,0.0774,0,0,71.85
3.689,0.0974,0.0774,0,0,72.24
3.786,0.0974,0.0774,0,0,71.79
3.883,0.0974,0.0774,0,0,72.08
3.981,0.0974,0.0774,0,0,71.88
4.092,0.0974,0.0774,0,0,71.91
4.189,0.0974,0.0774,0,0,72.03
4.286,0.0974,0.0774,0,0,71.97
4.384,0.0974,0.0774,0,0,71.76
4.481,0.0974,0.0774,0,0,71.85
4.593,0.0974,0.0774,0,0,71.71
4.689,0.0974,0.0774,0,0,72.69
4.787,0.0974,0.0774,0,0,71.80
4.883,0.0974,0.0774,0,0,61.99
4.982,0.0974,0.0774,0,0,71.06
5.098,0.0974,0.0774,0,0,68.73
5.190,0.0974,0.0774,0,0,76.60
5.287,0.0974,0.0774,0,0,72.19
5.384,0.0974,0.0774,0,0,71.73
5.481,0.0974,0.0774,0,0,72.34
5.593,0.0974,0.0774,0,0,71.75
5.690,0.0974,0.0774,0,0,71.76
5.788,0.0974,0.0774,0,0,71.46
5.884,0.0974,0.0774,0,0,72.82
5.982,0.0974,0.0774,0,0,71.49
6.093,0.0974,0.0774,0,0,63.36
6.190,0.0974,0.0774,0,0,71.81
6.287,0.0974,0.0774,0,0,72.10
6.406,0.0974,0.0774,0,0,59.16
6.487,0.0974,0.0774,0,0,61.17
6.583,0.0974,0.0774,0,0,73.02
6.690,0.0974,0.0774,0,0,74.86
6.790,0.0974,0.0774,0,0,59.81
6.885,0.0974,0.0774,0,0,74.25
6.983,0.0974,0.0774,0,0,71.49
7.093,0.0974,0.0774,0,0,72.10
7.191,0.0974,0.0774,0,0,72.10
7.288,0.0974,0.0774,0,0,72.18
7.385,0.0974,0.0774,0,0,71.78
7.482,0.0974,0.0774,0,0,72.18
7.593,0.0974,0.0774,0,0,72.04
7.690,0.0974,0.0774,0,0,72.06
7.788,0.0974,0.0774,0,0,71.42
7.885,0.0974,0.0774,0,0,72.60
7.983,0.0974,0.0774,0,0,71.26
8.081,0.0974,0.0774,0,0,71.11
8.191,0.0974,0.0774,0,0,73.16
8.288,0.0974,0.0774,0,0,72.13
8.385,0.0974,0.0774,0,0,71.97
8.482,0.0974,0.0774,0,0,71.82
8.593,0.0974,0.0774,0,0,72.27
8.690,0.0974,0.0774,0,0,72.08
8.788,0.0974,0.0774,0,0,71.92
8.885,0.0974,0.0774,0,0,72.00
8.983,0.0974,0.0774,0,0,71.60
9.093,0.0974,0.0774,0,0,72.42
9.191,0.0974,0.0774,0,0,71.16
9.288,0.0974,0.0774,0,0,72.65
9.385,0.0974,0.0774,0,0,71.77
9.482,0.0974,0.0774,0,0,72.43
9.593,0.0974,0.0774,0,0,72.05
9.690,0.0974,0.0774,0,0,71.98
9.788,0.0974,0.0774,0,0,71.78
9.885,0.0974,0.0774,0,0,72.24
9.982,0.0974,0.0774,0,0,71.77
10.093,0.0974,0.0774,0,0,72.13
10.191,0.0974,0.0774,0,0,71.64
10.288,0.0974,0.0774,0,0,72.31
10.385,0.0974,0.0774,0,0,71.80
10.482,0.0974,0.0774,0,0,72.08
10.593,0.0974,0.0774,0,0,71.92
10.691,0.0974,0.0774,0,0,71.77
10.788,0.0974,0.0774,0,0,72.38
10.885,0.0974,0.0774,0,0,72.05
10.983,0.0974,0.0774,0,0,71.27
11.093,0.0974,0.0774,0,0,72.76
11.191,0.0974,0.0774,0,0,71.74
11.288,0.0974,0.0774,0,0,72.15
11.385,0.0974,0.0774,0,0,71.76
11.483,0.0974,0.0774,0,0,71.82
11.593,0.0974,0.0774,0,0,72.29
11.691,0.0974,0.0774,0,0,71.96
11.788,0.0974,0.0774,0,0,71.80
11.885,0.0974,0.0774,0,0,72.29
11.982,0.0974,0.0774,0,0,71.75
12.093,0.0974,0.0774,0,0,72.12
12.191,0.0974,0.0774,0,0,71.45
12.288,0.0974,0.0774,0,0,72.57
12.385,0.0974,0.0774,0,0,71.97
12.482,0.0974,0.0774,0,0,72.20
12.593,0.0974,0.0774,0,0,71.81
12.691,0.0974,0.0774,0,0,72.11
12.788,0.0974,0.0774,0,0,71.91
12.885,0.0974,0.0774,0,0,72.08
12.982,0.0974,0.0774,0,0,71.93
13.094,0.0974,0.0774,0,0,71.90
13.191,0.0974,0.0774,0,0,72.16
13.288,0.0974,0.0774,0,0,72.06
13.385,0.0974,0.0774,0,0,71.92
13.482,0.0974,0.0774,0,0,72.07
13.593,0.0974,0.0774,0,0,72.09
13.691,0.0974,0.0774,0,0,71.89
13.791,0.0974,0.0774,0,0,69.35
13.885,0.0974,0.0774,0,0,75.06
13.982,0.0974,0.0774,0,0,71.65
14.093,0.0974,0.0774,0,0,72.31
14.191,0.0974,0.0774,0,0,71.78
14.287,0.0974,0.0774,0,0,72.22
14.385,0.0974,0.0774,0,0,71.42
14.483,0.0974,0.0774,0,0,71.98
14.593,0.0974,0.0774,0,0,63.36
14.691,0.0974,0.0774,0,0,71.96
14.788,0.0974,0.0774,0,0,72.08
14.885,0.0974,0.0774,0,0,72.03
14.982,0.0974,0.0774,0,0,71.87
15.093,0.0974,0.0774,0,0,72.07
15.191,0.0974,0.0774,0,0,71.76
15.288,0.0974,0.0774,0,0,72.28
15.385,0.0974,0.0774,0,0,71.99
15.482,0.0974,0.0774,0,0,72.12
15.593,0.0974,0.0774,0,0,72.04
15.690,0.0974,0.0774,0,0,71.94
15.788,0.0974,0.0774,0,0,71.81
15.885,0.0974,0.0774,0,0,71.95
15.982,0.0974,0.0774,0,0,71.92
16.093,0.0974,0.0774,0,0,72.23
16.191,0.0974,0.0774,0,0,71.76
16.287,0.0974,0.0774,0,0,72.32
16.385,0.0974,0.0774,0,0,71.83
16.482,0.0974,0.0774,0,0,72.13
16.593,0.0974,0.0774,0,0,71.86
16.690,0.0974,0.0774,0,0,72.15
16.788,0.0974,0.0774,0,0,71.98
16.884,0.0974,0.0774,0,0,72.21
16.982,0.0974,0.0774,0,0,71.80
17.093,0.0974,0.0774,0,0,72.10
17.190,0.0974,0.0774,0,0,71.84
17.287,0.0974,0.0774,0,0,72.20
17.385,0.0974,0.0774,0,0,71.74
17.482,0.0974,0.0774,0,0,72.12
17.593,0.0974,0.0774,0,0,72.10
17.691,0.0974,0.0774,0,0,71.61
17.788,0.0974,0.0774,0,0,72.23
17.884,0.0974,0.0774,0,0,72.23
17.982,0.0974,0.0774,0,0,71.68
18.093,0.0974,0.0774,0,0,72.27
18.190,0.0974,0.0774,0,0,71.66
18.287,0.0974,0.0774,0,0,72.21
18.385,0.0974,0.0774,0,0,71.90
18.482,0.0974,0.0774,0,0,72.23
18.593,0.0974,0.0774,0,0,71.76
18.690,0.0974,0.0774,0,0,72.15
18.788,0.0974,0.0774,0,0,71.80
18.885,0.0974,0.0774,0,0,72.26
18.982,0.0974,0.0774,0,0,71.86
19.093,0.0974,0.0774,0,0,72.00
19.190,0.0974,0.0774,0,0,72.20
19.287,0.0974,0.0774,0,0,72.02
19.385,0.0974,0.0774,0,0,71.81
19.510,0.0974,0.0774,0,0,56.02
19.593,0.0974,0.0774,0,0,72.13
19.690,0.0974,0.0774,0,0,71.97
19.787,0.0974,0.0774,0,0,71.92
19.884,0.0974,0.0774,0,0,72.14
19.982,0.0974,0.0774,0,0,71.60
20.093,0.0974,0.0774,0,0,72.29
20.190,0.0974,0.0774,0,0,71.87
20.287,0.0974,0.0774,0,0,72.11
20.385,0.0974,0.0774,0,0,71.52
20.482,0.0974,0.0774,0,0,51.85
20.593,0.0974,0.0774,0,0,71.78
20.690,0.0974,0.0774,0,0,72.41
20.787,0.0974,0.0774,0,0,71.69
20.885,0.0974,0.0774,0,0,72.00
20.982,0.0974,0.0774,0,0,71.85
21.093,0.0974,0.0774,0,0,71.81
21.190,0.0974,0.0774,0,0,72.37
21.288,0.0974,0.0774,0,0,71.92
21.385,0.0974,0.0774,0,0,72.01
21.482,0.0974,0.0774,0,0,71.95
21.593,0.0974,0.0774,0,0,72.18
21.690,0.0974,0.0774,0,0,72.02
21.787,0.0974,0.0774,0,0,71.95
21.885,0.0974,0.0774,0,0,72.04
21.982,0.0974,0.0774,0,0,71.74
22.093,0.0974,0.0774,0,0,72.28
22.190,0.0974,0.0774,0,0,71.90
22.287,0.0974,0.0774,0,0,72.00
22.385,0.0974,0.0774,0,0,71.69
22.482,0.0974,0.0774,0,0,72.20
22.593,0.0974,0.0774,0,0,71.97
22.690,0.0974,0.0774,0,0,72.33
22.787,0.0974,0.0774,0,0,71.88
22.884,0.0974,0.0774,0,0,72.21
22.982,0.0974,0.0774,0,0,71.54
23.093,0.0974,0.0774,0,0,72.28
23.190,0.0974,0.0774,0,0,72.08
23.287,0.0974,0.0774,0,0,71.94
23.385,0.0974,0.0774,0,0,71.89
23.482,0.0974,0.0774,0,0,71.94
23.593,0.0974,0.0774,0,0,72.08
23.690,0.0974,0.0774,0,0,72.17
23.788,0.0974,0.0774,0,0,71.59
23.884,0.0974,0.0774,0,0,72.36
23.982,0.0974,0.0774,0,0,71.84
24.093,0.0974,0.0774,0,0,72.11
24.190,0.0974,0.0774,0,0,71.86
24.287,0.0974,0.0774,0,0,72.20
24.385,0.0974,0.0774,0,0,71.83
24.482,0.0974,0.0774,0,0,71.96
24.593,0.0974,0.0774,0,0,71.88
24.690,0.0974,0.0774,0,0,72.37
24.787,0.0974,0.0774,0,0,71.80
24.885,0.0974,0.0774,0,0,72.05
24.982,0.0974,0.0774,0,0,71.91
25.096,0.0974,0.0774,0,0,70.39
25.190,0.0974,0.0774,0,0,74.33
25.287,0.0974,0.0774,0,0,71.98
25.384,0.0974,0.0774,0,0,71.79
25.481,0.0974,0.0774,0,0,72.22
25.593,0.0974,0.0774,0,0,71.97
25.690,0.0974,0.0774,0,0,72.06
25.787,0.0974,0.0774,0,0,71.85
25.884,0.0974,0.0774,0,0,71.98
25.982,0.0974,0.0774,0,0,71.94
26.093,0.0974,0.0774,0,0,71.95
26.190,0.0974,0.0774,0,0,72.06
26.287,0.0974,0.0774,0,0,71.90
26.384,0.0974,0.0774,0,0,72.18
26.481,0.0974,0.0774,0,0,72.05
26.593,0.0974,0.0774,0,0,71.97
26.690,0.0974,0.0774,0,0,72.19
26.787,0.0974,0.0774,0,0,71.73
26.884,0.0974,0.0774,0,0,72.09
26.982,0.0974,0.0774,0,0,71.55
27.093,0.0974,0.0774,0,0,72.06
27.190,0.0974,0.0774,0,0,72.43
27.287,0.0974,0.0774,0,0,72.02
27.385,0.0974,0.0774,0,0,71.75
27.485,0.0974,0.0774,0,0,69.66
27.592,0.0974,0.0774,0,0,74.47
27.690,0.0974,0.0774,0,0,71.86
27.787,0.0974,0.0774,0,0,71.71
27.884,0.0974,0.0774,0,0,72.35
27.982,0.0974,0.0774,0,0,71.72
28.093,0.0974,0.0774,0,0,72.22
28.190,0.0974,0.0774,0,0,71.54
28.287,0.0974,0.0774,0,0,72.53
28.384,0.0974,0.0774,0,0,71.83
28.482,0.0974,0.0774,0,0,72.09
28.593,0.0974,0.0774,0,0,71.86
28.690,0.0974,0.0774,0,0,72.23
28.787,0.0974,0.0774,0,0,71.76
28.884,0.0974,0.0774,0,0,72.13
28.982,0.0974,0.0774,0,0,71.83
29.093,0.0974,0.0774,0,0,72.09
29.190,0.0974,0.0774,0,0,71.72
29.287,0.0974,0.0774,0,0,72.36
29.384,0.0974,0.0774,0,0,71.94
29.482,0.0974,0.0774,0,0,71.94
29.593,0.0974,0.0774,0,0,72.09
29.690,0.0974,0.0774,0,0,72.12
29.787,0.0974,0.0774,0,0,71.73
29.885,0.0974,0.0774,0,0,72.01
29.982,0.0974,0.0774,0,0,71.83
30.093,0.0974,0.0774,0,0,72.19
