timestamp,leftDistance,rightDistance,collisionFrames,collisionEvents,currentFPS
0.089,0.1149,0.1136,0,0,36.55
0.188,0.1149,0.1136,0,0,81.57
0.289,0.1149,0.1136,0,0,59.14
0.381,0.1149,0.1136,0,0,87.21
0.489,0.1149,0.1136,0,0,176.14
0.582,0.1149,0.1136,0,0,182.43
0.683,0.1149,0.1136,0,0,226.12
0.782,0.1149,0.1136,0,0,203.50
0.881,0.1149,0.1136,0,0,211.77
0.981,0.1149,0.1136,0,0,208.95
1.094,0.1149,0.1136,0,0,186.20
1.185,0.1149,0.1136,0,0,88.42
1.280,0.1149,0.1136,0,0,209.11
1.381,0.1149,0.1136,0,0,229.52
1.481,0.1149,0.1136,0,0,219.31
1.580,0.1149,0.1136,0,0,221.62
1.682,0.1149,0.1136,0,0,245.85
1.781,0.1149,0.1136,0,0,222.33
1.882,0.1149,0.1136,0,0,246.35
1.984,0.1149,0.1136,0,0,234.98
2.080,0.1149,0.1136,0,0,228.93
2.181,0.1149,0.1136,0,0,218.38
2.282,0.1149,0.1136,0,0,237.44
2.382,0.1149,0.1136,0,0,230.06
2.483,0.1149,0.1136,0,0,247.80
2.580,0.1149,0.1136,0,0,237.43
2.681,0.1149,0.1136,0,0,238.72
2.783,0.1149,0.1136,0,0,253.03
2.883,0.1149,0.1136,0,0,231.44
2.983,0.1149,0.1136,0,0,239.50
3.083,0.1149,0.1136,0,0,249.42
3.182,0.1149,0.1136,0,0,233.03
3.283,0.1149,0.1136,0,0,237.47
3.381,0.1149,0.1136,0,0,224.30
3.483,0.1149,0.1136,0,0,225.47
3.582,0.1149,0.1136,0,0,232.98
3.681,0.1149,0.1136,0,0,241.24
3.783,0.1149,0.1136,0,0,225.09
3.880,0.1149,0.1136,0,0,236.86
3.983,0.1149,0.1136,0,0,243.49
4.082,0.1149,0.1136,0,0,241.75
4.181,0.1149,0.1136,0,0,224.33
4.284,0.1149,0.1136,0,0,261.72
4.382,0.1149,0.1136,0,0,234.39
4.480,0.1149,0.1136,0,0,243.88
4.584,0.1149,0.1136,0,0,230.30
4.682,0.1149,0.1136,0,0,245.70
4.784,0.1149,0.1136,0,0,226.77
4.883,0.1149,0.1136,0,0,230.78
4.982,0.1149,0.1136,0,0,233.27
5.083,0.1149,0.1136,0,0,246.07
5.183,0.1149,0.1136,0,0,229.91
5.282,0.1149,0.1136,0,0,244.05
5.380,0.1149,0.1136,0,0,244.18
5.481,0.1149,0.1136,0,0,227.04
5.583,0.1149,0.1136,0,0,235.71
5.683,0.1149,0.1136,0,0,239.32
5.782,0.1149,0.1136,0,0,232.42
5.881,0.1149,0.1136,0,0,242.26
5.983,0.1149,0.1136,0,0,215.77
6.082,0.1149,0.1136,0,0,253.85
6.182,0.1149,0.1136,0,0,229.91
6.283,0.1149,0.1136,0,0,247.28
6.381,0.1149,0.1136,0,0,234.63
6.483,0.1149,0.1136,0,0,254.31
6.580,0.1149,0.1136,0,0,237.04
6.682,0.1149,0.1136,0,0,254.65
6.781,0.1149,0.1136,0,0,244.75
6.880,0.1149,0.1136,0,0,241.17
6.984,0.1149,0.1136,0,0,241.09
7.083,0.1149,0.1136,0,0,230.68
7.182,0.1149,0.1136,0,0,233.84
7.281,0.1149,0.1136,0,0,242.12
7.380,0.1149,0.1136,0,0,231.48
7.484,0.1149,0.1136,0,0,222.30
7.581,0.1149,0.1136,0,0,226.85
7.682,0.1149,0.1136,0,0,246.94
7.781,0.1149,0.1136,0,0,232.11
7.880,0.1149,0.1136,0,0,241.94
7.981,0.1149,0.1136,0,0,238.99
8.083,0.1149,0.1136,0,0,225.31
8.181,0.1149,0.1136,0,0,235.06
8.280,0.1149,0.1136,0,0,251.29
8.383,0.1149,0.1136,0,0,232.52
8.480,0.1149,0.1136,0,0,237.24
8.584,0.1149,0.1136,0,0,232.08
8.683,0.1149,0.1136,0,0,241.88
8.781,0.1149,0.1136,0,0,245.40
8.884,0.1149,0.1136,0,0,243.07
8.983,0.1149,0.1136,0,0,241.31
9.084,0.1149,0.1136,0,0,248.73
9.181,0.1149,0.1136,0,0,247.25
9.282,0.1149,0.1136,0,0,236.46
9.381,0.1149,0.1136,0,0,233.65
9.484,0.1149,0.1136,0,0,231.92
9.582,0.1149,0.1136,0,0,234.56
9.682,0.1149,0.1136,0,0,250.33
9.782,0.1149,0.1136,0,0,219.88
