timestamp,leftDistance,rightDistance,collisionFrames,collisionEvents,currentFPS
0.136,0.1149,0.1136,0,0,19.26
0.194,0.1149,0.1136,0,0,69.15
0.291,0.1149,0.1136,0,0,72.20
0.388,0.1149,0.1136,0,0,72.01
0.485,0.1149,0.1136,0,0,72.27
0.582,0.1149,0.1136,0,0,72.19
0.693,0.1149,0.1136,0,0,71.69
0.790,0.1149,0.1136,0,0,72.28
0.935,0.1149,0.1136,0,0,41.48
0.996,0.1149,0.1136,0,0,32.76
1.082,0.1149,0.1136,0,0,34.89
1.196,0.1149,0.1136,0,0,35.08
1.306,0.1149,0.1136,0,0,36.23
1.391,0.1149,0.1136,0,0,35.50
1.502,0.1149,0.1136,0,0,36.03
1.586,0.1149,0.1136,0,0,35.78
1.696,0.1149,0.1136,0,0,36.04
1.808,0.1149,0.1136,0,0,35.99
1.892,0.1149,0.1136,0,0,35.72
2.002,0.1149,0.1136,0,0,36.09
2.086,0.1149,0.1136,0,0,35.84
2.197,0.1149,0.1136,0,0,36.07
2.280,0.1149,0.1136,0,0,36.08
2.391,0.1149,0.1136,0,0,36.06
2.502,0.1149,0.1136,0,0,35.93
2.587,0.1149,0.1136,0,0,47.26
2.686,0.1149,0.1136,0,0,70.53
2.783,0.1149,0.1136,0,0,72.43
2.882,0.1149,0.1136,0,0,70.62
2.993,0.1149,0.1136,0,0,72.34
3.090,0.1149,0.1136,0,0,72.12
3.186,0.1149,0.1136,0,0,72.54
3.284,0.1149,0.1136,0,0,71.49
3.382,0.1149,0.1136,0,0,71.71
3.771,0.1149,0.1136,0,0,12.86
3.808,0.1149,0.1136,0,0,26.89
3.822,0.1149,0.1136,0,0,70.26
3.831,0.1149,0.1136,0,0,106.76
3.886,0.1149,0.1136,0,0,73.65
3.983,0.1149,0.1136,0,0,71.98
4.080,0.1149,0.1136,0,0,71.81
4.191,0.1149,0.1136,0,0,72.27
4.289,0.1149,0.1136,0,0,71.62
4.386,0.1149,0.1136,0,0,72.10
4.484,0.1149,0.1136,0,0,71.65
4.580,0.1149,0.1136,0,0,72.35
4.692,0.1149,0.1136,0,0,71.48
4.789,0.1149,0.1136,0,0,72.26
4.887,0.1149,0.1136,0,0,71.66
4.984,0.1149,0.1136,0,0,72.11
5.082,0.1149,0.1136,0,0,71.76
5.192,0.1149,0.1136,0,0,72.31
5.290,0.1149,0.1136,0,0,71.19
5.386,0.1149,0.1136,0,0,72.92
5.484,0.1149,0.1136,0,0,72.11
5.581,0.1149,0.1136,0,0,71.97
