timestamp,leftDistance,rightDistance,collisionFrames,collisionEvents,currentFPS
0.092,0.0974,0.0774,0,0,26.78
0.18,0.0974,0.0774,0,0,90.67
0.287,0.0974,0.0774,0,0,122.11
0.384,0.0974,0.0774,0,0,113.26
0.488,0.0974,0.0774,0,0,115.58
0.581,0.0974,0.0774,0,0,150.12
0.681,0.0974,0.0774,0,0,140.53
0.784,0.0974,0.0774,0,0,135.2
0.886,0.0974,0.0774,0,0,137.57
0.984,0.0974,0.0774,0,0,142.53
1.083,0.0974,0.0774,0,0,131.86
1.183,0.0974,0.0774,0,0,139.36
1.282,0.0974,0.0774,0,0,151.21
1.381,0.0974,0.0774,0,0,151.88
1.482,0.0974,0.0774,0,0,148.26
1.584,0.0974,0.0774,0,0,137.39
1.686,0.0974,0.0774,0,0,137.65
1.782,0.0974,0.0774,0,0,145.37
1.884,0.0974,0.0774,0,0,156.94
1.986,0.0974,0.0774,0,0,147.9
2.085,0.0974,0.0774,0,0,130.51
2.182,0.0974,0.0774,0,0,143.88
2.383,0.0974,0.0774,0,0,49.95
2.447,0.0974,0.0774,0,0,15.5
2.487,0.0974,0.0774,0,0,101.71
2.581,0.0974,0.0774,0,0,106
2.68,0.0974,0.0774,0,0,140.75
2.785,0.0974,0.0774,0,0,143.22
2.886,0.0974,0.0774,0,0,138.65
2.98,0.0974,0.0774,0,0,148.62
3.084,0.0974,0.0774,0,0,144.9
3.185,0.0974,0.0774,0,0,137.91
3.287,0.0974,0.0774,0,0,117.54
3.384,0.0974,0.0774,0,0,134.6
3.48,0.0974,0.0774,0,0,145.47
3.584,0.0974,0.0774,0,0,134.66
3.686,0.0974,0.0774,0,0,137.85
3.784,0.0974,0.0774,0,0,142.69
3.884,0.0974,0.0774,0,0,139.62
3.98,0.0974,0.0774,0,0,135.29
4.088,0.0974,0.0774,0,0,130.46
4.183,0.0974,0.0774,0,0,147.3
4.283,0.0974,0.0774,0,0,149.91
4.384,0.0974,0.0774,0,0,147.27
4.485,0.0974,0.0774,0,0,139.74
4.582,0.0974,0.0774,0,0,144.26
4.685,0.0974,0.0774,0,0,145.78
4.784,0.0974,0.0774,0,0,131.38
4.886,0.0974,0.0774,0,0,136.16
4.98,0.0974,0.0774,0,0,138.52
5.087,0.0974,0.0774,0,0,149.23
5.18,0.0974,0.0774,0,0,140
5.286,0.0974,0.0774,0,0,141.9
5.384,0.0974,0.0774,0,0,153.41
5.487,0.0974,0.0774,0,0,155.68
5.586,0.0974,0.0774,0,0,151.53
5.686,0.0974,0.0774,0,0,139.24
5.784,0.0974,0.0774,0,0,132.66
5.881,0.0974,0.0774,0,0,144.49
5.986,0.0974,0.0774,0,0,114.57
6.087,0.0974,0.0774,0,0,137.7
6.185,0.0974,0.0774,0,0,154.22
6.283,0.0974,0.0774,0,0,152.44
6.384,0.0974,0.0774,0,0,138.91
6.487,0.0974,0.0774,0,0,126.06
6.585,0.0974,0.0774,0,0,132.55
6.683,0.0974,0.0774,0,0,152.83
6.784,0.0974,0.0774,0,0,149.33
