timestamp,leftDistance,rightDistance,collisionFrames,collisionEvents,currentFPS
0.086,0.0974,0.0774,0,0,47.35
0.182,0.0974,0.0774,0,0,154.91
0.281,0.0974,0.0774,0,0,162.4
0.381,0.0974,0.0774,0,0,139.28
0.484,0.0974,0.0774,0,0,155.35
0.582,0.0974,0.0774,0,0,143.29
0.685,0.0974,0.0774,0,0,145.45
0.784,0.0974,0.0774,0,0,162.54
0.884,0.0974,0.0774,0,0,169.97
0.981,0.0974,0.0774,0,0,175.59
1.08,0.0974,0.0774,0,0,170.38
1.183,0.0974,0.0774,0,0,156.12
1.285,0.0974,0.0774,0,0,157.05
1.385,0.0974,0.0774,0,0,159.69
1.48,0.0974,0.0774,0,0,157.25
1.581,0.0974,0.0774,0,0,129.13
1.682,0.0974,0.0774,0,0,128.26
1.785,0.0974,0.0774,0,0,126.92
1.883,0.0974,0.0774,0,0,132.6
1.984,0.0974,0.0774,0,0,137.81
2.082,0.0974,0.0774,0,0,133.13
2.181,0.0974,0.0774,0,0,131.05
2.286,0.0974,0.0774,0,0,143.75
2.385,0.0974,0.0774,0,0,150.81
2.486,0.0974,0.0774,0,0,148.51
2.583,0.0974,0.0774,0,0,133.62
2.686,0.0974,0.0774,0,0,126.78
2.785,0.0974,0.0774,0,0,141.79
2.882,0.0974,0.0774,0,0,154.77
2.983,0.0974,0.0774,0,0,158.14
3.085,0.0974,0.0774,0,0,156.84
3.185,0.0974,0.0774,0,0,149.25
3.281,0.0974,0.0774,0,0,115.31
3.381,0.0974,0.0774,0,0,109.08
3.491,0.0974,0.0774,0,0,91.58
3.588,0.0974,0.0774,0,0,112.95
3.686,0.0974,0.0774,0,0,102.42
3.783,0.0974,0.0774,0,0,113.36
3.882,0.0974,0.0774,0,0,120.87
3.984,0.0974,0.0774,0,0,137.44
4.083,0.0974,0.0774,0,0,150.7
4.186,0.0974,0.0774,0,0,155.23
4.283,0.0974,0.0774,0,0,134.02
4.382,0.0974,0.0774,0,0,141.39
4.481,0.0974,0.0774,0,0,131.97
4.583,0.0974,0.0774,0,0,136.56
4.687,0.0974,0.0774,0,0,134.86
4.787,0.0974,0.0774,0,0,120.79
4.881,0.0974,0.0774,0,0,149.16
4.987,0.0974,0.0774,0,0,150.77
5.084,0.0974,0.0774,0,0,123.89
5.19,0.0974,0.0774,0,0,113.14
5.282,0.0974,0.0774,0,0,107.75
5.385,0.0974,0.0774,0,0,136.84
5.485,0.0974,0.0774,0,0,158.97
5.582,0.0974,0.0774,0,0,155.33
5.685,0.0974,0.0774,0,0,154.54
5.784,0.0974,0.0774,0,0,162.56
5.885,0.0974,0.0774,0,0,158.79
5.982,0.0974,0.0774,0,0,154.67
6.08,0.0974,0.0774,0,0,162.24
6.186,0.0974,0.0774,0,0,170.04
6.282,0.0974,0.0774,0,0,146.38
6.385,0.0974,0.0774,0,0,155.45
6.485,0.0974,0.0774,0,0,150.12
6.586,0.0974,0.0774,0,0,148.56
6.686,0.0974,0.0774,0,0,149.6
6.783,0.0974,0.0774,0,0,143.69
6.889,0.0974,0.0774,0,0,142
6.981,0.0974,0.0774,0,0,151.54
7.08,0.0974,0.0774,0,0,161.26
7.184,0.0974,0.0774,0,0,174.15
7.282,0.0974,0.0774,0,0,173.22
7.385,0.0974,0.0774,0,0,165.4
7.482,0.0974,0.0774,0,0,164.58
7.582,0.0974,0.0774,0,0,170.05
7.682,0.0974,0.0774,0,0,169.75
7.783,0.0974,0.0774,0,0,177.86
7.885,0.0974,0.0774,0,0,166.41
7.984,0.0974,0.0774,0,0,161.94
8.082,0.0974,0.0774,0,0,163.71
8.183,0.0974,0.0774,0,0,177.76
8.285,0.0974,0.0774,0,0,177.3
8.384,0.0974,0.0774,0,0,181.55
8.481,0.0974,0.0774,0,0,174.8
8.582,0.0974,0.0774,0,0,178.03
8.684,0.0974,0.0774,0,0,176.51
8.782,0.0974,0.0774,0,0,173.52
8.881,0.0974,0.0774,0,0,172.52
8.984,0.0974,0.0774,0,0,174.82
9.081,0.0974,0.0774,0,0,174.17
9.183,0.0974,0.0774,0,0,176.67
9.281,0.0974,0.0774,0,0,174.58
9.381,0.0974,0.0774,0,0,168.89
9.482,0.0974,0.0774,0,0,169.36
9.582,0.0974,0.0774,0,0,180.22
9.683,0.0974,0.0774,0,0,178.14
9.784,0.0974,0.0774,0,0,177.74
9.884,0.0974,0.0774,0,0,170.35
9.984,0.0974,0.0774,0,0,179.5
10.083,0.0974,0.0774,0,0,180.94
10.183,0.0974,0.0774,0,0,180.61
10.284,0.0974,0.0774,0,0,178.63
10.384,0.0974,0.0774,0,0,180.23
10.48,0.0974,0.0774,0,0,175.77
10.585,0.0974,0.0774,0,0,171.59
10.682,0.0974,0.0774,0,0,164.9
10.784,0.0974,0.0774,0,0,177.2
10.884,0.0974,0.0774,0,0,180.69
10.984,0.0974,0.0774,0,0,179.57
11.083,0.0974,0.0774,0,0,180.6
11.184,0.0974,0.0774,0,0,178.34
11.284,0.0974,0.0774,0,0,180.22
11.383,0.0974,0.0774,0,0,182.02
11.485,0.0974,0.0774,0,0,177.21
11.585,0.0974,0.0774,0,0,179.57
11.685,0.0974,0.0774,0,0,169.62
11.782,0.0974,0.0774,0,0,164.83
11.882,0.0974,0.0774,0,0,181.27
11.982,0.0974,0.0774,0,0,178.52
12.081,0.0974,0.0774,0,0,182.54
12.184,0.0974,0.0774,0,0,184.39
12.281,0.0974,0.0774,0,0,186.17
12.38,0.0974,0.0774,0,0,180.88
12.481,0.0974,0.0774,0,0,178.52
12.584,0.0974,0.0774,0,0,174.39
12.682,0.0974,0.0774,0,0,173.51
12.782,0.0974,0.0774,0,0,181.3
12.882,0.0974,0.0774,0,0,169.51
12.981,0.0974,0.0774,0,0,160.86
13.082,0.0974,0.0774,0,0,177.98
13.182,0.0974,0.0774,0,0,181.31
13.282,0.0974,0.0774,0,0,180.06
13.382,0.0974,0.0774,0,0,178.75
13.486,0.0974,0.0774,0,0,173.81
13.584,0.0974,0.0774,0,0,173.38
13.681,0.0974,0.0774,0,0,175.14
13.782,0.0974,0.0774,0,0,178.11
13.885,0.0974,0.0774,0,0,175.23
13.981,0.0974,0.0774,0,0,176.62
14.081,0.0974,0.0774,0,0,170.38
14.183,0.0974,0.0774,0,0,167.13
14.284,0.0974,0.0774,0,0,176.89
14.385,0.0974,0.0774,0,0,179.09
14.481,0.0974,0.0774,0,0,165.6
14.583,0.0974,0.0774,0,0,187.96
14.684,0.0974,0.0774,0,0,177.14
14.785,0.0974,0.0774,0,0,179.04
14.881,0.0974,0.0774,0,0,177.17
14.984,0.0974,0.0774,0,0,173.49
15.084,0.0974,0.0774,0,0,170.9
15.184,0.0974,0.0774,0,0,179.9
15.284,0.0974,0.0774,0,0,169.39
15.384,0.0974,0.0774,0,0,160.09
15.483,0.0974,0.0774,0,0,171.88
15.585,0.0974,0.0774,0,0,176.2
15.685,0.0974,0.0774,0,0,181.06
15.781,0.0974,0.0774,0,0,176.29
15.884,0.0974,0.0774,0,0,183.94
15.981,0.0974,0.0774,0,0,175.82
16.085,0.0974,0.0774,0,0,183.47
16.181,0.0974,0.0774,0,0,176.8
16.282,0.0974,0.0774,0,0,177.83
16.383,0.0974,0.0774,0,0,168.3
16.484,0.0974,0.0774,0,0,168.27
16.583,0.0974,0.0774,0,0,152.04
16.682,0.0974,0.0774,0,0,150.43
16.785,0.0974,0.0774,0,0,175.97
16.884,0.0974,0.0774,0,0,151.78
16.982,0.0974,0.0774,0,0,142.16
17.084,0.0974,0.0774,0,0,147.1
17.182,0.0974,0.078,0,0,143.37
17.285,0.0969,0.0788,0,0,145.24
17.381,0.0959,0.0793,0,0,145.44
17.482,0.0946,0.0804,0,0,159.1
17.583,0.0912,0.0812,0,0,167.66
17.683,0.0889,0.0825,0,0,159.95
17.785,0.0881,0.0832,0,0,156.97
17.881,0.0833,0.0832,0,0,155.79
17.985,0.0792,0.0832,0,0,173.66
18.082,0.079,0.0823,0,0,174.62
18.184,0.0785,0.0781,0,0,177.77
18.281,0.0768,0.0748,0,0,173.94
18.38,0.0769,0.0727,0,0,171.66
18.482,0.0769,0.0717,0,0,167.8
18.582,0.0769,0.0712,0,0,180.23
18.685,0.0769,0.0709,0,0,174.25
18.781,0.0769,0.0707,0,0,177.2
18.881,0.0769,0.0704,0,0,169.13
18.984,0.0769,0.07,0,0,166.26
19.081,0.0769,0.0696,0,0,174.55
19.183,0.0761,0.0694,0,0,175.75
19.281,0.0728,0.0692,0,0,175.03
19.384,0.0733,0.069,0,0,173.45
19.485,0.0719,0.0688,0,0,168.33
19.581,0.0716,0.0686,0,0,177.37
19.68,0.0713,0.0684,0,0,171.21
19.781,0.0702,0.0683,0,0,159.95
19.884,0.0694,0.0683,0,0,164.03
19.983,0.07,0.0682,0,0,172.61
20.084,0.0697,0.0681,0,0,167.34
20.182,0.0693,0.0679,0,0,163.09
20.284,0.0691,0.0676,0,0,176.32
20.385,0.0691,0.0673,0,0,169.23
20.485,0.0691,0.0671,0,0,169.7
20.582,0.0691,0.067,0,0,176.12
20.681,0.0691,0.067,0,0,181.03
20.783,0.0691,0.0669,0,0,176.82
20.885,0.0691,0.0668,0,0,175.91
20.982,0.0697,0.0667,0,0,175.65
21.083,0.0697,0.0667,0,0,178.46
21.185,0.0698,0.0665,0,0,175.85
21.281,0.0697,0.0663,0,0,167.07
21.384,0.0697,0.0662,0,0,155.09
21.483,0.0695,0.066,0,0,162.52
21.584,0.0699,0.0653,0,0,158.37
21.68,0.0708,0.065,0,0,175.68
21.781,0.072,0.0648,0,0,178.35
21.884,0.073,0.0647,0,0,175.77
21.983,0.0728,0.0647,0,0,180.98
22.084,0.0729,0.0646,0,0,177.89
22.185,0.0727,0.0644,0,0,179.12
22.282,0.0723,0.0642,0,0,174.8
22.381,0.0722,0.0642,0,0,172.54
22.481,0.0722,0.0641,0,0,159.9
22.583,0.0722,0.064,0,0,165.5
22.682,0.0722,0.0639,0,0,181.98
22.782,0.0722,0.0636,0,0,179.67
22.882,0.0722,0.0631,0,0,180.65
22.983,0.0722,0.0627,0,0,179.03
23.083,0.0722,0.0625,0,0,178.82
23.18,0.0722,0.0622,0,0,175.58
23.282,0.0723,0.0618,0,0,175.78
23.381,0.0723,0.0612,0,0,163.19
23.486,0.0722,0.0607,0,0,170.34
23.583,0.0708,0.0604,0,0,176.52
23.684,0.0694,0.0603,0,0,168.05
23.781,0.0684,0.0603,0,0,164.76
23.881,0.0672,0.0603,0,0,180.37
23.984,0.0653,0.0603,0,0,174.56
24.08,0.0644,0.0602,0,0,175.86
24.183,0.0629,0.0602,0,0,175.97
24.284,0.0621,0.0602,0,0,167.43
24.383,0.0596,0.0602,0,0,181.41
24.485,0.0587,0.0601,0,0,177.63
24.582,0.0582,0.0601,0,0,175.35
24.681,0.0565,0.0602,0,0,181.51
24.783,0.0554,0.0601,0,0,175.69
24.885,0.0548,0.0597,0,0,166.94
24.985,0.0549,0.0594,0,0,170.37
25.085,0.0537,0.0595,0,0,180.28
25.183,0.0518,0.0595,0,0,163.51
25.28,0.0504,0.0595,0,0,174.04
25.385,0.0506,0.0595,0,0,172.77
25.483,0.0507,0.0595,0,0,172.73
25.584,0.0506,0.0595,0,0,178.03
25.684,0.0498,0.0595,0,0,180.96
25.785,0.0472,0.0595,0,0,176.94
25.881,0.0469,0.0595,0,0,177.34
25.983,0.0469,0.0595,0,0,167.58
26.084,0.0474,0.0595,0,0,157.61
26.181,0.049,0.0595,0,0,154.52
26.285,0.0515,0.0595,0,0,172.46
26.381,0.0539,0.0595,0,0,178.15
26.481,0.0561,0.0595,0,0,180.2
26.581,0.0562,0.0595,0,0,179.03
26.681,0.0561,0.0595,0,0,180.9
26.782,0.0561,0.0595,0,0,178.81
26.88,0.0561,0.0594,0,0,182.24
26.984,0.0561,0.0594,0,0,174.11
27.081,0.0561,0.0595,0,0,173.79
27.181,0.0561,0.0595,0,0,171.26
27.283,0.0561,0.0595,0,0,166.2
27.383,0.0561,0.0596,0,0,169.79
